date,pm10,pm25
2023-03-10 15,97,3
2023-03-10 16,116,5
2023-03-10 17,123,12
2023-03-10 18,120,19
2023-03-10 19,117,23
2023-03-10 20,112,31
2023-03-10 21,107,37
2023-03-10 22,105,42
2023-03-10 23,102,46
2023-03-11 00,99,49
2023-03-11 01,95,51
2023-03-11 02,94,53
2023-03-11 03,89,53
2023-03-11 04,85,51
2023-03-11 05,80,49
2023-03-11 06,75,47
2023-03-11 07,72,46
2023-03-11 08,70,46
2023-03-11 09,67,44
2023-03-11 10,61,40
2023-03-11 11,59,35
2023-03-11 12,61,34
2023-03-11 13,67,37
2023-03-11 14,70,40
2023-03-11 15,71,36
2023-03-11 16,78,32
2023-03-11 17,87,31
2023-03-11 18,94,31
2023-03-11 19,103,37
2023-03-11 20,109,42
2023-03-11 21,113,47
2023-03-11 22,113,50
2023-03-11 23,111,51
2023-03-12 00,108,52
2023-03-12 01,105,52
2023-03-12 02,105,55
2023-03-12 03,100,59
2023-03-12 04,91,58
2023-03-12 05,82,52
2023-03-12 06,70,41
2023-03-12 07,60,33
2023-03-12 08,58,36
2023-03-12 09,63,38
2023-03-12 10,63,38
2023-03-12 11,49,25
2023-03-12 12,29,13
2023-03-12 13,16,7
2023-03-12 14,9,7
2023-03-12 15,2,
2023-03-12 16,3,
2023-03-12 17,15,12
2023-03-12 18,30,11
2023-03-12 19,39,12
2023-03-12 20,51,13
2023-03-12 21,62,19
2023-03-12 22,60,24
2023-03-12 23,51,21
2023-03-13 00,40,17
2023-03-13 01,33,13
2023-03-13 02,30,7
2023-03-13 03,26,9
2023-03-13 04,26,10
2023-03-13 05,25,11
2023-03-13 06,24,11
2023-03-13 07,23,9
2023-03-13 08,23,8
2023-03-13 09,21,7
2023-03-13 10,20,6
2023-03-13 11,20,5
2023-03-13 12,20,5
2023-03-13 13,,
2023-03-13 14,,
2023-03-13 15,16,
2023-03-13 16,21,
2023-03-13 17,26,2
2023-03-13 18,30,7
2023-03-13 19,36,10
2023-03-13 20,40,12
2023-03-13 21,41,13
2023-03-13 22,42,14
2023-03-13 23,43,18
2023-03-14 00,43,19
2023-03-14 01,40,20
2023-03-14 02,36,22
2023-03-14 03,37,21
2023-03-14 04,38,21
2023-03-14 05,39,20
2023-03-14 06,38,19
2023-03-14 07,39,17
2023-03-14 08,40,19
2023-03-14 09,39,18
2023-03-14 10,39,14
2023-03-14 11,41,11
2023-03-14 12,45,11
2023-03-14 13,55,13
2023-03-14 14,61,16
2023-03-14 15,60,15
2023-03-14 16,56,9
2023-03-14 17,55,5
2023-03-14 18,55,5
2023-03-14 19,54,6
2023-03-14 20,56,8
2023-03-14 21,57,8
2023-03-14 22,57,9
2023-03-14 23,57,11
2023-03-15 00,55,13
2023-03-15 01,53,13
2023-03-15 02,49,13
2023-03-15 03,47,15
2023-03-15 04,44,17
2023-03-15 05,43,16
2023-03-15 06,43,17
2023-03-15 07,43,18
2023-03-15 08,43,16
2023-03-15 09,44,15
2023-03-15 10,48,14
2023-03-15 11,48,14
2023-03-15 12,40,13
2023-03-15 13,33,12
2023-03-15 14,26,10
2023-03-15 15,18,4
2023-03-15 16,13,2
2023-03-15 17,15,4
2023-03-15 18,17,7
2023-03-15 19,18,8
2023-03-15 20,18,7
2023-03-15 21,18,8
2023-03-15 22,18,10
2023-03-15 23,21,12
