date,pm10,pm25
2023-03-10 09,34,22
2023-03-10 10,37,25
2023-03-10 11,43,24
2023-03-10 12,59,27
2023-03-10 13,70,27
2023-03-10 14,120,21
2023-03-10 15,155,18
2023-03-10 16,129,20
2023-03-10 17,120,25
2023-03-10 18,115,28
2023-03-10 19,109,28
2023-03-10 20,95,29
2023-03-10 21,89,34
2023-03-10 22,82,34
2023-03-10 23,81,37
2023-03-11 00,78,32
2023-03-11 01,73,32
2023-03-11 02,67,31
2023-03-11 03,66,31
2023-03-11 04,64,28
2023-03-11 05,59,26
2023-03-11 06,61,29
2023-03-11 07,58,26
2023-03-11 08,60,26
2023-03-11 09,60,28
2023-03-11 10,81,42
2023-03-11 11,91,44
2023-03-11 12,93,45
2023-03-11 13,106,45
2023-03-11 14,87,31
2023-03-11 15,89,26
2023-03-11 16,90,26
2023-03-11 17,87,27
2023-03-11 18,96,30
2023-03-11 19,98,29
2023-03-11 20,97,32
2023-03-11 21,97,39
2023-03-11 22,93,41
2023-03-11 23,90,46
2023-03-12 00,83,49
2023-03-12 01,81,49
2023-03-12 02,75,45
2023-03-12 03,72,43
2023-03-12 04,66,39
2023-03-12 05,59,34
2023-03-12 06,47,26
2023-03-12 07,47,24
2023-03-12 08,46,24
2023-03-12 09,45,27
2023-03-12 10,34,22
2023-03-12 11,44,27
2023-03-12 12,37,24
2023-03-12 13,47,29
2023-03-12 14,22,13
2023-03-12 15,16,7
2023-03-12 16,13,5
2023-03-12 17,34,4
2023-03-12 18,38,7
2023-03-12 19,44,8
2023-03-12 20,63,14
2023-03-12 21,63,17
2023-03-12 22,40,15
2023-03-12 23,29,10
2023-03-13 00,26,8
2023-03-13 01,23,9
2023-03-13 02,22,8
2023-03-13 03,23,9
2023-03-13 04,22,9
2023-03-13 05,19,8
2023-03-13 06,20,7
2023-03-13 07,18,7
2023-03-13 08,20,5
2023-03-13 09,,
2023-03-13 10,,
2023-03-13 11,21,9
2023-03-13 12,18,3
2023-03-13 13,18,5
2023-03-13 14,21,6
2023-03-13 15,25,6
2023-03-13 16,32,10
2023-03-13 17,31,8
2023-03-13 18,42,12
2023-03-13 19,45,14
2023-03-13 20,38,15
2023-03-13 21,48,17
2023-03-13 22,42,16
2023-03-13 23,42,16
2023-03-14 00,40,16
2023-03-14 01,35,15
2023-03-14 02,31,13
2023-03-14 03,33,14
2023-03-14 04,29,14
2023-03-14 05,35,14
2023-03-14 06,35,14
2023-03-14 07,31,13
2023-03-14 08,41,18
2023-03-14 09,39,18
2023-03-14 10,57,23
2023-03-14 11,62,25
2023-03-14 12,66,18
2023-03-14 13,63,13
2023-03-14 14,54,12
2023-03-14 15,57,11
2023-03-14 16,60,11
2023-03-14 17,58,9
2023-03-14 18,58,13
2023-03-14 19,60,11
2023-03-14 20,58,14
2023-03-14 21,54,15
2023-03-14 22,51,14
2023-03-14 23,49,12
2023-03-15 00,47,14
2023-03-15 01,45,16
2023-03-15 02,46,16
2023-03-15 03,41,14
2023-03-15 04,36,13
2023-03-15 05,39,18
2023-03-15 06,43,18
2023-03-15 07,38,15
2023-03-15 08,34,12
2023-03-15 09,43,16
2023-03-15 10,48,17
2023-03-15 11,40,18
2023-03-15 12,34,19
2023-03-15 13,28,15
2023-03-15 14,21,9
2023-03-15 15,24,8
2023-03-15 16,27,9
2023-03-15 17,29,13
2023-03-15 18,23,7
2023-03-15 19,24,11
2023-03-15 20,25,12
2023-03-15 21,22,10
2023-03-15 22,23,13
2023-03-15 23,24,12
