date,pm10,pm25
2023-01-27 22,9,4
2023-01-27 23,11,5
2023-01-28 00,16,8
2023-01-28 01,14,8
2023-01-28 02,13,7
2023-01-28 03,13,7
2023-01-28 04,14,7
2023-01-28 05,16,9
2023-01-28 06,16,11
2023-01-28 07,20,11
2023-01-28 08,21,11
2023-01-28 09,20,12
2023-01-28 10,18,10
2023-01-28 11,20,11
2023-01-28 12,21,13
2023-01-28 13,28,17
2023-01-28 14,25,14
2023-01-28 15,20,14
2023-01-28 16,21,12
2023-01-28 17,21,14
2023-01-28 18,22,10
2023-01-28 19,16,9
2023-01-28 20,20,
2023-01-28 21,21,14
2023-01-28 22,23,12
2023-01-28 23,22,12
2023-01-29 00,22,12
2023-01-29 01,22,12
2023-01-29 02,23,14
2023-01-29 03,27,13
2023-01-29 04,27,13
2023-01-29 05,25,14
2023-01-29 06,26,14
2023-01-29 07,28,13
2023-01-29 08,32,16
2023-01-29 09,31,16
2023-01-29 10,42,21
2023-01-29 11,53,29
2023-01-29 12,46,21
2023-01-29 13,46,18
2023-01-29 14,44,18
2023-01-29 15,40,11
2023-01-29 16,36,11
2023-01-29 17,34,12
2023-01-29 18,41,13
2023-01-29 19,44,16
2023-01-29 20,40,13
2023-01-29 21,40,12
2023-01-29 22,40,15
2023-01-29 23,38,14
2023-01-30 00,38,16
2023-01-30 01,38,18
2023-01-30 02,41,16
2023-01-30 03,40,12
2023-01-30 04,35,9
2023-01-30 05,34,10
2023-01-30 06,35,9
2023-01-30 07,35,10
2023-01-30 08,35,11
2023-01-30 09,37,13
2023-01-30 10,44,17
2023-01-30 11,37,16
2023-01-30 12,29,12
2023-01-30 13,24,10
2023-01-30 14,20,7
2023-01-30 15,16,7
2023-01-30 16,17,7
2023-01-30 17,18,7
2023-01-30 18,20,9
2023-01-30 19,21,10
2023-01-30 20,21,10
2023-01-30 21,17,10
2023-01-30 22,20,10
2023-01-30 23,32,14
2023-01-31 00,32,16
2023-01-31 01,24,13
2023-01-31 02,22,12
2023-01-31 03,20,11
2023-01-31 04,19,12
2023-01-31 05,20,12
2023-01-31 06,21,11
2023-01-31 07,23,13
2023-01-31 08,28,18
2023-01-31 09,32,22
2023-01-31 10,35,22
2023-01-31 11,33,20
2023-01-31 12,46,27
2023-01-31 13,36,20
2023-01-31 14,32,16
2023-01-31 15,36,20
2023-01-31 16,,
2023-01-31 17,30,17
2023-01-31 18,32,18
2023-01-31 19,30,16
2023-01-31 20,34,15
2023-01-31 21,34,18
2023-01-31 22,42,21
2023-01-31 23,50,24
