date,PM2.5,PM10,O3,NO2,CO,SO2
2022-12-20 3:00,32,39,0.018,0.016,0.4,0.001
2022-12-20 4:00,36,41,0.019,0.016,0.4,0.001
2022-12-20 5:00,41,44,0.017,0.017,0.4,0.001
2022-12-20 6:00,41,48,0.016,0.018,0.4,0.001
2022-12-20 7:00,38,48,0.015,0.02,0.4,0.002
2022-12-20 8:00,40,43,0.013,0.021,0.4,0.002
2022-12-20 9:00,40,50,0.016,0.019,0.4,0.002
2022-12-20 10:00,39,47,0.02,0.018,0.4,0.002
2022-12-20 11:00,31,37,0.027,0.014,0.4,0.002
2022-12-20 12:00,21,24,0.035,0.012,0.3,0.002
2022-12-20 13:00,20,25,0.037,0.011,0.3,0.002
2022-12-20 14:00,20,27,0.036,0.014,0.3,0.002
2022-12-20 15:00,24,31,0.036,0.015,0.4,0.002
2022-12-20 16:00,27,35,0.036,0.016,0.4,0.002
2022-12-20 17:00,24,40,0.034,0.017,0.4,0.002
2022-12-20 18:00,29,34,0.032,0.019,0.4,0.002
2022-12-20 19:00,29,41,0.033,0.019,0.5,0.002
2022-12-20 20:00,32,44,0.029,0.02,0.4,0.002
2022-12-20 21:00,35,44,0.025,0.021,0.4,0.001
2022-12-20 22:00,31,42,0.018,0.025,0.5,0.001
2022-12-20 23:00,36,45,0.017,0.026,0.5,0.002
2022-12-21 0:00,36,46,0.015,0.025,0.5,0.002
2022-12-21 1:00,36,46,0.018,0.023,0.4,0.002
2022-12-21 2:00,31,44,0.019,0.021,0.4,0.002
2022-12-21 3:00,35,43,0.02,0.02,0.4,0.002
2022-12-21 4:00,36,42,0.022,0.018,0.4,0.002
2022-12-21 5:00,29,43,0.021,0.018,0.4,0.002
2022-12-21 6:00,32,42,0.019,0.019,0.5,0.002
2022-12-21 7:00,35,39,0.017,0.021,0.5,0.002
2022-12-21 8:00,32,37,0.014,0.022,0.5,0.002
2022-12-21 9:00,39,46,0.012,0.025,0.5,0.001
2022-12-21 10:00,36,37,0.013,0.022,0.5,0.001
2022-12-21 11:00,34,38,0.008,0.032,0.6,0.002
2022-12-21 12:00,27,27,0.013,0.031,0.5,0.002
2022-12-21 13:00,32,37,0.012,0.031,0.5,0.002
2022-12-21 14:00,32,32,0.011,0.032,0.5,0.002
2022-12-21 15:00,,27,0.007,0.036,0.5,0.002
2022-12-21 16:00,,,0.017,0.027,0.5,0.001
2022-12-21 17:00,42,63,0.025,0.022,0.6,0.002
2022-12-21 18:00,45,75,0.028,0.021,0.6,0.002
2022-12-21 19:00,49,77,0.017,0.03,0.7,0.002
2022-12-21 20:00,43,76,0.005,0.042,0.9,0.002
2022-12-21 21:00,38,66,0.023,0.021,0.6,0.002
2022-12-21 22:00,31,58,0.032,0.011,0.5,0.002
2022-12-21 23:00,37,66,0.033,0.009,0.6,0.002
2022-12-22 0:00,28,69,0.034,0.008,0.5,0.002
2022-12-22 1:00,20,,0.038,0.006,0.3,0.002
2022-12-22 2:00,18,54,0.038,0.005,0.3,0.001
2022-12-22 3:00,16,44,0.037,0.005,0.3,0.001
2022-12-22 4:00,19,39,0.036,0.006,0.4,0.001
2022-12-22 5:00,16,29,0.035,0.006,0.4,0.001
2022-12-22 6:00,13,18,0.033,0.006,0.4,0.001
2022-12-22 7:00,17,21,0.03,0.008,0.4,0.001
2022-12-22 8:00,12,16,0.027,0.01,0.4,0.001
2022-12-22 9:00,12,15,0.029,0.009,0.3,0.001
2022-12-22 10:00,,14,0.029,0.009,0.4,0.001
2022-12-22 11:00,11,16,0.031,0.008,0.4,0.001
2022-12-22 12:00,10,11,0.034,0.006,0.3,0.001
2022-12-22 13:00,9,11,0.034,0.006,0.3,0.001
2022-12-22 14:00,16,17,0.034,0.006,0.3,0.001
2022-12-22 15:00,,9,0.034,0.006,0.3,0.001
2022-12-22 16:00,,15,0.033,0.006,0.3,0.001
2022-12-22 17:00,,10,0.033,0.006,0.3,0.001
2022-12-22 18:00,10,14,0.033,0.006,0.3,0.001
2022-12-22 19:00,15,15,0.034,0.006,0.3,0.001
2022-12-22 20:00,11,11,0.035,0.005,0.3,0.001
2022-12-22 21:00,10,17,0.036,0.005,0.3,0.001
2022-12-22 22:00,10,13,0.035,0.005,0.3,0.001
2022-12-22 23:00,11,14,0.032,0.006,0.4,0.001
2022-12-23 0:00,,14,0.031,0.005,0.3,0.002
2022-12-23 1:00,17,17,0.031,0.005,0.3,0.002
2022-12-23 2:00,,16,0.031,0.005,0.3,0.002
2022-12-23 3:00,13,14,0.034,0.005,0.3,0.001
2022-12-23 4:00,12,12,0.034,0.005,0.3,0.002
2022-12-23 5:00,13,15,0.035,0.005,0.3,0.001
2022-12-23 6:00,13,15,0.033,0.005,0.3,0.001
2022-12-23 7:00,,11,0.033,0.006,0.3,0.001
2022-12-23 8:00,,11,0.033,0.006,0.3,0.001
2022-12-23 9:00,12,16,0.034,0.006,0.3,0.002
2022-12-23 10:00,11,13,0.033,0.007,0.3,0.001
2022-12-23 11:00,12,17,0.034,0.006,0.3,0.001
2022-12-23 12:00,13,16,0.034,0.006,0.3,0.002
2022-12-23 13:00,13,13,0.035,0.005,0.3,0.002
2022-12-23 14:00,,10,0.036,0.005,0.3,0.001
2022-12-23 15:00,9,13,0.035,0.005,0.3,0.001
2022-12-23 16:00,9,12,0.036,0.005,0.3,0.001
2022-12-23 17:00,10,19,0.038,0.005,0.3,0.001
2022-12-23 18:00,15,18,0.037,0.005,0.3,0.001
2022-12-23 19:00,,12,0.038,0.005,0.3,0.001
2022-12-23 20:00,13,13,0.038,0.005,0.3,0.001
2022-12-23 21:00,14,18,0.037,0.005,0.3,0.001
2022-12-23 22:00,13,14,0.036,0.006,0.3,0.001
2022-12-23 23:00,11,15,0.036,0.006,0.3,0.002
2022-12-24 0:00,11,13,0.035,0.006,0.3,0.001
2022-12-24 1:00,11,19,0.035,0.006,0.3,0.001
2022-12-24 2:00,,17,0.032,0.006,0.3,0.001
2022-12-24 3:00,18,23,0.031,0.006,0.3,0.001
2022-12-24 4:00,17,20,0.03,0.007,0.3,0.001
2022-12-24 5:00,20,25,0.029,0.007,0.3,0.001
2022-12-24 6:00,20,24,0.027,0.008,0.4,0.001
2022-12-24 7:00,20,25,0.027,0.009,0.4,0.002
2022-12-24 8:00,17,22,0.027,0.009,0.4,0.001
2022-12-24 9:00,18,25,0.027,0.01,0.4,0.002
2022-12-24 10:00,17,24,0.029,0.01,0.4,0.002
2022-12-24 11:00,19,28,0.031,0.009,0.4,0.002
2022-12-24 12:00,20,27,0.034,0.008,0.4,0.002
2022-12-24 13:00,23,26,0.036,0.008,0.4,0.002
2022-12-24 14:00,21,30,0.038,0.008,0.4,0.002
2022-12-24 15:00,25,31,0.039,0.008,0.4,0.002
2022-12-24 16:00,24,29,0.039,0.009,0.4,0.002
2022-12-24 17:00,26,36,0.033,0.018,0.5,0.002
2022-12-24 18:00,28,35,0.031,0.018,0.5,0.002
2022-12-24 19:00,29,33,0.03,0.018,0.5,0.002
2022-12-24 20:00,28,34,0.029,0.018,0.6,0.002
2022-12-24 21:00,33,38,0.024,0.021,0.6,0.002
2022-12-24 22:00,36,41,0.018,0.026,0.6,0.002
2022-12-24 23:00,42,42,0.02,0.022,0.6,0.001
2022-12-25 0:00,43,43,0.019,0.025,0.6,0.001
2022-12-25 1:00,42,48,0.021,0.021,0.5,0.001
2022-12-25 2:00,45,51,0.023,0.017,0.5,0.001
2022-12-25 3:00,46,48,0.026,0.013,0.5,0.001
2022-12-25 4:00,56,58,0.021,0.017,0.5,0.001
2022-12-25 5:00,,51,0.019,0.017,0.5,0.001
2022-12-25 6:00,44,49,0.013,0.021,0.5,0.001
2022-12-25 7:00,49,49,0.012,0.022,0.5,0.001
2022-12-25 8:00,47,50,0.012,0.021,0.5,0.001
2022-12-25 9:00,45,55,0.015,0.018,0.5,0.001
2022-12-25 10:00,48,50,0.018,0.016,0.5,0.002
2022-12-25 11:00,48,53,0.024,0.013,0.5,0.002
2022-12-25 12:00,45,51,0.026,0.015,0.5,0.002
2022-12-25 13:00,44,60,0.032,0.017,0.5,0.002
2022-12-25 14:00,29,42,0.037,0.012,0.4,0.002
2022-12-25 15:00,33,38,0.037,0.015,0.4,0.002
2022-12-25 16:00,17,27,0.041,0.012,0.3,0.002
2022-12-25 17:00,15,15,0.044,0.008,0.3,0.002
2022-12-25 18:00,16,19,0.042,0.01,0.3,0.001
2022-12-25 19:00,18,24,0.033,0.018,0.4,0.002
2022-12-25 20:00,16,20,0.033,0.017,0.4,0.002
2022-12-25 21:00,13,19,0.039,0.01,0.3,0.001
2022-12-25 22:00,19,22,0.031,0.017,0.5,0.002
2022-12-25 23:00,21,30,0.023,0.022,0.5,0.001
2022-12-26 0:00,21,39,0.021,0.021,0.5,0.001
2022-12-26 1:00,26,33,0.02,0.02,0.5,0.001
2022-12-26 2:00,26,36,0.019,0.018,0.5,0.001
2022-12-26 3:00,28,41,0.015,0.02,0.5,0.001
2022-12-26 4:00,31,34,0.015,0.02,0.5,0.001
2022-12-26 5:00,30,37,0.012,0.02,0.6,0.001
2022-12-26 6:00,34,40,0.01,0.023,0.5,0.001
2022-12-26 7:00,28,44,0.004,0.029,0.6,0.001
2022-12-26 8:00,33,43,0.004,0.03,0.6,0.002
2022-12-26 9:00,39,42,0.006,0.03,0.8,0.002
2022-12-26 10:00,46,51,0.01,0.022,0.5,0.002
2022-12-26 11:00,47,53,0.013,0.022,0.5,0.002
2022-12-26 12:00,51,51,0.025,0.017,0.4,0.002
2022-12-26 13:00,40,46,0.031,0.019,0.4,0.002
2022-12-26 14:00,26,,0.042,0.015,0.4,0.003
2022-12-26 15:00,26,29,0.042,0.014,0.4,0.003
2022-12-26 16:00,29,31,0.04,0.014,0.4,0.002
2022-12-26 17:00,31,39,0.033,0.02,0.4,0.002
2022-12-26 18:00,33,37,0.016,0.038,0.6,0.002
2022-12-26 19:00,31,42,0.007,0.049,0.7,0.002
2022-12-26 20:00,42,48,0.003,0.054,0.8,0.002
2022-12-26 21:00,42,48,0.004,0.048,0.7,0.002
2022-12-26 22:00,44,50,0.003,0.049,0.8,0.002
2022-12-26 23:00,43,53,0.004,0.045,0.8,0.002
2022-12-27 0:00,44,51,0.006,0.042,0.7,0.002
2022-12-27 1:00,45,55,0.009,0.034,0.7,0.001
2022-12-27 2:00,50,61,0.012,0.025,0.6,0.001
2022-12-27 3:00,49,57,0.013,0.022,0.6,0.001
2022-12-27 4:00,46,47,0.015,0.019,0.5,0.001
2022-12-27 5:00,41,52,0.011,0.021,0.5,0.001
2022-12-27 6:00,49,61,0.011,0.02,0.5,0.001
2022-12-27 7:00,44,49,0.005,0.026,0.6,0.001
2022-12-27 8:00,48,58,0.005,0.028,0.6,0.002
2022-12-27 9:00,52,53,0.008,0.025,0.6,0.002
2022-12-27 10:00,47,50,0.015,0.019,0.5,0.002
2022-12-27 11:00,55,60,0.022,0.017,0.5,0.002
2022-12-27 12:00,56,63,0.026,0.018,0.5,0.002
2022-12-27 13:00,42,55,0.033,0.016,0.4,0.002
2022-12-27 14:00,47,50,0.037,0.02,0.4,0.002
2022-12-27 15:00,46,52,0.038,0.023,0.4,0.002
2022-12-27 16:00,39,49,0.04,0.022,0.4,0.002
2022-12-27 17:00,38,42,0.033,0.026,0.4,0.002
2022-12-27 18:00,45,52,0.013,0.046,0.6,0.002
2022-12-27 19:00,48,59,0.012,0.046,0.5,0.001
2022-12-27 20:00,42,46,0.006,0.053,0.6,0.002
2022-12-27 21:00,49,51,0.003,0.054,0.7,0.002
2022-12-27 22:00,53,54,0.003,0.052,0.8,0.002
2022-12-27 23:00,53,63,0.003,0.051,0.8,0.002
2022-12-28 0:00,52,58,0.005,0.045,0.7,0.002
2022-12-28 1:00,52,58,0.011,0.032,0.5,0.001
2022-12-28 2:00,49,55,0.008,0.033,0.6,0.001
2022-12-28 3:00,54,62,0.011,0.029,0.5,0.001
2022-12-28 4:00,57,69,0.01,0.027,0.5,0.001
2022-12-28 5:00,54,61,0.008,0.028,0.5,0.001
2022-12-28 6:00,50,57,0.005,0.037,0.6,0.001
2022-12-28 7:00,49,59,0.004,0.036,0.5,0.001
2022-12-28 8:00,54,57,0.005,0.033,0.6,0.001
2022-12-28 9:00,52,59,0.006,0.036,0.6,0.002
2022-12-28 10:00,55,66,0.012,0.028,0.6,0.002
2022-12-28 11:00,50,60,0.019,0.024,0.5,0.002
2022-12-28 12:00,43,58,0.029,0.015,0.5,0.002
2022-12-28 13:00,30,43,0.037,0.012,0.4,0.002
2022-12-28 14:00,19,30,0.041,0.012,0.4,0.002
2022-12-28 15:00,22,32,0.041,0.011,0.4,0.002
2022-12-28 16:00,20,31,0.042,0.011,0.4,0.002
2022-12-28 17:00,22,32,0.038,0.013,0.3,0.002
2022-12-28 18:00,20,27,0.037,0.014,0.4,0.002
2022-12-28 19:00,22,31,0.033,0.017,0.4,0.002
2022-12-28 20:00,18,27,0.033,0.015,0.4,0.002
2022-12-28 21:00,25,31,0.029,0.017,0.5,0.002
2022-12-28 22:00,21,30,0.029,0.016,0.5,0.002
2022-12-28 23:00,20,31,0.028,0.017,0.5,0.002
2022-12-29 0:00,26,31,0.024,0.017,0.5,0.002
