Date,PM2.5,PM10,SO2,NO2,O3
2021-08-10 13:00,7.46,7.46,0.014,0.047,0.03
2021-08-10 14:00,6.97,6.97,0.009,0.039,0.03
2021-08-10 15:00,6.54,6.54,0.007,0.028,0.027
2021-08-10 16:00,6.52,6.52,0.006,0.026,0.028
2021-08-10 17:00,6.4,6.4,0.005,0.014,0.019
2021-08-10 18:00,7.11,7.11,0.005,0.028,0.032
2021-08-10 19:00,6.83,6.83,0.005,0.027,0.031
2021-08-10 20:00,7.11,7.11,0.005,0.039,0.038
2021-08-10 21:00,7.71,7.71,0.005,0.044,0.039
2021-08-10 22:00,7.82,7.82,0.004,0.04,0.034
2021-08-10 23:00,7.9,7.9,0.004,0.036,0.031
2021-08-11 0:00,8.09,8.09,0.004,0.038,0.029
2021-08-11 1:00,8.01,8.01,0.004,0.035,0.027
2021-08-11 2:00,7.85,7.85,0.004,0.035,0.026
2021-08-11 3:00,7.52,7.52,0.004,0.032,0.024
2021-08-11 4:00,8.07,8.07,0.004,0.031,0.024
2021-08-11 5:00,8.2,8.2,0.004,0.031,0.023
2021-08-11 6:00,9.4,9.4,0.004,0.034,0.024
2021-08-11 7:00,9.73,9.73,0.004,0.033,0.022
2021-08-11 8:00,9.88,9.88,0.004,0.027,0.019
2021-08-11 9:00,9.76,9.76,0.004,0.015,0.014
2021-08-11 10:00,8.56,8.56,0.003,0.004,0.008
2021-08-11 11:00,9.74,9.74,0.004,0.003,0.01
2021-08-11 12:00,9.9,9.9,0.003,0.002,0.008
2021-08-11 13:00,9.92,9.92,0.004,0.002,0.012
2021-08-11 14:00,9.37,9.37,0.004,0.002,0.015
2021-08-11 15:00,8.86,8.86,0.004,0.003,0.02
2021-08-11 16:00,8.84,8.84,0.004,0.003,0.02
2021-08-11 17:00,9.45,9.45,0.005,0.01,0.035
2021-08-11 18:00,10.22,10.22,0.005,0.01,0.038
2021-08-11 19:00,10.74,10.74,0.007,0.037,0.054
2021-08-11 20:00,11.9,11.9,0.008,0.077,0.073
2021-08-11 21:00,13.06,13.07,0.006,0.07,0.067
2021-08-11 22:00,14.2,14.21,0.005,0.063,0.057
2021-08-11 23:00,14.21,14.24,0.004,0.053,0.049
2021-08-12 0:00,14.23,14.24,0.004,0.044,0.04
2021-08-12 1:00,13.43,13.44,0.004,0.041,0.037
2021-08-12 2:00,12.05,12.06,0.004,0.033,0.031
2021-08-12 3:00,12.43,12.44,0.004,0.032,0.028
2021-08-12 4:00,10.96,10.96,0.004,0.033,0.028
2021-08-12 5:00,11.55,11.56,0.004,0.033,0.027
2021-08-12 6:00,16.72,16.74,0.004,0.036,0.024
2021-08-12 7:00,15.91,15.94,0.004,0.036,0.024
2021-08-12 8:00,15.8,15.8,0.004,0.028,0.021
2021-08-12 9:00,12.57,12.58,0.004,0.015,0.017
2021-08-12 10:00,9.88,9.88,0.004,0.007,0.011
2021-08-12 11:00,9.66,9.66,0.004,0.002,0.008
2021-08-12 12:00,10.31,10.31,0.004,0.002,0.016
2021-08-12 13:00,11.56,11.56,0.004,0.002,0.029
2021-08-12 14:00,12.18,12.18,0.004,0.004,0.041
2021-08-12 15:00,12.42,12.42,0.005,0.021,0.055
2021-08-12 16:00,15.8,15.84,0.005,0.035,0.065
2021-08-12 17:00,14.26,14.26,0.005,0.017,0.054
2021-08-12 18:00,13.79,13.8,0.005,0.023,0.056
2021-08-12 19:00,13.88,13.88,0.006,0.045,0.064
2021-08-12 20:00,14.79,14.81,0.005,0.052,0.061
2021-08-12 21:00,15.36,15.37,0.005,0.052,0.06
2021-08-12 22:00,14.21,14.23,0.004,0.033,0.047
2021-08-12 23:00,11.02,11.02,0.004,0.022,0.045
2021-08-13 0:00,13.7,13.7,0.004,0.038,0.051
2021-08-13 1:00,12.49,12.5,0.004,0.035,0.043
2021-08-13 2:00,12.55,12.58,0.004,0.031,0.039
2021-08-13 3:00,11.8,11.81,0.004,0.027,0.036
2021-08-13 4:00,10.83,10.84,0.004,0.024,0.034
2021-08-13 5:00,11.01,11.05,0.004,0.025,0.034
2021-08-13 6:00,10.94,10.98,0.004,0.032,0.037
2021-08-13 7:00,10.69,10.73,0.004,0.036,0.038
2021-08-13 8:00,11.86,11.93,0.004,0.03,0.034
2021-08-13 9:00,13.31,13.36,0.004,0.027,0.029
2021-08-13 10:00,10.38,10.39,0.004,0.012,0.019
2021-08-13 11:00,9.02,9.03,0.004,0.007,0.02
2021-08-13 12:00,9.53,9.54,0.004,0.018,0.033
2021-08-13 13:00,10.18,10.19,0.004,0.022,0.039
2021-08-13 14:00,9.81,9.82,0.004,0.016,0.034
2021-08-13 15:00,10.07,10.07,0.004,0.014,0.035
2021-08-13 16:00,10.29,10.3,0.004,0.012,0.036
2021-08-13 17:00,9.81,9.81,0.004,0.014,0.04
2021-08-13 18:00,10.4,10.4,0.005,0.022,0.049
2021-08-13 19:00,10.53,10.53,0.005,0.043,0.054
2021-08-13 20:00,11.32,11.33,0.005,0.057,0.059
2021-08-13 21:00,12,12.02,0.005,0.054,0.051
2021-08-13 22:00,12.19,12.21,0.004,0.05,0.046
2021-08-13 23:00,10.91,10.93,0.004,0.028,0.034
2021-08-14 0:00,10.35,10.38,0.004,0.021,0.031
2021-08-14 1:00,10.18,10.23,0.004,0.023,0.033
2021-08-14 2:00,9.32,9.36,0.004,0.024,0.036
2021-08-14 3:00,10.39,10.44,0.004,0.034,0.037
2021-08-14 4:00,10.26,10.33,0.004,0.037,0.035
2021-08-14 5:00,9.39,9.44,0.004,0.033,0.033
2021-08-14 6:00,10.1,10.18,0.004,0.038,0.031
2021-08-14 7:00,11.53,11.62,0.004,0.038,0.03
2021-08-14 8:00,11.4,11.49,0.004,0.029,0.026
2021-08-14 9:00,10.37,10.43,0.004,0.02,0.022
2021-08-14 10:00,9.72,9.76,0.004,0.013,0.019
2021-08-14 11:00,8.19,8.23,0.004,0.009,0.017
2021-08-14 12:00,7.46,7.5,0.004,0.014,0.026
2021-08-14 13:00,6.84,6.86,0.004,0.013,0.026
2021-08-14 14:00,6.51,6.52,0.004,0.011,0.025
2021-08-14 15:00,6.57,6.58,0.004,0.006,0.021
2021-08-14 16:00,6.19,6.21,0.004,0.007,0.028
2021-08-14 17:00,5.95,5.96,0.004,0.011,0.036
2021-08-14 18:00,5.59,5.6,0.005,0.028,0.047
2021-08-14 19:00,5.59,5.6,0.005,0.061,0.061
2021-08-14 20:00,5.86,5.88,0.005,0.058,0.048
2021-08-14 21:00,6.56,6.58,0.005,0.051,0.042
2021-08-14 22:00,7.08,7.12,0.004,0.042,0.035
2021-08-14 23:00,7.65,7.71,0.004,0.034,0.031
2021-08-15 0:00,8.18,8.26,0.004,0.031,0.028
2021-08-15 1:00,8.96,9.06,0.004,0.033,0.027
2021-08-15 2:00,8.88,8.97,0.004,0.031,0.026
2021-08-15 3:00,8.86,8.96,0.004,0.029,0.025
2021-08-15 4:00,8.96,9.08,0.004,0.029,0.023
2021-08-15 5:00,9.16,9.26,0.004,0.03,0.022
2021-08-15 6:00,10.98,11.08,0.004,0.031,0.022
2021-08-15 7:00,9.73,9.82,0.004,0.029,0.021
2021-08-15 8:00,11.05,11.13,0.004,0.02,0.016
2021-08-15 9:00,9.38,9.46,0.004,0.009,0.01
2021-08-15 10:00,6.72,6.75,0.004,0.003,0.007
2021-08-15 11:00,5.91,5.93,0.004,0.002,0.012
2021-08-15 12:00,6.25,6.27,0.004,0.002,0.018
2021-08-15 13:00,6.4,6.42,0.004,0.002,0.02
2021-08-15 14:00,6.32,6.33,0.004,0.003,0.023
2021-08-15 15:00,5.9,5.92,0.004,0.002,0.023
2021-08-15 16:00,5.67,5.7,0.004,0.002,0.02
2021-08-15 17:00,5.73,5.75,0.004,0.003,0.03
2021-08-15 18:00,6.3,6.32,0.006,0.036,0.057
2021-08-15 19:00,6.57,6.6,0.006,0.053,0.066
2021-08-15 20:00,6.73,6.76,0.005,0.044,0.059
2021-08-15 21:00,6.49,6.52,0.005,0.041,0.049
2021-08-15 22:00,5.09,5.1,0.004,0.032,0.042
2021-08-15 23:00,4.9,4.9,0.004,0.03,0.039
2021-08-16 0:00,5.22,5.22,0.004,0.033,0.037
2021-08-16 1:00,5.53,5.55,0.004,0.035,0.036
2021-08-16 2:00,6.4,6.43,0.004,0.034,0.033
2021-08-16 3:00,6.74,6.76,0.004,0.028,0.03
2021-08-16 4:00,6.74,6.76,0.004,0.031,0.03
2021-08-16 5:00,7.17,7.2,0.004,0.031,0.03
2021-08-16 6:00,7.01,7.03,0.004,0.032,0.029
2021-08-16 7:00,7.53,7.58,0.004,0.028,0.028
2021-08-16 8:00,7.69,7.74,0.004,0.019,0.018
2021-08-16 9:00,7.01,7.04,0.004,0.006,0.009
2021-08-16 10:00,7.56,7.59,0.004,0.003,0.012
2021-08-16 11:00,8.14,8.21,0.004,0.005,0.021
2021-08-16 12:00,8.79,8.86,0.004,0.005,0.027
2021-08-16 13:00,8.52,8.58,0.004,0.009,0.038
2021-08-16 14:00,8.02,8.06,0.004,0.013,0.041
2021-08-16 15:00,7.99,8.01,0.004,0.011,0.034
2021-08-16 16:00,8.56,8.62,0.004,0.009,0.032
2021-08-16 17:00,9.15,9.19,0.004,0.013,0.036
2021-08-16 18:00,9.45,9.52,0.005,0.024,0.045
2021-08-16 19:00,9.88,9.96,0.005,0.047,0.055
2021-08-16 20:00,10.56,10.66,0.005,0.053,0.054
2021-08-16 21:00,10.68,10.79,0.005,0.036,0.045
2021-08-16 22:00,10.66,10.77,0.004,0.03,0.04
2021-08-16 23:00,10.85,10.95,0.004,0.027,0.038
2021-08-17 0:00,11.27,11.42,0.004,0.024,0.038
2021-08-17 1:00,11.22,11.34,0.004,0.025,0.036
2021-08-17 2:00,10.84,10.96,0.004,0.027,0.036
2021-08-17 3:00,10.49,10.63,0.004,0.028,0.037
2021-08-17 4:00,10.13,10.23,0.004,0.034,0.038
2021-08-17 5:00,11.56,11.73,0.004,0.037,0.037
2021-08-17 6:00,11.97,12.16,0.004,0.042,0.036
2021-08-17 7:00,12.62,12.8,0.004,0.044,0.034
2021-08-17 8:00,13.11,13.28,0.004,0.036,0.03
2021-08-17 9:00,11,11.11,0.004,0.023,0.024
2021-08-17 10:00,9.78,9.84,0.004,0.012,0.018
2021-08-17 11:00,9.21,9.26,0.004,0.01,0.02
2021-08-17 12:00,7.91,7.95,0.004,0.007,0.019
2021-08-17 13:00,7.28,7.31,0.004,0.007,0.023
2021-08-17 14:00,5.78,5.8,0.004,0.008,0.03
2021-08-17 15:00,5.41,5.43,0.004,0.014,0.038
2021-08-17 16:00,5.05,5.07,0.004,0.013,0.037
2021-08-17 17:00,4.65,4.67,0.004,0.016,0.039
2021-08-17 18:00,4.57,4.58,0.004,0.023,0.046
2021-08-17 19:00,4.93,4.95,0.004,0.023,0.043
2021-08-17 20:00,5.5,5.54,0.004,0.031,0.049
2021-08-17 21:00,6.06,6.1,0.004,0.032,0.049
2021-08-17 22:00,6.61,6.66,0.004,0.032,0.047
2021-08-17 23:00,6.9,6.96,0.004,0.035,0.045
2021-08-18 0:00,7.29,7.35,0.004,0.035,0.043
2021-08-18 1:00,7.75,7.81,0.004,0.042,0.04
2021-08-18 2:00,7.98,8.05,0.005,0.041,0.037
2021-08-18 3:00,8.87,9,0.004,0.032,0.042
2021-08-18 4:00,9.23,9.35,0.004,0.031,0.04
2021-08-18 5:00,9.66,9.79,0.004,0.033,0.036
2021-08-18 6:00,10.71,10.81,0.004,0.033,0.032
2021-08-18 7:00,10.71,10.83,0.004,0.033,0.029
2021-08-18 8:00,9.67,9.77,0.004,0.028,0.027
2021-08-18 9:00,8.83,8.89,0.004,0.022,0.028
2021-08-18 10:00,8.79,8.85,0.004,0.014,0.019
2021-08-18 11:00,7.66,7.7,0.004,0.008,0.017
2021-08-18 12:00,7.09,7.12,0.004,0.012,0.023
2021-08-18 13:00,6.75,6.79,0.004,0.012,0.031
2021-08-18 14:00,5.64,5.66,0.004,0.003,0.031
2021-08-18 15:00,5.67,5.7,0.004,0.002,0.035
2021-08-18 16:00,5.42,5.44,0.004,0.002,0.037
2021-08-18 17:00,5.39,5.41,0.004,0.013,0.047
2021-08-18 18:00,5.88,5.9,0.005,0.034,0.059
2021-08-18 19:00,6.04,6.05,0.005,0.045,0.059
2021-08-18 20:00,6.94,6.95,0.005,0.052,0.056
2021-08-18 21:00,6.37,6.37,0.004,0.039,0.046
2021-08-18 22:00,6.27,6.28,0.004,0.024,0.038
2021-08-18 23:00,5.83,5.83,0.004,0.021,0.038
2021-08-19 0:00,6.46,6.47,0.004,0.039,0.043
2021-08-19 1:00,6.86,6.87,0.004,0.045,0.041
2021-08-19 2:00,6.94,6.96,0.004,0.043,0.037
2021-08-19 3:00,6.93,6.94,0.004,0.037,0.033
2021-08-19 4:00,6.9,6.91,0.004,0.033,0.029
2021-08-19 5:00,7,7.01,0.004,0.031,0.028
2021-08-19 6:00,7.42,7.45,0.004,0.03,0.027
2021-08-19 7:00,8.15,8.18,0.004,0.029,0.027
2021-08-19 8:00,7.43,7.47,0.004,0.014,0.017
2021-08-19 9:00,7.37,7.39,0.004,0.004,0.009
2021-08-19 10:00,6,6.01,0.004,0.002,0.011
2021-08-19 11:00,5.4,5.41,0.004,0.009,0.026
2021-08-19 12:00,6.01,6.03,0.004,0.003,0.019
2021-08-19 13:00,6.01,6.03,0.004,0.01,0.034
2021-08-19 14:00,5.61,5.61,0.004,0.007,0.037
2021-08-19 15:00,5.36,5.36,0.004,0.005,0.035
2021-08-19 16:00,5.45,5.46,0.005,0.01,0.04
2021-08-19 17:00,5.57,5.58,0.005,0.021,0.05
2021-08-19 18:00,5.78,5.8,0.005,0.044,0.063
2021-08-19 19:00,5.34,5.36,0.004,0.032,0.052
2021-08-19 20:00,5.73,5.75,0.004,0.038,0.051
2021-08-19 21:00,6.35,6.4,0.004,0.036,0.047
2021-08-19 22:00,6.68,6.72,0.004,0.033,0.043
2021-08-19 23:00,7.02,7.07,0.004,0.033,0.041
2021-08-20 0:00,7.39,7.44,0.004,0.031,0.038
2021-08-20 1:00,7.48,7.52,0.004,0.033,0.038
2021-08-20 2:00,7.23,7.28,0.004,0.026,0.035
2021-08-20 3:00,7.19,7.24,0.004,0.027,0.035
2021-08-20 4:00,7.09,7.14,0.004,0.028,0.036
2021-08-20 5:00,7.28,7.33,0.004,0.029,0.037
2021-08-20 6:00,8.02,8.1,0.004,0.031,0.037
2021-08-20 7:00,8.32,8.37,0.004,0.036,0.034
2021-08-20 8:00,7.8,7.86,0.004,0.018,0.02
2021-08-20 9:00,6.25,6.27,0.004,0.007,0.015
2021-08-20 10:00,6.03,6.04,0.004,0.007,0.021
2021-08-20 11:00,6.01,6.01,0.004,0.003,0.023
2021-08-20 12:00,6.32,6.32,0.004,0.002,0.028
2021-08-20 13:00,6.63,6.63,0.004,0.005,0.036
2021-08-20 14:00,6.9,6.9,0.004,0.005,0.037
2021-08-20 15:00,7.34,7.34,0.004,0.005,0.037
2021-08-20 16:00,7.29,7.29,0.004,0.004,0.038
2021-08-20 17:00,7.42,7.42,0.005,0.012,0.049
2021-08-20 18:00,7.39,7.39,0.005,0.016,0.051
2021-08-20 19:00,7.67,7.67,0.005,0.041,0.066
2021-08-20 20:00,8.12,8.12,0.005,0.048,0.067
2021-08-20 21:00,8.57,8.57,0.005,0.038,0.06
2021-08-20 22:00,8.5,8.5,0.004,0.027,0.059
2021-08-20 23:00,8.43,8.43,0.004,0.023,0.057
2021-08-21 0:00,8.21,8.21,0.004,0.024,0.058
2021-08-21 1:00,8.23,8.23,0.004,0.027,0.058
2021-08-21 2:00,7.92,7.93,0.004,0.025,0.056
2021-08-21 3:00,7.62,7.62,0.004,0.022,0.049
2021-08-21 4:00,7.21,7.21,0.004,0.021,0.046
2021-08-21 5:00,7.5,7.5,0.004,0.022,0.046
2021-08-21 6:00,7.72,7.72,0.004,0.022,0.045
2021-08-21 7:00,7.61,7.61,0.004,0.024,0.045
2021-08-21 8:00,8.25,8.25,0.004,0.031,0.047
2021-08-21 9:00,8.56,8.56,0.004,0.037,0.048
2021-08-21 10:00,7.14,7.14,0.004,0.032,0.049
2021-08-21 11:00,6.24,6.24,0.004,0.028,0.052
2021-08-21 12:00,5.16,5.16,0.004,0.03,0.049
2021-08-21 13:00,4.54,4.54,0.004,0.027,0.044
2021-08-21 14:00,4.13,4.13,0.004,0.026,0.039
2021-08-21 15:00,4.03,4.03,0.004,0.02,0.036
2021-08-21 16:00,4.16,4.16,0.004,0.005,0.022
2021-08-21 17:00,4.25,4.25,0.004,0.011,0.03
2021-08-21 18:00,4.4,4.4,0.004,0.016,0.037
2021-08-21 19:00,4.95,4.95,0.004,0.017,0.045
2021-08-21 20:00,4.95,4.95,0.004,0.026,0.057
2021-08-21 21:00,4.77,4.77,0.004,0.026,0.056
2021-08-21 22:00,4.74,4.74,0.004,0.024,0.054
2021-08-21 23:00,4.79,4.79,0.004,0.024,0.052
2021-08-22 0:00,4.74,4.74,0.004,0.021,0.05
2021-08-22 1:00,4.94,4.94,0.004,0.022,0.048
2021-08-22 2:00,5.09,5.09,0.004,0.022,0.048
2021-08-22 3:00,5.14,5.14,0.004,0.022,0.048
2021-08-22 4:00,5.27,5.27,0.004,0.023,0.046
2021-08-22 5:00,5.37,5.37,0.004,0.024,0.045
2021-08-22 6:00,5.44,5.44,0.004,0.027,0.04
2021-08-22 7:00,5.57,5.57,0.004,0.028,0.036
2021-08-22 8:00,5.51,5.51,0.004,0.02,0.032
2021-08-22 9:00,5.48,5.48,0.004,0.011,0.032
2021-08-22 10:00,6.05,6.05,0.004,0.006,0.028
2021-08-22 11:00,6.93,6.93,0.004,0.01,0.032
2021-08-22 12:00,10.36,10.36,0.004,0.02,0.048
2021-08-22 13:00,12.88,12.91,0.004,0.032,0.062
2021-08-22 14:00,11.96,11.97,0.004,0.006,0.034
2021-08-22 15:00,12.77,12.77,0.004,0.002,0.028
2021-08-22 16:00,12.63,12.65,0.004,0.007,0.048
2021-08-22 17:00,13.17,13.23,0.004,0.018,0.062
2021-08-22 18:00,13.42,13.49,0.004,0.024,0.065
2021-08-22 19:00,13.37,13.44,0.005,0.038,0.062
2021-08-22 20:00,13.86,13.95,0.005,0.048,0.059
2021-08-22 21:00,15.97,16.11,0.005,0.046,0.052
2021-08-22 22:00,15.98,16.09,0.005,0.041,0.046
2021-08-22 23:00,15.04,15.15,0.004,0.039,0.044
2021-08-23 0:00,15.16,15.3,0.004,0.034,0.041
2021-08-23 1:00,15.48,15.61,0.004,0.03,0.036
2021-08-23 2:00,14.78,14.89,0.004,0.028,0.033
2021-08-23 3:00,15.44,15.57,0.005,0.027,0.025
2021-08-23 4:00,15.66,15.8,0.005,0.026,0.022
2021-08-23 5:00,16.68,16.81,0.005,0.028,0.024
2021-08-23 6:00,19.93,20.19,0.004,0.024,0.029
2021-08-23 7:00,19.15,19.34,0.004,0.023,0.031
2021-08-23 8:00,17.34,17.49,0.004,0.026,0.028
2021-08-23 9:00,15.43,15.53,0.004,0.021,0.023
2021-08-23 10:00,14.37,14.44,0.004,0.021,0.023
2021-08-23 11:00,12.62,12.67,0.004,0.02,0.025
2021-08-23 12:00,9.75,9.75,0.004,0.019,0.03
2021-08-23 13:00,8.7,8.7,0.004,0.017,0.028
2021-08-23 14:00,9.76,9.78,0.004,0.025,0.033
2021-08-23 15:00,7.36,7.37,0.004,0.028,0.041
2021-08-23 16:00,4.83,4.83,0.004,0.027,0.048
2021-08-23 17:00,4.43,4.43,0.004,0.03,0.052
2021-08-23 18:00,4.55,4.55,0.004,0.029,0.053
2021-08-23 19:00,4.5,4.5,0.004,0.028,0.053
2021-08-23 20:00,4.51,4.51,0.004,0.026,0.051
2021-08-23 21:00,4.38,4.38,0.004,0.024,0.05
2021-08-23 22:00,4.4,4.4,0.004,0.023,0.048
2021-08-23 23:00,4.68,4.68,0.004,0.025,0.044
2021-08-24 0:00,5.59,5.6,0.004,0.025,0.04
2021-08-24 1:00,6.02,6.04,0.004,0.025,0.038
2021-08-24 2:00,4.86,4.86,0.004,0.026,0.036
2021-08-24 3:00,4.57,4.57,0.004,0.025,0.034
2021-08-24 4:00,4.26,4.26,0.004,0.024,0.03
2021-08-24 5:00,4.58,4.58,0.004,0.023,0.027
2021-08-24 6:00,4.35,4.35,0.004,0.023,0.027
2021-08-24 7:00,4.14,4.15,0.004,0.024,0.032
2021-08-24 8:00,4.42,4.42,0.004,0.024,0.032
2021-08-24 9:00,4.22,4.22,0.004,0.023,0.03
2021-08-24 10:00,4.3,4.3,0.004,0.023,0.03
2021-08-24 11:00,4.35,4.36,0.004,0.02,0.029
2021-08-24 12:00,4.54,4.54,0.004,0.004,0.017
2021-08-24 13:00,5.51,5.51,0.004,0.007,0.022
2021-08-24 14:00,7.35,7.35,0.004,0.01,0.03
2021-08-24 15:00,8.23,8.23,0.004,0.016,0.037
2021-08-24 16:00,9.24,9.24,0.004,0.019,0.041
2021-08-24 17:00,9.26,9.26,0.004,0.017,0.037
2021-08-24 18:00,7.47,7.47,0.004,0.023,0.041
2021-08-24 19:00,6.75,6.75,0.004,0.022,0.037
2021-08-24 20:00,4.88,4.89,0.004,0.019,0.034
2021-08-24 21:00,4.77,4.78,0.004,0.021,0.035
2021-08-24 22:00,5.12,5.12,0.004,0.023,0.037
2021-08-24 23:00,4.96,4.96,0.004,0.021,0.036
2021-08-25 0:00,4.93,4.93,0.004,0.02,0.034
2021-08-25 1:00,5.19,5.19,0.004,0.021,0.036
2021-08-25 2:00,5.32,5.32,0.004,0.021,0.036
2021-08-25 3:00,5.67,5.67,0.004,0.022,0.035
2021-08-25 4:00,5.87,5.87,0.004,0.022,0.035
2021-08-25 5:00,5.95,5.95,0.004,0.025,0.031
2021-08-25 6:00,5.95,5.95,0.004,0.028,0.028
2021-08-25 7:00,6.18,6.18,0.004,0.031,0.029
2021-08-25 8:00,6.29,6.29,0.004,0.027,0.033
2021-08-25 9:00,6.31,6.31,0.004,0.023,0.029
2021-08-25 10:00,6.32,6.32,0.004,0.021,0.029
2021-08-25 11:00,6.21,6.21,0.004,0.028,0.036
2021-08-25 12:00,5.93,5.93,0.004,0.022,0.034
2021-08-25 13:00,6.02,6.02,0.004,0.02,0.035
2021-08-25 14:00,6.16,6.16,0.004,0.02,0.036
2021-08-25 15:00,4.8,4.8,0.004,0.02,0.042
2021-08-25 16:00,5.01,5.01,0.004,0.023,0.045
2021-08-25 17:00,5.12,5.12,0.004,0.021,0.048
2021-08-25 18:00,4.83,4.83,0.004,0.022,0.049
2021-08-25 19:00,5.06,5.06,0.004,0.025,0.048
2021-08-25 20:00,5.21,5.21,0.004,0.024,0.045
2021-08-25 21:00,5.37,5.37,0.004,0.024,0.043
2021-08-25 22:00,5.51,5.51,0.004,0.026,0.039
2021-08-25 23:00,5.41,5.41,0.004,0.027,0.034
2021-08-26 0:00,5.55,5.55,0.004,0.027,0.031
2021-08-26 1:00,5.33,5.33,0.004,0.023,0.029
2021-08-26 2:00,5.99,5.99,0.004,0.023,0.025
2021-08-26 3:00,6.55,6.57,0.004,0.025,0.023
2021-08-26 4:00,8.13,8.19,0.004,0.029,0.026
2021-08-26 5:00,8.96,9.03,0.004,0.027,0.026
2021-08-26 6:00,10.97,11.1,0.004,0.026,0.025
2021-08-26 7:00,8.69,8.78,0.004,0.026,0.031
2021-08-26 8:00,9.66,9.77,0.004,0.022,0.029
2021-08-26 9:00,11.19,11.32,0.004,0.018,0.025
2021-08-26 10:00,12.29,12.44,0.004,0.013,0.025
2021-08-26 11:00,12.21,12.26,0.004,0.005,0.025
2021-08-26 12:00,11.34,11.35,0.004,0.003,0.021
2021-08-26 13:00,11.45,11.45,0.004,0.002,0.02
2021-08-26 14:00,11.89,11.9,0.004,0.002,0.028
2021-08-26 15:00,11.78,11.78,0.004,0.004,0.035
2021-08-26 16:00,12.84,12.84,0.004,0.017,0.057
2021-08-26 17:00,13.06,13.06,0.004,0.02,0.059
2021-08-26 18:00,12.82,12.82,0.005,0.032,0.061
2021-08-26 19:00,13.61,13.62,0.004,0.031,0.061
2021-08-26 20:00,14.77,14.79,0.004,0.04,0.06
2021-08-26 21:00,15.97,15.99,0.004,0.04,0.056
2021-08-26 22:00,16.79,16.83,0.004,0.037,0.05
2021-08-26 23:00,18.13,18.17,0.004,0.029,0.049
2021-08-27 0:00,18.95,19.01,0.004,0.024,0.047
2021-08-27 1:00,19.39,19.49,0.004,0.023,0.044
2021-08-27 2:00,20.44,20.63,0.004,0.026,0.04
2021-08-27 3:00,21.21,21.43,0.004,0.024,0.042
2021-08-27 4:00,22.37,22.65,0.004,0.021,0.045
2021-08-27 5:00,22.37,22.64,0.004,0.021,0.036
2021-08-27 6:00,22.14,22.36,0.005,0.023,0.028
2021-08-27 7:00,21.42,21.62,0.005,0.029,0.028
2021-08-27 8:00,21.4,21.6,0.005,0.028,0.026
2021-08-27 9:00,23.4,23.67,0.005,0.018,0.026
2021-08-27 10:00,27.44,27.81,0.004,0.016,0.029
2021-08-27 11:00,10.7,10.73,0.004,0.018,0.036
2021-08-27 12:00,9.33,9.34,0.004,0.035,0.055
2021-08-27 13:00,10.7,10.72,0.004,0.04,0.056
2021-08-27 14:00,10.71,10.72,0.004,0.034,0.05
2021-08-27 15:00,9.87,9.87,0.004,0.03,0.047
2021-08-27 16:00,10.08,10.09,0.004,0.024,0.048
2021-08-27 17:00,8.64,8.65,0.004,0.027,0.046
2021-08-27 18:00,8.48,8.48,0.004,0.025,0.044
2021-08-27 19:00,9.41,9.42,0.004,0.03,0.041
2021-08-27 20:00,10.7,10.71,0.004,0.031,0.036
2021-08-27 21:00,13.84,13.86,0.004,0.031,0.032
2021-08-27 22:00,14.7,14.74,0.004,0.029,0.031
2021-08-27 23:00,15.63,15.78,0.004,0.028,0.029
2021-08-28 0:00,17.06,17.27,0.004,0.027,0.028
2021-08-28 1:00,18.71,19,0.004,0.026,0.028
2021-08-28 2:00,20.05,20.43,0.004,0.025,0.027
2021-08-28 3:00,21.65,22.03,0.004,0.024,0.026
2021-08-28 4:00,20.54,20.9,0.004,0.024,0.028
2021-08-28 5:00,19.13,19.47,0.004,0.026,0.024
2021-08-28 6:00,16.48,16.73,0.004,0.027,0.024
2021-08-28 7:00,16.53,16.82,0.004,0.029,0.024
2021-08-28 8:00,17.88,18.23,0.004,0.024,0.024
2021-08-28 9:00,15.29,15.52,0.004,0.018,0.021
2021-08-28 10:00,13.87,14.01,0.004,0.009,0.017
2021-08-28 11:00,11.53,11.59,0.004,0.002,0.011
2021-08-28 12:00,12.03,12.06,0.004,0.002,0.015
2021-08-28 13:00,13.28,13.3,0.004,0.002,0.026
2021-08-28 14:00,14.66,14.68,0.004,0.003,0.029
2021-08-28 15:00,17.64,17.68,0.004,0.013,0.047
2021-08-28 16:00,16.66,16.68,0.004,0.023,0.057
2021-08-28 17:00,17.48,17.5,0.004,0.018,0.057
2021-08-28 18:00,18.77,18.8,0.004,0.019,0.058
2021-08-28 19:00,18.76,18.79,0.004,0.04,0.063
2021-08-28 20:00,19.57,19.6,0.004,0.05,0.056
2021-08-28 21:00,19.76,19.8,0.005,0.046,0.047
2021-08-28 22:00,20.95,21,0.004,0.04,0.042
2021-08-28 23:00,22.99,23.11,0.004,0.035,0.037
2021-08-29 0:00,25.9,26.17,0.004,0.032,0.035
2021-08-29 1:00,26.97,27.22,0.004,0.029,0.03
2021-08-29 2:00,30.01,30.33,0.004,0.027,0.032
2021-08-29 3:00,29.45,29.79,0.004,0.027,0.033
2021-08-29 4:00,17.99,18.13,0.004,0.022,0.044
2021-08-29 5:00,10.09,10.09,0.003,0.023,0.058
2021-08-29 6:00,8.41,8.41,0.003,0.025,0.055
2021-08-29 7:00,9.1,9.1,0.003,0.026,0.053
