no,device_id,pm25,pm10,temp,humi,reg_date
1018218,D0012,12.8,12.8,0.1,46.6,2023-01-04 07:33:40.84276
1018236,D0012,12.2,12.3,0.3,46.5,2023-01-04 07:34:40.844207
1018254,D0012,12.4,12.4,0.3,46.8,2023-01-04 07:35:40.853514
1018272,D0012,12.3,12.4,0.3,47.1,2023-01-04 07:36:40.885214
1018290,D0012,13.5,13.6,0.2,47.3,2023-01-04 07:37:40.861716
1018308,D0012,12.8,12.9,0.3,47.2,2023-01-04 07:38:40.86221
1018326,D0012,13.2,13.4,0.3,46.9,2023-01-04 07:39:40.944988
1018344,D0012,13.2,13.4,0.3,46.6,2023-01-04 07:40:40.86492
1018362,D0012,13.5,13.6,0.3,46.4,2023-01-04 07:41:40.865216
1018380,D0012,14.5,14.6,0.3,45.4,2023-01-04 07:42:40.870217
1018398,D0012,13.9,14.1,0.3,45.6,2023-01-04 07:43:40.87261
1018416,D0012,14.5,14.6,0.3,45.4,2023-01-04 07:44:40.881674
1018434,D0012,14.7,14.9,0.2,45.9,2023-01-04 07:45:40.881264
1018452,D0012,13.6,13.7,0.2,45.6,2023-01-04 07:46:40.87902
1018470,D0012,14.0,14.1,0.1,45.1,2023-01-04 07:47:40.884937
1018488,D0012,14.0,14.1,0.1,44.9,2023-01-04 07:48:40.883974
1018506,D0012,13.5,13.7,0.3,44.7,2023-01-04 07:49:40.893113
1018524,D0012,13.5,13.6,0.3,45.0,2023-01-04 07:50:40.894818
1018542,D0012,13.2,13.3,0.3,45.2,2023-01-04 07:51:39.899313
1018560,D0012,14.8,15.0,0.3,46.2,2023-01-04 07:52:40.902546
1018578,D0012,15.4,15.6,0.3,46.2,2023-01-04 07:53:40.90066
1018613,D0012,14.7,14.8,0.3,46.0,2023-01-04 07:55:40.906872
1018631,D0012,16.4,16.6,0.3,46.3,2023-01-04 07:56:39.913834
1018649,D0012,15.7,15.8,0.3,46.1,2023-01-04 07:57:40.913855
1018667,D0012,16.5,16.8,0.3,45.1,2023-01-04 07:58:40.919002
1018685,D0012,17.1,17.5,0.3,45.1,2023-01-04 07:59:40.919557
1018703,D0012,17.1,17.3,0.2,45.1,2023-01-04 08:00:40.924917
1018721,D0012,16.3,16.6,0.2,45.0,2023-01-04 08:01:40.930894
1018739,D0012,16.9,17.3,0.1,43.9,2023-01-04 08:02:40.9335
1018757,D0012,16.0,16.4,0.0,43.4,2023-01-04 08:03:40.938402
1018775,D0012,16.4,16.8,0.2,43.2,2023-01-04 08:04:40.938744
1018793,D0012,16.2,16.6,0.3,42.8,2023-01-04 08:05:40.93868
1018811,D0012,16.6,17.1,0.4,43.2,2023-01-04 08:06:40.947355
1018829,D0012,17.7,18.1,0.3,43.5,2023-01-04 08:07:40.950336
1018847,D0012,16.7,16.9,0.4,43.7,2023-01-04 08:08:40.962493
1018865,D0012,16.4,16.6,0.4,43.5,2023-01-04 08:09:40.946123
1018883,D0012,17.4,17.8,0.4,43.7,2023-01-04 08:10:40.958327
1018901,D0012,17.7,18.0,0.4,42.4,2023-01-04 08:11:40.953428
1018919,D0012,17.7,18.0,0.4,42.6,2023-01-04 08:12:40.958953
1018937,D0012,18.6,18.9,0.4,43.6,2023-01-04 08:13:39.961898
1018955,D0012,18.4,18.7,0.4,43.7,2023-01-04 08:14:40.974636
1018973,D0012,18.2,18.6,0.4,43.1,2023-01-04 08:15:40.974848
1018991,D0012,18.4,18.8,0.4,43.1,2023-01-04 08:16:40.976207
1019009,D0012,17.5,17.7,0.4,42.7,2023-01-04 08:17:40.974643
1019027,D0012,17.0,17.3,0.4,42.8,2023-01-04 08:18:40.990877
1019045,D0012,20.1,20.5,0.4,42.5,2023-01-04 08:19:40.97958
1019063,D0012,20.3,20.8,0.6,41.8,2023-01-04 08:20:40.979474
1019081,D0012,19.6,20.1,0.7,42.0,2023-01-04 08:21:40.9871
1019099,D0012,19.2,19.7,0.6,42.4,2023-01-04 08:22:40.997092
1019117,D0012,19.3,19.7,0.7,42.2,2023-01-04 08:23:40.994081
1019135,D0012,18.6,19.2,0.7,42.9,2023-01-04 08:24:41.00694
1019153,D0012,19.1,19.8,0.7,42.6,2023-01-04 08:25:40.997997
1019171,D0012,19.5,19.9,0.7,42.2,2023-01-04 08:26:41.00552
1019189,D0012,18.7,19.1,0.7,42.3,2023-01-04 08:27:41.000156
1019207,D0012,19.4,19.7,0.7,41.1,2023-01-04 08:28:41.007579
1019225,D0012,18.2,18.5,0.8,40.5,2023-01-04 08:29:41.012467
1019243,D0012,19.5,19.9,0.8,41.2,2023-01-04 08:30:41.014075
1019261,D0012,19.0,19.5,0.8,41.5,2023-01-04 08:31:41.012436
1019279,D0012,18.0,18.3,0.8,41.9,2023-01-04 08:32:41.016854
1019297,D0012,19.0,19.3,0.7,42.3,2023-01-04 08:33:41.02241
1019315,D0012,18.4,18.9,0.8,41.5,2023-01-04 08:34:41.020829
1019333,D0012,16.9,17.3,1.0,41.2,2023-01-04 08:35:41.020873
1019351,D0012,16.5,16.9,1.2,40.9,2023-01-04 08:36:41.031225
1019369,D0012,18.3,19.0,1.3,40.9,2023-01-04 08:37:41.032124
1019387,D0012,16.1,16.5,1.3,40.4,2023-01-04 08:38:41.030904
1019405,D0012,16.2,16.4,1.5,40.2,2023-01-04 08:39:41.033692
1019423,D0012,17.0,17.4,1.6,39.8,2023-01-04 08:40:40.044672
1019441,D0012,18.0,18.3,1.7,39.9,2023-01-04 08:41:41.041281
1019459,D0012,17.5,17.8,1.9,39.7,2023-01-04 08:42:41.042964
1019477,D0012,17.6,17.9,2.0,40.3,2023-01-04 08:43:41.045749
1019495,D0012,17.8,18.1,2.1,39.8,2023-01-04 08:44:41.046972
1019513,D0012,16.6,17.0,2.2,39.4,2023-01-04 08:45:41.063206
1019531,D0012,16.4,16.7,2.2,38.9,2023-01-04 08:46:41.057309
1019549,D0012,16.6,17.0,2.4,38.7,2023-01-04 08:47:41.063479
1019567,D0012,15.8,16.0,2.4,38.7,2023-01-04 08:48:40.068709
1019585,D0012,17.8,18.0,2.5,38.4,2023-01-04 08:49:41.069432
1019603,D0012,18.2,18.6,2.7,37.9,2023-01-04 08:50:41.065453
1019621,D0012,17.7,18.0,3.0,38.3,2023-01-04 08:51:41.07586
1019639,D0012,16.3,16.6,3.2,38.5,2023-01-04 08:52:41.070471
1019657,D0012,17.3,17.4,3.3,38.0,2023-01-04 08:53:40.080659
1019675,D0012,16.7,16.9,3.4,38.1,2023-01-04 08:54:41.074854
1019693,D0012,16.8,16.9,3.6,37.4,2023-01-04 08:55:41.092678
1019711,D0012,17.5,17.7,3.7,37.0,2023-01-04 08:56:41.091065
1019729,D0012,16.6,16.8,3.8,36.5,2023-01-04 08:57:41.092867
1019747,D0012,15.9,16.1,3.9,35.8,2023-01-04 08:58:41.088547
1019766,D0012,16.5,16.6,4.0,35.8,2023-01-04 08:59:41.098171
1019784,D0012,17.0,17.1,4.0,35.7,2023-01-04 09:00:41.094056
1019803,D0012,16.9,17.1,4.0,36.1,2023-01-04 09:01:41.099548
1019822,D0012,16.7,16.9,4.0,36.0,2023-01-04 09:02:41.101689
1019841,D0012,16.9,17.1,4.0,36.3,2023-01-04 09:03:41.112292
1019860,D0012,17.0,17.2,3.9,35.6,2023-01-04 09:04:41.115456
1019879,D0012,16.6,16.8,3.8,35.8,2023-01-04 09:05:41.113896
1019898,D0012,16.3,16.4,4.1,35.5,2023-01-04 09:06:41.120402
1019917,D0012,16.0,16.2,4.3,35.1,2023-01-04 09:07:41.112698
1019936,D0012,16.1,16.2,4.4,35.6,2023-01-04 09:08:41.125187
1019955,D0012,14.8,15.0,4.4,35.3,2023-01-04 09:09:41.125332
1019974,D0012,15.0,15.1,4.4,35.2,2023-01-04 09:10:41.127104
1019993,D0012,15.8,15.9,4.6,35.6,2023-01-04 09:11:41.139957
1020012,D0012,16.2,16.4,4.6,36.2,2023-01-04 09:12:41.130999
1020031,D0012,16.1,16.1,4.7,36.7,2023-01-04 09:13:41.135493
1020050,D0012,16.8,16.8,4.7,37.3,2023-01-04 09:14:41.137529
1020069,D0012,15.3,15.3,4.7,37.6,2023-01-04 09:15:41.137897
1020088,D0012,15.6,15.7,4.7,37.5,2023-01-04 09:16:41.149548
1020107,D0012,15.7,15.8,4.7,37.8,2023-01-04 09:17:41.147419
1020126,D0012,15.0,15.1,4.8,37.7,2023-01-04 09:18:41.153645
1020145,D0012,14.8,14.8,4.7,38.3,2023-01-04 09:19:41.155404
1020164,D0012,13.9,14.0,4.7,38.1,2023-01-04 09:20:41.161406
1020183,D0012,14.4,14.5,4.8,37.1,2023-01-04 09:21:41.161264
1020202,D0012,13.8,13.9,5.0,36.9,2023-01-04 09:22:41.160699
1020221,D0012,15.0,15.1,5.0,37.4,2023-01-04 09:23:41.171013
1020240,D0012,14.9,15.0,4.9,37.1,2023-01-04 09:24:41.166061
1020259,D0012,15.7,15.8,4.9,36.8,2023-01-04 09:25:41.165665
1020278,D0012,16.0,16.0,4.8,37.2,2023-01-04 09:26:41.168509
1020297,D0012,16.6,16.7,4.8,37.1,2023-01-04 09:27:41.172319
1020316,D0012,15.3,15.3,4.8,37.7,2023-01-04 09:28:41.178916
1020335,D0012,16.1,16.2,4.8,38.3,2023-01-04 09:29:41.181926
1020354,D0012,16.3,16.3,4.6,36.6,2023-01-04 09:30:41.18546
1020373,D0012,15.3,15.4,4.6,37.3,2023-01-04 09:31:41.187178
1020392,D0012,15.5,15.5,4.5,38.4,2023-01-04 09:32:40.191351
1020411,D0012,15.5,15.5,4.5,38.4,2023-01-04 09:33:41.19533
1020430,D0012,15.6,15.6,4.4,38.1,2023-01-04 09:34:41.198747
1020449,D0012,14.7,14.7,4.3,37.5,2023-01-04 09:35:41.202064
1020468,D0012,14.8,14.8,4.3,37.5,2023-01-04 09:36:41.205617
1020487,D0012,15.7,15.7,4.4,37.7,2023-01-04 09:37:40.206982
1020506,D0012,14.9,14.9,4.5,38.0,2023-01-04 09:38:41.208387
1020525,D0012,15.0,15.0,4.4,37.7,2023-01-04 09:39:41.210952
1020544,D0012,15.6,15.7,4.3,37.6,2023-01-04 09:40:41.21945
1020563,D0012,15.4,15.4,4.3,37.8,2023-01-04 09:41:41.213251
1020582,D0012,15.2,15.2,4.4,37.0,2023-01-04 09:42:41.222708
1020601,D0012,13.5,13.5,4.3,34.9,2023-01-04 09:43:41.22351
1020621,D0012,14.6,14.6,4.3,35.8,2023-01-04 09:44:41.228085
1020641,D0012,15.6,15.6,4.3,36.4,2023-01-04 09:45:41.236004
1020661,D0012,13.9,14.0,4.3,35.8,2023-01-04 09:46:41.233564
1020681,D0012,14.8,14.9,4.3,34.9,2023-01-04 09:47:41.234728
1020701,D0012,14.3,14.4,4.2,36.0,2023-01-04 09:48:41.235549
1020721,D0012,13.8,13.9,4.2,35.2,2023-01-04 09:49:41.241863
1020741,D0012,12.4,12.5,4.1,35.8,2023-01-04 09:50:41.249829
1020761,D0012,13.0,13.1,4.0,34.8,2023-01-04 09:51:41.243763
1020781,D0012,13.2,13.2,4.2,34.4,2023-01-04 09:52:41.244483
1020801,D0012,13.3,13.3,4.3,35.0,2023-01-04 09:53:41.265257
1020821,D0012,13.1,13.1,4.3,35.6,2023-01-04 09:54:41.253009
1020841,D0012,14.1,14.2,4.3,35.3,2023-01-04 09:55:41.260837
1020861,D0012,13.8,13.8,4.3,35.3,2023-01-04 09:56:41.267983
1020881,D0012,13.7,13.7,4.3,34.9,2023-01-04 09:57:41.265916
1020901,D0012,14.5,14.6,4.3,35.6,2023-01-04 09:58:41.263845
1020921,D0012,14.4,14.5,4.4,34.9,2023-01-04 09:59:41.266983
1020941,D0012,14.7,14.7,4.4,34.4,2023-01-04 10:00:41.269681
1020961,D0012,14.6,14.7,4.3,33.8,2023-01-04 10:01:41.275251
1020981,D0012,14.8,14.8,4.3,33.9,2023-01-04 10:02:41.279549
1021001,D0012,14.7,14.7,4.3,34.3,2023-01-04 10:03:41.279523
1021021,D0012,13.5,13.6,4.3,34.5,2023-01-04 10:04:41.290451
1021041,D0012,13.6,13.6,4.3,35.0,2023-01-04 10:05:41.291431
1021061,D0012,14.3,14.4,4.3,35.1,2023-01-04 10:06:41.292101
1021081,D0012,15.2,15.2,4.4,35.2,2023-01-04 10:07:41.290856
1021101,D0012,16.4,16.4,4.6,35.6,2023-01-04 10:08:41.324875
1021121,D0012,16.2,16.3,4.7,35.7,2023-01-04 10:09:41.305149
1021141,D0012,16.4,16.5,4.6,35.7,2023-01-04 10:10:41.303352
1021161,D0012,16.2,16.3,4.7,36.1,2023-01-04 10:11:41.303234
1021181,D0012,17.4,17.4,4.8,36.7,2023-01-04 10:12:41.313399
1021201,D0012,16.3,16.4,4.8,36.0,2023-01-04 10:13:41.315465
1021221,D0012,16.9,17.0,4.8,35.7,2023-01-04 10:14:41.31655
1021241,D0012,15.7,15.7,4.8,35.9,2023-01-04 10:15:41.317788
1021261,D0012,16.4,16.4,4.8,36.3,2023-01-04 10:16:41.321048
1021281,D0012,16.0,16.1,4.8,36.4,2023-01-04 10:17:41.323602
1021301,D0012,15.7,15.7,4.8,36.1,2023-01-04 10:18:41.350106
1021321,D0012,16.2,16.3,4.8,36.0,2023-01-04 10:19:41.339754
1021341,D0012,16.4,16.4,4.8,35.5,2023-01-04 10:20:40.338407
1021361,D0012,15.1,15.1,4.8,35.2,2023-01-04 10:21:41.341847
1021381,D0012,15.8,15.8,4.8,34.9,2023-01-04 10:22:41.336697
1021401,D0012,15.3,15.3,5.0,34.0,2023-01-04 10:23:41.438495
1021421,D0012,14.9,14.9,5.0,33.5,2023-01-04 10:24:41.347416
1021440,D0012,15.1,15.1,5.0,34.1,2023-01-04 10:25:41.374196
1021459,D0012,15.5,15.5,5.0,34.4,2023-01-04 10:26:41.360837
1021479,D0012,14.7,14.7,5.1,34.6,2023-01-04 10:27:41.371885
1021498,D0012,14.9,14.9,5.1,34.9,2023-01-04 10:28:40.397534
1021517,D0012,15.7,15.8,5.1,34.8,2023-01-04 10:29:41.362133
1021537,D0012,15.7,15.7,5.1,34.8,2023-01-04 10:30:41.36964
1021557,D0012,15.3,15.4,5.1,34.2,2023-01-04 10:31:41.3658
1021577,D0012,14.9,15.0,5.2,33.6,2023-01-04 10:32:41.369813
1021597,D0012,15.3,15.3,5.1,33.9,2023-01-04 10:33:41.373043
1021617,D0012,13.6,13.6,5.0,33.7,2023-01-04 10:34:41.374997
1021637,D0012,14.0,14.1,5.1,34.2,2023-01-04 10:35:41.380443
1021657,D0012,13.7,13.8,5.1,34.4,2023-01-04 10:36:41.384997
1021677,D0012,13.0,13.1,5.1,34.1,2023-01-04 10:37:41.384011
1021697,D0012,13.0,13.1,5.3,33.5,2023-01-04 10:38:41.391411
1021717,D0012,13.6,13.6,5.5,33.0,2023-01-04 10:39:41.43
1021737,D0012,13.3,13.4,5.6,33.6,2023-01-04 10:40:40.452232
1021757,D0012,14.4,14.4,5.6,33.4,2023-01-04 10:41:41.401752
1021777,D0012,14.4,14.4,5.7,33.1,2023-01-04 10:42:41.407929
1021797,D0012,13.0,13.1,5.8,32.7,2023-01-04 10:43:41.406515
1021817,D0012,13.7,13.8,5.9,33.2,2023-01-04 10:44:41.42831
1021837,D0012,13.3,13.3,6.0,33.2,2023-01-04 10:45:41.412975
1021857,D0012,13.3,13.4,6.2,32.8,2023-01-04 10:46:40.440767
1021877,D0012,13.9,14.0,6.3,32.4,2023-01-04 10:47:41.460931
1021897,D0012,13.8,13.8,6.5,32.5,2023-01-04 10:48:41.416381
1021917,D0012,14.0,14.1,6.5,31.8,2023-01-04 10:49:40.416342
1021937,D0012,13.8,13.9,6.6,32.2,2023-01-04 10:50:41.42683
1021957,D0012,13.6,13.7,6.5,31.7,2023-01-04 10:51:41.427361
1021977,D0012,13.6,13.6,6.6,31.5,2023-01-04 10:52:41.439672
1021997,D0012,13.3,13.4,6.6,31.3,2023-01-04 10:53:41.447686
1022017,D0012,13.7,13.8,6.9,31.1,2023-01-04 10:54:40.444123
1022037,D0012,13.7,13.7,7.1,31.0,2023-01-04 10:55:40.442799
1022057,D0012,12.9,13.0,7.4,31.0,2023-01-04 10:56:40.435741
1022077,D0012,13.6,13.7,7.4,30.6,2023-01-04 10:57:41.443183
1022097,D0012,12.0,12.1,7.4,30.7,2023-01-04 10:58:40.455478
1022117,D0012,12.0,12.1,7.6,30.5,2023-01-04 10:59:41.45272
1022137,D0012,12.8,12.8,7.7,30.2,2023-01-04 11:00:41.455918
1022157,D0012,12.1,12.1,7.7,30.4,2023-01-04 11:01:41.46037
1022177,D0012,12.6,12.7,7.8,30.1,2023-01-04 11:02:41.563128
1022197,D0012,12.1,12.2,8.1,30.2,2023-01-04 11:03:41.455715
1022217,D0012,13.1,13.1,8.2,29.9,2023-01-04 11:04:40.477079
1022237,D0012,12.3,12.3,8.3,29.3,2023-01-04 11:05:41.469998
1022257,D0012,11.8,11.8,8.4,29.3,2023-01-04 11:06:40.471001
1022277,D0012,12.5,12.6,8.5,29.1,2023-01-04 11:07:41.467993
1022297,D0012,12.4,12.4,8.4,29.5,2023-01-04 11:08:41.485076
1022317,D0012,12.9,12.9,8.6,29.0,2023-01-04 11:09:41.480475
1022337,D0012,11.8,11.8,8.7,28.5,2023-01-04 11:10:41.476949
1022357,D0012,11.2,11.2,8.9,28.4,2023-01-04 11:11:41.482355
1022377,D0012,12.1,12.1,9.2,28.6,2023-01-04 11:12:41.493134
1022397,D0012,11.6,11.6,9.2,28.8,2023-01-04 11:13:41.497357
1022417,D0012,11.7,11.7,9.4,28.8,2023-01-04 11:14:41.50077
1022437,D0012,11.3,11.3,9.7,28.3,2023-01-04 11:15:41.492506
1022457,D0012,12.4,12.4,10.0,27.6,2023-01-04 11:16:41.504022
1022477,D0012,12.2,12.3,10.2,27.6,2023-01-04 11:17:40.525816
1022497,D0012,12.1,12.1,10.2,27.3,2023-01-04 11:18:41.507719
1022517,D0012,12.8,12.8,10.2,27.4,2023-01-04 11:19:40.510029
1022537,D0012,12.7,12.7,10.2,27.5,2023-01-04 11:20:41.620348
1022557,D0012,12.7,12.7,10.2,27.7,2023-01-04 11:21:41.513089
1022577,D0012,12.1,12.2,10.1,27.7,2023-01-04 11:22:41.521419
1022597,D0012,15.2,15.3,10.1,27.5,2023-01-04 11:23:40.524143
1022617,D0012,12.4,12.4,10.1,28.2,2023-01-04 11:24:40.533306
1022637,D0012,12.6,12.6,9.9,28.3,2023-01-04 11:25:41.532213
1022657,D0012,13.4,13.4,9.7,27.8,2023-01-04 11:26:41.552764
1022677,D0012,12.7,12.7,9.9,27.6,2023-01-04 11:27:41.543502
1022697,D0012,12.4,12.4,9.9,27.6,2023-01-04 11:28:41.535675
1022717,D0012,12.2,12.2,9.9,28.5,2023-01-04 11:29:41.541249
1022737,D0012,12.3,12.3,9.9,28.7,2023-01-04 11:30:41.551487
1022757,D0012,12.5,12.5,9.9,28.5,2023-01-04 11:31:40.541166
1022777,D0012,11.8,11.8,9.8,28.4,2023-01-04 11:32:41.543001
1022797,D0012,13.1,13.1,9.9,28.7,2023-01-04 11:33:41.553238
1022817,D0012,12.2,12.2,9.9,28.7,2023-01-04 11:34:41.562449
1022838,D0012,11.6,11.6,9.9,28.8,2023-01-04 11:35:40.567376
1022859,D0012,12.0,12.0,10.0,28.9,2023-01-04 11:36:41.573745
1022880,D0012,11.8,11.8,10.1,27.9,2023-01-04 11:37:41.568479
1022901,D0012,11.8,11.9,10.1,27.7,2023-01-04 11:38:40.586105
1022922,D0012,12.7,12.8,10.1,28.1,2023-01-04 11:39:40.641129
1022943,D0012,12.2,12.2,10.1,28.4,2023-01-04 11:40:41.573406
1022964,D0012,11.2,11.3,10.3,27.9,2023-01-04 11:41:41.582433
1022985,D0012,11.6,11.6,10.2,27.8,2023-01-04 11:42:40.585568
1023006,D0012,11.7,11.7,10.4,27.5,2023-01-04 11:43:41.579982
1023027,D0012,12.3,12.3,10.7,27.2,2023-01-04 11:44:41.583967
1023048,D0012,11.7,11.7,10.8,27.3,2023-01-04 11:45:41.583793
1023069,D0012,10.8,10.8,10.8,27.9,2023-01-04 11:46:40.594548
1023090,D0012,10.2,10.2,10.8,27.8,2023-01-04 11:47:40.643877
1023111,D0012,12.0,12.0,10.8,27.9,2023-01-04 11:48:41.601612
1023132,D0012,11.9,12.0,10.8,28.0,2023-01-04 11:49:41.603215
1023153,D0012,12.3,12.3,10.9,28.2,2023-01-04 11:50:41.843267
1023174,D0012,12.1,12.2,10.9,27.9,2023-01-04 11:51:41.599933
1023195,D0012,12.7,12.7,10.8,27.9,2023-01-04 11:52:41.60703
1023215,D0012,12.0,12.1,10.7,27.8,2023-01-04 11:53:41.610501
1023236,D0012,11.8,11.9,10.7,27.8,2023-01-04 11:54:41.613514
1023257,D0012,12.0,12.0,10.7,28.0,2023-01-04 11:55:41.621334
1023278,D0012,11.9,11.9,10.7,27.7,2023-01-04 11:56:41.634804
1023299,D0012,11.4,11.5,10.6,27.6,2023-01-04 11:57:41.626037
1023320,D0012,12.3,12.4,10.3,27.9,2023-01-04 11:58:41.631781
1023341,D0012,11.8,11.8,10.5,27.7,2023-01-04 11:59:40.626597
1023362,D0012,11.4,11.5,10.7,27.4,2023-01-04 12:00:41.634515
1023383,D0012,11.0,11.0,10.8,27.5,2023-01-04 12:01:41.638573
1023404,D0012,11.6,11.7,10.8,27.9,2023-01-04 12:02:40.633632
1023425,D0012,11.5,11.5,10.7,27.5,2023-01-04 12:03:41.64604
1023446,D0012,11.5,11.6,10.9,27.8,2023-01-04 12:04:41.643912
1023467,D0012,11.6,11.6,11.0,27.0,2023-01-04 12:05:41.643897
1023488,D0012,12.3,12.3,11.1,27.1,2023-01-04 12:06:41.645826
1023509,D0012,11.5,11.5,11.1,26.9,2023-01-04 12:07:41.649773
1023530,D0012,11.5,11.6,11.1,27.1,2023-01-04 12:08:41.650354
1023551,D0012,11.9,11.9,11.1,26.9,2023-01-04 12:09:41.667875
1023572,D0012,12.5,12.5,11.0,27.1,2023-01-04 12:10:41.658216
1023593,D0012,12.5,12.5,11.2,26.9,2023-01-04 12:11:41.667414
1023614,D0012,12.3,12.4,11.5,26.7,2023-01-04 12:12:41.720124
1023635,D0012,11.4,11.4,11.8,25.8,2023-01-04 12:13:41.667051
1023656,D0012,11.7,11.8,12.1,25.7,2023-01-04 12:14:41.678859
1023677,D0012,11.0,11.0,12.4,25.6,2023-01-04 12:15:41.859697
1023698,D0012,11.5,11.5,12.7,25.0,2023-01-04 12:16:41.677478
1023719,D0012,11.9,11.9,12.8,25.2,2023-01-04 12:17:41.683228
1023740,D0012,12.1,12.2,12.9,25.3,2023-01-04 12:18:41.693098
1023761,D0012,11.9,12.0,13.1,25.0,2023-01-04 12:19:41.690345
1023782,D0012,11.5,11.5,13.3,24.9,2023-01-04 12:20:40.694546
1023803,D0012,11.5,11.6,13.2,24.9,2023-01-04 12:21:41.720986
1023824,D0012,11.7,11.7,13.4,25.0,2023-01-04 12:22:41.731471
1023845,D0012,11.5,11.5,13.7,25.1,2023-01-04 12:23:41.697074
1023866,D0012,11.8,11.8,13.7,24.8,2023-01-04 12:24:41.704021
1023887,D0012,11.2,11.3,13.6,24.3,2023-01-04 12:25:41.708173
1023907,D0012,11.8,11.8,13.6,24.9,2023-01-04 12:26:41.72902
1023929,D0012,10.7,10.8,13.6,24.4,2023-01-04 12:27:41.706726
1023950,D0012,11.1,11.2,13.4,24.7,2023-01-04 12:28:41.717543
1023972,D0012,10.7,10.7,13.5,25.2,2023-01-04 12:29:41.711115
1023994,D0012,10.9,10.9,13.2,24.9,2023-01-04 12:30:41.742974
1024016,D0012,11.2,11.2,13.4,24.7,2023-01-04 12:31:41.72636
1024037,D0012,11.5,11.5,13.5,25.0,2023-01-04 12:32:41.728261
1024058,D0012,11.8,11.8,13.4,25.2,2023-01-04 12:33:41.733403
1024079,D0012,11.5,11.5,13.2,25.7,2023-01-04 12:34:41.730876
1024100,D0012,10.6,10.7,13.3,25.6,2023-01-04 12:35:41.734103
1024121,D0012,11.2,11.2,13.2,25.4,2023-01-04 12:36:41.740678
1024142,D0012,10.6,10.6,13.2,25.4,2023-01-04 12:37:41.744522
1024164,D0012,11.1,11.1,13.1,25.4,2023-01-04 12:38:41.749155
1024186,D0012,10.8,10.8,13.0,25.3,2023-01-04 12:39:41.746188
1024208,D0012,10.4,10.5,12.8,25.5,2023-01-04 12:40:41.753582
1024230,D0012,10.9,10.9,12.8,25.5,2023-01-04 12:41:41.760984
1024251,D0012,12.0,12.0,12.7,26.2,2023-01-04 12:42:41.766959
1024273,D0012,11.9,11.9,12.7,26.2,2023-01-04 12:43:41.757683
1024294,D0012,12.2,12.2,12.6,26.1,2023-01-04 12:44:41.765431
1024315,D0012,13.2,13.2,12.5,26.1,2023-01-04 12:45:41.768
1024336,D0012,12.5,12.5,12.7,26.1,2023-01-04 12:46:41.77365
1024357,D0012,12.4,12.4,12.7,25.4,2023-01-04 12:47:41.773354
1024378,D0012,12.8,12.8,12.7,26.1,2023-01-04 12:48:41.771093
1024399,D0012,13.0,13.0,12.6,26.1,2023-01-04 12:49:41.777155
1024420,D0012,12.2,12.2,12.5,26.3,2023-01-04 12:50:40.790163
1024441,D0012,12.5,12.5,12.6,26.5,2023-01-04 12:51:41.797594
1024462,D0012,13.0,13.1,12.6,26.7,2023-01-04 12:52:41.789968
1024481,D0012,12.3,12.3,12.5,26.4,2023-01-04 12:53:41.795812
1024502,D0012,12.6,12.6,12.4,26.5,2023-01-04 12:54:41.798428
1024523,D0012,12.6,12.7,12.4,26.6,2023-01-04 12:55:41.809996
1024545,D0012,13.4,13.5,12.4,26.4,2023-01-04 12:56:41.802918
1024567,D0012,12.5,12.5,12.4,26.5,2023-01-04 12:57:41.799757
1024588,D0012,12.4,12.4,12.4,26.3,2023-01-04 12:58:41.799558
1024610,D0012,12.3,12.3,12.4,26.3,2023-01-04 12:59:41.844185
1024631,D0012,13.4,13.4,12.4,25.9,2023-01-04 13:00:41.810177
1024652,D0012,13.0,13.0,12.4,25.9,2023-01-04 13:01:41.812809
1024675,D0012,13.2,13.2,12.5,25.7,2023-01-04 13:02:41.811283
1024698,D0012,12.6,12.6,12.6,25.9,2023-01-04 13:03:41.815808
1024722,D0012,13.0,13.1,12.6,25.8,2023-01-04 13:04:41.833578
1024746,D0012,12.4,12.4,12.5,25.8,2023-01-04 13:05:41.82583
1024770,D0012,13.4,13.5,12.5,25.5,2023-01-04 13:06:41.829923
1024794,D0012,12.9,12.9,12.4,25.5,2023-01-04 13:07:41.828024
1024818,D0012,12.9,12.9,12.4,25.9,2023-01-04 13:08:41.835672
1024842,D0012,13.8,13.9,12.5,26.0,2023-01-04 13:09:41.838088
1024866,D0012,13.2,13.2,12.4,26.2,2023-01-04 13:10:40.840873
1024890,D0012,13.3,13.3,12.5,26.5,2023-01-04 13:11:41.838073
1024914,D0012,13.7,13.7,12.6,26.5,2023-01-04 13:12:41.845744
1024937,D0012,13.2,13.2,12.6,26.0,2023-01-04 13:13:41.858322
1024961,D0012,13.7,13.7,12.6,25.5,2023-01-04 13:14:41.849912
1024985,D0012,13.2,13.2,12.6,25.8,2023-01-04 13:15:41.847562
1025009,D0012,13.4,13.4,12.6,25.5,2023-01-04 13:16:40.861592
1025033,D0012,12.9,12.9,12.8,25.6,2023-01-04 13:17:40.97642
1025057,D0012,13.4,13.5,13.1,25.5,2023-01-04 13:18:41.954209
1025081,D0012,12.7,12.7,13.4,25.2,2023-01-04 13:19:41.860219
1025105,D0012,13.9,13.9,13.6,25.2,2023-01-04 13:20:41.871077
1025129,D0012,13.9,13.9,13.6,25.3,2023-01-04 13:21:41.865702
1025153,D0012,13.7,13.7,13.6,25.3,2023-01-04 13:22:41.877668
