no,device_id,pm25,pm10,temp,humi,reg_date
3555620,D0012,17.6,17.6,14.7,64.0,2023-03-25 22:40:25.834714
3555637,D0012,16.0,16.0,14.7,63.5,2023-03-25 22:41:25.852285
3555655,D0012,16.5,16.6,14.7,63.8,2023-03-25 22:42:25.838173
3555673,D0012,17.8,17.8,14.7,63.8,2023-03-25 22:43:25.841033
3555691,D0012,17.3,17.3,14.7,63.4,2023-03-25 22:44:25.843215
3555709,D0012,16.1,16.1,14.7,63.0,2023-03-25 22:45:24.847654
3555727,D0012,16.0,16.0,14.6,62.2,2023-03-25 22:46:25.853138
3555745,D0012,15.9,16.0,14.6,62.0,2023-03-25 22:47:25.86158
3555763,D0012,15.2,15.3,14.6,62.7,2023-03-25 22:48:25.867789
3555781,D0012,14.9,15.0,14.5,62.3,2023-03-25 22:49:25.864511
3555799,D0012,14.3,14.3,14.5,62.5,2023-03-25 22:50:25.865407
3555817,D0012,14.8,14.8,14.7,62.3,2023-03-25 22:51:25.872745
3555835,D0012,14.5,14.5,14.7,61.9,2023-03-25 22:52:25.880237
3555853,D0012,14.0,14.0,14.7,61.3,2023-03-25 22:53:25.880125
3555871,D0012,13.7,13.7,14.7,62.1,2023-03-25 22:54:25.883472
3555889,D0012,15.5,15.5,14.7,62.6,2023-03-25 22:55:25.882594
3555907,D0012,15.0,15.0,14.8,63.0,2023-03-25 22:56:25.887815
3555925,D0012,16.5,16.5,14.8,62.7,2023-03-25 22:57:25.903374
3555943,D0012,15.3,15.3,14.8,62.5,2023-03-25 22:58:25.9001
3555961,D0012,15.0,15.0,14.7,62.8,2023-03-25 22:59:25.897412
3555979,D0012,15.9,16.0,14.8,62.7,2023-03-25 23:00:25.917339
3555997,D0012,15.1,15.1,14.7,63.2,2023-03-25 23:01:25.918568
3556015,D0012,15.1,15.1,14.7,62.3,2023-03-25 23:02:25.90575
3556033,D0012,14.1,14.1,14.7,61.4,2023-03-25 23:03:25.912204
3556051,D0012,14.6,14.6,14.6,62.2,2023-03-25 23:04:25.916045
3556069,D0012,14.5,14.5,14.5,62.3,2023-03-25 23:05:25.938323
3556087,D0012,13.4,13.4,14.7,60.8,2023-03-25 23:06:24.924881
3556105,D0012,14.1,14.2,14.7,60.7,2023-03-25 23:07:25.928554
3556123,D0012,12.8,12.8,14.8,60.8,2023-03-25 23:08:25.926343
3556141,D0012,13.9,14.0,14.7,60.6,2023-03-25 23:09:24.930223
3556159,D0012,13.3,13.3,14.7,60.8,2023-03-25 23:10:24.942698
3556177,D0012,13.6,13.6,14.8,59.9,2023-03-25 23:11:25.940318
3556195,D0012,13.6,13.6,14.8,60.4,2023-03-25 23:12:25.937853
3556213,D0012,13.5,13.5,14.8,60.4,2023-03-25 23:13:25.9427
3556231,D0012,14.6,14.6,14.7,60.4,2023-03-25 23:14:25.938853
3556249,D0012,14.6,14.6,14.7,60.4,2023-03-25 23:15:25.939724
3556267,D0012,14.5,14.5,14.7,60.3,2023-03-25 23:16:25.958857
3556285,D0012,14.5,14.6,14.7,60.4,2023-03-25 23:17:25.940488
3556303,D0012,14.9,14.9,14.7,61.0,2023-03-25 23:18:25.944147
3556321,D0012,14.4,14.4,14.6,60.5,2023-03-25 23:19:25.947707
3556339,D0012,13.8,13.8,14.5,60.1,2023-03-25 23:20:25.951196
3556357,D0012,12.6,12.6,14.5,59.5,2023-03-25 23:21:25.956502
3556375,D0012,12.6,12.7,14.6,59.6,2023-03-25 23:22:25.950796
3556393,D0012,12.9,12.9,14.7,60.0,2023-03-25 23:23:25.952387
3556411,D0012,12.8,12.8,14.8,60.1,2023-03-25 23:24:25.96435
3556429,D0012,13.7,13.7,14.7,60.1,2023-03-25 23:25:25.979536
3556447,D0012,14.4,14.4,14.7,60.2,2023-03-25 23:26:25.960186
3556465,D0012,13.5,13.5,14.7,60.6,2023-03-25 23:27:25.989282
3556483,D0012,14.8,14.8,14.7,60.6,2023-03-25 23:28:25.967643
3556501,D0012,15.5,15.5,14.7,60.3,2023-03-25 23:29:25.970468
3556519,D0012,14.7,14.7,14.7,61.2,2023-03-25 23:30:25.986236
3556537,D0012,14.6,14.6,14.7,61.1,2023-03-25 23:31:25.978949
3556555,D0012,14.4,14.4,14.6,59.8,2023-03-25 23:32:25.982151
3556573,D0012,14.8,14.9,14.6,59.3,2023-03-25 23:33:25.984002
3556591,D0012,13.5,13.5,14.6,59.2,2023-03-25 23:34:24.984928
3556609,D0012,13.7,13.7,14.5,59.6,2023-03-25 23:35:25.987802
3556627,D0012,13.5,13.5,14.4,59.4,2023-03-25 23:36:25.989977
3556645,D0012,13.5,13.6,14.5,59.5,2023-03-25 23:37:25.989135
3556663,D0012,12.5,12.6,14.6,59.3,2023-03-25 23:38:24.995255
3556681,D0012,13.4,13.4,14.7,59.6,2023-03-25 23:39:26.001928
3556699,D0012,12.6,12.6,14.6,59.9,2023-03-25 23:40:25.999539
3556717,D0012,13.2,13.2,14.7,59.2,2023-03-25 23:41:26.006321
3556735,D0012,13.4,13.4,14.7,59.5,2023-03-25 23:42:26.015905
3556753,D0012,13.7,13.7,14.7,59.3,2023-03-25 23:43:26.005073
3556771,D0012,13.9,14.0,14.7,59.8,2023-03-25 23:44:26.00804
3556789,D0012,14.7,14.7,14.7,61.3,2023-03-25 23:45:26.019193
3556807,D0012,14.8,14.8,14.7,61.3,2023-03-25 23:46:26.015237
3556825,D0012,13.8,13.8,14.7,61.6,2023-03-25 23:47:26.019295
3556843,D0012,14.9,14.9,14.6,62.0,2023-03-25 23:48:26.032468
3556861,D0012,13.6,13.6,14.6,61.2,2023-03-25 23:49:26.032714
3556879,D0012,15.9,15.9,14.5,61.0,2023-03-25 23:50:26.034403
3556897,D0012,19.6,19.6,14.4,62.9,2023-03-25 23:51:26.034595
3556915,D0012,18.6,18.7,14.4,62.6,2023-03-25 23:52:26.037692
3556933,D0012,17.6,17.6,14.6,62.6,2023-03-25 23:53:26.042738
3556951,D0012,19.7,19.7,14.7,63.1,2023-03-25 23:54:25.04836
3556969,D0012,18.7,18.7,14.6,63.4,2023-03-25 23:55:26.062115
3556987,D0012,18.2,18.2,14.5,63.9,2023-03-25 23:56:26.053845
3557005,D0012,19.5,19.5,14.5,63.7,2023-03-25 23:57:26.06226
3557023,D0012,21.1,21.2,14.6,63.5,2023-03-25 23:58:26.062824
3557041,D0012,20.4,20.5,14.6,63.5,2023-03-25 23:59:25.064739
3557059,D0012,19.3,19.3,14.6,63.7,2023-03-26 00:00:26.072266
