no,device_id,pm25,pm10,temp,humi,reg_date
2584518,D0012,34.3,34.6,10.8,45.9,2023-02-17 11:56:48.718064
2584538,D0012,35.4,35.7,10.9,46.7,2023-02-17 11:57:48.722788
2584558,D0012,35.2,35.7,10.9,46.6,2023-02-17 11:58:48.728318
2584577,D0012,34.3,34.7,11.0,45.5,2023-02-17 11:59:48.733673
2584597,D0012,34.8,35.4,11.0,46.0,2023-02-17 12:00:47.730406
2584617,D0012,34.8,35.4,11.0,46.1,2023-02-17 12:01:48.731815
2584637,D0012,36.4,36.8,11.0,45.4,2023-02-17 12:02:48.738055
2584657,D0012,35.0,35.3,10.8,45.6,2023-02-17 12:03:48.739894
2584677,D0012,34.0,34.3,10.8,44.6,2023-02-17 12:04:48.74379
2584697,D0012,36.1,36.5,11.0,43.7,2023-02-17 12:05:48.752503
2584717,D0012,34.9,35.4,11.1,43.9,2023-02-17 12:06:47.757724
2584737,D0012,35.6,36.1,11.2,44.1,2023-02-17 12:07:48.824234
2584757,D0012,34.4,34.8,11.2,44.8,2023-02-17 12:08:48.75444
2584777,D0012,33.6,34.1,11.2,44.9,2023-02-17 12:09:48.75478
2584797,D0012,32.9,33.5,11.3,45.2,2023-02-17 12:10:48.760987
2584817,D0012,33.9,34.3,11.3,44.6,2023-02-17 12:11:47.759567
2584837,D0012,34.2,34.5,11.4,44.8,2023-02-17 12:12:48.765968
2584857,D0012,34.4,34.9,11.4,44.8,2023-02-17 12:13:48.772169
2584877,D0012,34.6,35.3,11.4,45.4,2023-02-17 12:14:48.769953
2584897,D0012,36.6,37.1,11.4,45.8,2023-02-17 12:15:48.776337
2584917,D0012,36.4,37.0,11.3,45.4,2023-02-17 12:16:48.788848
2584937,D0012,36.9,37.4,11.3,44.6,2023-02-17 12:17:48.780862
2584957,D0012,36.5,36.9,11.3,43.8,2023-02-17 12:18:48.780739
2584977,D0012,37.0,37.5,11.2,43.9,2023-02-17 12:19:48.801229
2584997,D0012,32.9,33.2,11.3,44.4,2023-02-17 12:20:48.791992
2585017,D0012,34.2,34.6,11.4,42.6,2023-02-17 12:21:48.805001
2585037,D0012,33.6,34.1,11.4,43.5,2023-02-17 12:22:48.803148
2585057,D0012,31.3,31.7,11.4,43.8,2023-02-17 12:23:48.79864
2585077,D0012,36.3,36.7,11.5,43.8,2023-02-17 12:24:47.826736
2585097,D0012,32.9,33.2,11.5,44.3,2023-02-17 12:25:48.815183
2585117,D0012,33.9,34.5,11.5,44.1,2023-02-17 12:26:48.804285
2585137,D0012,33.4,33.9,11.6,44.0,2023-02-17 12:27:48.81428
2585157,D0012,34.0,34.5,11.6,42.9,2023-02-17 12:28:48.810303
2585177,D0012,35.1,35.7,11.6,43.5,2023-02-17 12:29:48.823227
2585197,D0012,35.2,35.8,11.6,43.4,2023-02-17 12:30:48.815626
2585217,D0012,35.6,35.9,11.6,44.0,2023-02-17 12:31:48.82221
2585237,D0012,36.0,36.4,11.6,44.2,2023-02-17 12:32:48.828823
2585256,D0012,35.8,36.4,11.6,44.4,2023-02-17 12:33:48.835969
2585275,D0012,32.1,32.3,11.6,42.3,2023-02-17 12:34:47.959898
2585294,D0012,33.0,33.5,11.5,42.8,2023-02-17 12:35:48.831533
2585314,D0012,32.2,32.5,11.6,42.8,2023-02-17 12:36:48.837945
2585333,D0012,33.7,34.0,11.8,42.1,2023-02-17 12:37:48.841656
2585353,D0012,30.6,31.2,11.9,42.5,2023-02-17 12:38:48.84409
2585373,D0012,33.4,34.0,11.9,41.9,2023-02-17 12:39:48.844097
2585392,D0012,32.0,32.4,11.9,41.5,2023-02-17 12:40:48.853798
2585412,D0012,33.7,34.1,12.0,41.7,2023-02-17 12:41:48.84988
2585432,D0012,32.8,33.1,12.0,41.8,2023-02-17 12:42:48.857734
2585451,D0012,32.8,33.4,12.0,42.5,2023-02-17 12:43:48.851486
2585470,D0012,34.0,34.7,12.0,42.5,2023-02-17 12:44:48.861167
2585489,D0012,34.4,34.9,12.1,41.7,2023-02-17 12:45:48.866987
2585508,D0012,34.5,34.9,12.1,42.8,2023-02-17 12:46:48.863496
2585527,D0012,33.8,34.3,12.1,42.6,2023-02-17 12:47:48.870088
2585546,D0012,35.5,35.8,12.1,41.7,2023-02-17 12:48:48.87223
2585565,D0012,33.8,34.3,12.1,42.1,2023-02-17 12:49:48.871902
2585584,D0012,32.2,32.6,12.0,41.0,2023-02-17 12:50:48.877237
2585603,D0012,35.0,35.1,12.2,41.6,2023-02-17 12:51:48.882653
2585622,D0012,33.2,33.6,12.4,41.3,2023-02-17 12:52:48.889036
2585641,D0012,32.2,32.4,12.5,40.8,2023-02-17 12:53:48.891662
2585660,D0012,33.3,33.8,12.4,41.3,2023-02-17 12:54:48.888763
2585679,D0012,31.4,31.9,12.5,41.4,2023-02-17 12:55:48.896214
2585698,D0012,33.3,33.8,12.4,38.9,2023-02-17 12:56:48.896077
2585717,D0012,31.5,31.8,12.4,38.5,2023-02-17 12:57:47.903146
2585736,D0012,30.3,30.7,12.5,38.3,2023-02-17 12:58:48.901986
2585755,D0012,31.0,31.4,12.5,38.4,2023-02-17 12:59:48.908116
2585774,D0012,31.2,31.6,12.5,39.8,2023-02-17 13:00:48.909324
2585793,D0012,31.7,32.1,12.5,39.6,2023-02-17 13:01:48.916183
2585812,D0012,30.5,30.8,12.5,39.2,2023-02-17 13:02:48.917204
2585849,D0012,28.5,28.7,12.5,38.3,2023-02-17 13:04:48.926562
2585868,D0012,28.1,28.2,12.5,38.1,2023-02-17 13:05:48.926532
2585887,D0012,28.0,28.3,12.5,39.5,2023-02-17 13:06:48.931619
2585906,D0012,27.5,27.7,12.7,38.8,2023-02-17 13:07:48.927199
2585925,D0012,26.2,26.5,12.8,38.7,2023-02-17 13:08:48.929709
2585944,D0012,28.9,29.2,12.9,37.8,2023-02-17 13:09:48.946568
2585963,D0012,27.5,27.7,12.8,37.5,2023-02-17 13:10:48.940335
2585982,D0012,25.8,26.2,12.9,38.3,2023-02-17 13:11:48.937014
2586001,D0012,27.5,27.8,12.9,38.0,2023-02-17 13:12:48.942796
2586020,D0012,28.4,28.7,12.9,38.8,2023-02-17 13:13:48.950955
2586039,D0012,27.9,28.3,12.8,38.1,2023-02-17 13:14:48.95822
2586058,D0012,28.3,28.8,12.7,37.0,2023-02-17 13:15:48.950732
2586077,D0012,27.5,27.8,12.8,37.2,2023-02-17 13:16:48.961253
2586096,D0012,27.9,28.2,12.7,36.7,2023-02-17 13:17:48.959794
2586115,D0012,26.4,26.7,12.7,37.4,2023-02-17 13:18:48.957767
2586134,D0012,26.8,27.3,12.7,38.5,2023-02-17 13:19:48.967366
2586153,D0012,27.7,28.1,12.6,38.6,2023-02-17 13:20:48.972365
2586172,D0012,25.1,25.4,12.6,37.8,2023-02-17 13:21:48.970101
2586191,D0012,25.4,25.7,12.8,38.0,2023-02-17 13:22:48.973036
2586210,D0012,26.7,27.1,12.8,38.0,2023-02-17 13:23:48.978666
2586228,D0012,25.6,26.0,12.8,37.8,2023-02-17 13:24:48.982575
2586246,D0012,25.7,25.9,12.8,37.4,2023-02-17 13:25:48.986081
2586265,D0012,26.3,26.5,12.8,38.0,2023-02-17 13:26:47.983141
2586284,D0012,27.0,27.5,12.8,38.4,2023-02-17 13:27:47.992985
2586303,D0012,27.2,27.6,12.8,37.9,2023-02-17 13:28:48.993533
2586322,D0012,27.6,28.1,12.8,37.2,2023-02-17 13:29:48.99238
2586341,D0012,28.3,28.8,12.8,37.2,2023-02-17 13:30:49.000186
2586359,D0012,28.8,29.1,12.7,37.7,2023-02-17 13:31:49.00239
2586378,D0012,28.2,28.6,12.7,38.3,2023-02-17 13:32:49.00351
2586397,D0012,27.1,27.4,12.7,37.7,2023-02-17 13:33:49.013872
2586415,D0012,27.2,27.4,12.6,38.6,2023-02-17 13:34:48.013826
2586434,D0012,26.8,27.0,12.5,37.9,2023-02-17 13:35:49.014872
2586453,D0012,27.0,27.4,12.3,38.1,2023-02-17 13:36:49.011852
2586472,D0012,27.0,27.3,12.3,37.7,2023-02-17 13:37:49.018501
2586491,D0012,26.1,26.3,12.4,38.1,2023-02-17 13:38:48.018657
2586510,D0012,26.7,26.9,12.5,38.9,2023-02-17 13:39:49.026517
2586529,D0012,25.7,26.0,12.6,38.9,2023-02-17 13:40:49.025728
2586548,D0012,25.4,25.6,12.6,38.0,2023-02-17 13:41:49.02834
2586567,D0012,27.7,28.2,12.6,38.0,2023-02-17 13:42:49.038779
2586586,D0012,26.4,26.8,12.7,38.6,2023-02-17 13:43:48.296899
2586605,D0012,26.2,26.4,12.7,38.7,2023-02-17 13:44:49.040777
2586624,D0012,26.6,26.8,12.7,38.2,2023-02-17 13:45:49.040225
2586643,D0012,27.5,27.9,12.8,37.8,2023-02-17 13:46:49.050655
2586662,D0012,26.2,26.6,12.8,37.2,2023-02-17 13:47:49.060096
2586681,D0012,29.0,29.3,12.8,37.5,2023-02-17 13:48:48.058532
2586700,D0012,28.7,29.2,12.9,37.1,2023-02-17 13:49:49.055397
2586737,D0012,27.6,28.0,12.9,38.2,2023-02-17 13:51:49.061337
2586756,D0012,28.0,28.2,12.8,38.2,2023-02-17 13:52:49.062006
2586775,D0012,26.2,26.5,12.6,38.7,2023-02-17 13:53:49.068289
2586794,D0012,27.2,27.5,12.8,36.7,2023-02-17 13:54:49.072372
2586813,D0012,27.2,27.6,13.0,37.5,2023-02-17 13:55:49.075142
2586832,D0012,26.9,27.3,13.1,36.7,2023-02-17 13:56:49.071889
2586851,D0012,27.8,28.2,13.1,37.4,2023-02-17 13:57:48.475426
2586870,D0012,28.5,29.0,13.1,37.4,2023-02-17 13:58:49.077814
2586889,D0012,27.9,28.4,13.1,36.6,2023-02-17 13:59:49.082865
2586908,D0012,26.2,26.5,13.1,37.1,2023-02-17 14:00:49.087394
2586927,D0012,26.2,26.6,13.1,37.0,2023-02-17 14:01:49.096151
2586946,D0012,28.0,28.1,13.0,36.5,2023-02-17 14:02:49.094364
2586965,D0012,27.3,27.8,13.0,37.0,2023-02-17 14:03:49.093608
2586984,D0012,26.8,27.1,13.2,35.9,2023-02-17 14:04:49.099796
2587003,D0012,29.4,29.8,13.2,36.3,2023-02-17 14:05:49.111194
2587022,D0012,27.4,27.8,13.2,36.9,2023-02-17 14:06:49.103439
2587041,D0012,26.7,27.0,13.0,35.6,2023-02-17 14:07:49.113735
2587060,D0012,27.1,27.4,13.0,35.4,2023-02-17 14:08:49.117488
2587079,D0012,26.4,26.6,13.1,36.0,2023-02-17 14:09:49.109815
2587098,D0012,26.5,26.8,13.3,35.8,2023-02-17 14:10:49.120868
2587117,D0012,27.1,27.4,13.4,35.8,2023-02-17 14:11:49.12093
2587136,D0012,26.1,26.4,13.4,36.3,2023-02-17 14:12:49.127435
2587155,D0012,25.8,26.1,13.4,36.4,2023-02-17 14:13:49.119807
2587174,D0012,27.4,27.7,13.5,36.4,2023-02-17 14:14:49.127507
2587193,D0012,29.4,29.6,13.5,35.6,2023-02-17 14:15:49.127592
2587212,D0012,29.8,30.2,13.5,35.8,2023-02-17 14:16:49.131111
2587231,D0012,28.4,29.0,13.5,35.2,2023-02-17 14:17:49.141554
2587250,D0012,28.5,28.8,13.5,35.5,2023-02-17 14:18:49.134968
2587269,D0012,29.3,29.6,13.5,36.1,2023-02-17 14:19:49.150009
2587288,D0012,28.0,28.3,13.5,36.5,2023-02-17 14:20:49.18158
2587307,D0012,27.8,28.0,13.5,35.8,2023-02-17 14:21:49.152848
2587326,D0012,27.3,27.5,13.4,35.0,2023-02-17 14:22:49.155189
2587346,D0012,26.9,27.1,13.2,34.8,2023-02-17 14:23:49.162494
2587366,D0012,24.7,25.1,13.4,33.6,2023-02-17 14:24:49.157332
2587386,D0012,23.5,23.8,13.5,33.6,2023-02-17 14:25:48.160647
2587406,D0012,25.2,25.5,13.6,32.7,2023-02-17 14:26:49.163801
2587426,D0012,26.2,26.4,13.6,33.7,2023-02-17 14:27:49.162168
2587446,D0012,25.7,26.0,13.6,34.7,2023-02-17 14:28:49.177102
2587466,D0012,25.9,26.2,13.7,34.9,2023-02-17 14:29:49.176329
2587486,D0012,24.5,24.6,13.8,34.6,2023-02-17 14:30:49.173743
2587506,D0012,25.0,25.2,13.9,34.0,2023-02-17 14:31:49.183961
2587526,D0012,25.3,25.5,13.9,34.9,2023-02-17 14:32:49.181189
2587546,D0012,26.2,26.4,14.0,32.9,2023-02-17 14:33:49.191755
2587566,D0012,26.8,27.0,13.9,34.3,2023-02-17 14:34:48.188189
2587586,D0012,25.3,25.7,13.9,34.0,2023-02-17 14:35:49.188617
2587606,D0012,26.0,26.3,13.9,34.3,2023-02-17 14:36:49.191752
2587626,D0012,26.8,27.0,13.9,32.9,2023-02-17 14:37:49.202475
2587646,D0012,25.7,25.8,13.9,31.9,2023-02-17 14:38:49.195606
2587666,D0012,24.4,24.7,13.8,31.8,2023-02-17 14:39:49.200987
2587686,D0012,23.8,24.3,13.9,31.0,2023-02-17 14:40:49.209612
2587706,D0012,23.5,23.7,14.1,31.2,2023-02-17 14:41:49.212301
2587726,D0012,23.7,24.0,14.2,31.6,2023-02-17 14:42:49.220006
2587746,D0012,24.7,24.8,14.2,31.8,2023-02-17 14:43:48.216139
2587766,D0012,26.4,26.6,14.2,32.3,2023-02-17 14:44:49.216007
2587786,D0012,25.6,25.9,14.3,32.8,2023-02-17 14:45:49.220298
2587806,D0012,26.5,26.8,14.3,32.1,2023-02-17 14:46:49.225059
2587826,D0012,24.5,24.8,14.3,32.9,2023-02-17 14:47:49.223974
2587846,D0012,26.9,27.1,14.3,33.4,2023-02-17 14:48:49.232201
2587866,D0012,27.5,27.8,14.4,32.8,2023-02-17 14:49:49.237217
2587886,D0012,28.0,28.4,14.3,32.8,2023-02-17 14:50:49.239502
2587906,D0012,27.8,28.0,14.3,32.7,2023-02-17 14:51:49.238111
2587926,D0012,27.4,27.6,14.2,32.8,2023-02-17 14:52:49.24637
2587946,D0012,26.9,27.2,14.3,35.2,2023-02-17 14:53:49.25089
2587966,D0012,27.1,27.4,14.2,32.8,2023-02-17 14:54:49.386502
2587986,D0012,26.1,26.4,14.2,32.6,2023-02-17 14:55:49.252127
2588006,D0012,26.3,26.7,14.4,32.2,2023-02-17 14:56:49.252134
2588026,D0012,26.0,26.3,14.5,32.3,2023-02-17 14:57:49.253962
2588046,D0012,25.5,25.7,14.5,33.0,2023-02-17 14:58:49.26184
2588066,D0012,23.6,23.7,14.4,33.0,2023-02-17 14:59:49.261878
2588086,D0012,23.9,24.1,14.4,32.1,2023-02-17 15:00:48.365796
2588106,D0012,23.9,24.1,14.4,31.8,2023-02-17 15:01:49.272461
2588126,D0012,25.1,25.3,14.5,32.2,2023-02-17 15:02:49.281108
2588146,D0012,25.3,25.5,14.5,31.9,2023-02-17 15:03:49.27171
2588166,D0012,23.9,24.1,14.5,32.4,2023-02-17 15:04:49.272899
2588186,D0012,24.6,24.8,14.5,31.5,2023-02-17 15:05:48.359634
2588206,D0012,24.1,24.4,14.5,31.4,2023-02-17 15:06:49.312397
2588226,D0012,24.1,24.3,14.5,30.1,2023-02-17 15:07:49.292951
2588246,D0012,24.6,24.7,14.5,30.2,2023-02-17 15:08:49.290196
2588266,D0012,23.8,24.2,14.4,30.4,2023-02-17 15:09:49.298685
2588286,D0012,23.3,23.5,14.3,30.6,2023-02-17 15:10:49.300484
2588306,D0012,24.2,24.4,14.4,30.5,2023-02-17 15:11:49.341266
2588326,D0012,22.2,22.4,14.6,30.0,2023-02-17 15:12:48.324594
2588346,D0012,21.2,21.5,14.6,30.6,2023-02-17 15:13:48.319285
2588366,D0012,21.5,21.8,14.6,31.4,2023-02-17 15:14:49.303965
2588386,D0012,22.8,23.2,14.5,30.7,2023-02-17 15:15:49.309817
2588406,D0012,22.2,22.5,14.5,30.2,2023-02-17 15:16:49.317901
2588426,D0012,21.4,21.7,14.5,30.5,2023-02-17 15:17:49.321098
2588446,D0012,22.5,22.8,14.4,31.4,2023-02-17 15:18:49.320624
2588466,D0012,22.1,22.4,14.4,31.2,2023-02-17 15:19:49.322885
2588486,D0012,22.4,22.7,14.4,30.0,2023-02-17 15:20:49.329443
2588506,D0012,21.7,21.9,14.4,28.7,2023-02-17 15:21:49.332154
2588526,D0012,22.2,22.6,14.4,28.7,2023-02-17 15:22:49.335474
2588546,D0012,20.9,21.3,14.3,29.4,2023-02-17 15:23:48.336585
2588566,D0012,21.4,21.7,14.3,30.0,2023-02-17 15:24:49.336161
2588586,D0012,20.6,20.9,14.2,28.0,2023-02-17 15:25:49.342453
2588606,D0012,20.2,20.5,14.1,28.9,2023-02-17 15:26:49.341316
2588626,D0012,19.4,19.6,14.1,29.5,2023-02-17 15:27:49.343552
2588646,D0012,19.3,19.4,14.2,29.3,2023-02-17 15:28:48.352907
2588666,D0012,18.9,19.1,14.3,29.0,2023-02-17 15:29:49.350522
2588686,D0012,19.1,19.5,14.2,29.0,2023-02-17 15:30:49.354671
2588706,D0012,20.2,20.6,14.1,28.9,2023-02-17 15:31:49.358648
2588726,D0012,19.2,19.4,14.1,29.3,2023-02-17 15:32:48.363507
2588746,D0012,19.7,19.9,14.1,29.7,2023-02-17 15:33:49.367211
2588766,D0012,21.5,21.8,14.1,29.0,2023-02-17 15:34:48.371219
2588786,D0012,21.1,21.6,14.1,28.1,2023-02-17 15:35:49.375254
2588806,D0012,20.3,20.5,14.0,28.8,2023-02-17 15:36:49.37776
2588826,D0012,20.3,20.6,14.0,28.7,2023-02-17 15:37:48.44312
2588846,D0012,20.7,21.1,14.0,29.1,2023-02-17 15:38:49.385599
2588866,D0012,20.0,20.2,13.9,30.1,2023-02-17 15:39:49.3825
2588886,D0012,20.0,20.3,13.8,31.1,2023-02-17 15:40:49.389772
2588905,D0012,20.4,20.7,13.8,30.4,2023-02-17 15:41:49.395507
2588925,D0012,19.3,19.6,13.7,30.5,2023-02-17 15:42:49.401204
2588945,D0012,18.0,18.3,13.7,28.8,2023-02-17 15:43:49.396666
2588965,D0012,18.6,18.8,13.8,28.7,2023-02-17 15:44:49.392302
2588985,D0012,18.2,18.4,13.9,29.1,2023-02-17 15:45:48.652897
2589005,D0012,18.3,18.6,13.9,28.7,2023-02-17 15:46:48.403739
2589025,D0012,18.8,19.1,13.8,29.7,2023-02-17 15:47:49.407429
2589045,D0012,20.0,20.2,13.8,30.1,2023-02-17 15:48:48.411949
2589065,D0012,20.5,20.8,13.8,29.8,2023-02-17 15:49:49.419401
2589085,D0012,21.0,21.4,13.8,30.0,2023-02-17 15:50:49.420109
2589105,D0012,21.5,21.8,13.8,30.8,2023-02-17 15:51:49.414252
2589125,D0012,21.2,21.4,13.8,30.8,2023-02-17 15:52:49.434528
2589145,D0012,22.1,22.5,13.7,30.9,2023-02-17 15:53:49.426832
2589165,D0012,21.5,21.9,13.7,31.0,2023-02-17 15:54:49.42804
2589185,D0012,21.5,21.9,13.7,31.0,2023-02-17 15:55:48.622394
2589205,D0012,20.6,20.9,13.6,30.9,2023-02-17 15:56:49.433133
2589225,D0012,22.1,22.3,13.6,30.8,2023-02-17 15:57:49.44905
2589245,D0012,22.1,22.4,13.5,30.7,2023-02-17 15:58:49.440666
2589265,D0012,20.8,21.2,13.4,31.2,2023-02-17 15:59:49.448452
2589285,D0012,18.3,18.6,13.6,31.3,2023-02-17 16:00:49.441785
2589305,D0012,19.8,20.3,13.7,31.0,2023-02-17 16:01:49.451013
2589325,D0012,20.2,20.6,13.8,30.9,2023-02-17 16:02:48.461624
2589345,D0012,21.9,22.4,13.7,31.8,2023-02-17 16:03:49.458743
2589365,D0012,22.6,23.1,13.7,31.5,2023-02-17 16:04:49.462104
2589385,D0012,23.0,23.4,13.7,31.4,2023-02-17 16:05:49.456587
2589406,D0012,23.6,24.0,13.7,31.5,2023-02-17 16:06:49.459509
2589427,D0012,23.6,24.0,13.6,31.9,2023-02-17 16:07:49.4678
2589448,D0012,23.0,23.3,13.6,32.4,2023-02-17 16:08:49.476754
2589469,D0012,23.3,23.6,13.6,32.3,2023-02-17 16:09:49.467994
2589490,D0012,24.1,24.6,13.5,31.7,2023-02-17 16:10:49.474079
2589511,D0012,23.9,24.3,13.5,32.1,2023-02-17 16:11:49.481925
2589532,D0012,24.3,24.8,13.4,31.3,2023-02-17 16:12:49.485379
2589553,D0012,23.1,23.5,13.4,31.6,2023-02-17 16:13:49.486069
2589574,D0012,21.2,21.4,13.3,32.7,2023-02-17 16:14:49.492665
2589595,D0012,21.0,21.3,13.3,32.2,2023-02-17 16:15:49.495157
2589616,D0012,21.7,22.1,13.5,31.9,2023-02-17 16:16:49.49405
2589637,D0012,21.9,22.2,13.5,32.5,2023-02-17 16:17:49.493543
2589658,D0012,22.6,23.0,13.5,33.0,2023-02-17 16:18:49.503907
2589679,D0012,22.1,22.6,13.5,33.1,2023-02-17 16:19:48.866091
2589700,D0012,23.1,23.3,13.5,32.0,2023-02-17 16:20:49.508311
2589721,D0012,22.6,23.1,13.5,32.0,2023-02-17 16:21:49.512442
2589742,D0012,22.5,23.0,13.4,32.1,2023-02-17 16:22:48.76515
2589763,D0012,23.4,23.8,13.4,32.5,2023-02-17 16:23:49.517282
2589784,D0012,24.5,24.9,13.4,32.2,2023-02-17 16:24:49.524654
2589805,D0012,24.1,24.5,13.4,32.8,2023-02-17 16:25:49.567649
2589826,D0012,24.3,24.7,13.4,32.5,2023-02-17 16:26:49.528543
2589847,D0012,24.2,24.4,13.3,32.5,2023-02-17 16:27:49.531697
2589868,D0012,25.0,25.3,13.3,31.8,2023-02-17 16:28:48.545425
2589889,D0012,22.3,22.6,13.3,31.8,2023-02-17 16:29:48.529636
2589910,D0012,22.9,23.3,13.2,31.8,2023-02-17 16:30:49.53583
2589931,D0012,22.7,22.9,13.2,31.5,2023-02-17 16:31:49.54039
2589952,D0012,20.7,21.1,13.3,31.8,2023-02-17 16:32:49.537603
2589973,D0012,21.5,21.9,13.4,32.3,2023-02-17 16:33:49.549195
2589994,D0012,22.2,22.7,13.4,32.4,2023-02-17 16:34:49.551859
2590014,D0012,22.9,23.2,13.4,33.1,2023-02-17 16:35:49.548139
2590035,D0012,22.6,23.0,13.4,32.4,2023-02-17 16:36:49.550244
2590056,D0012,24.2,24.7,13.4,33.0,2023-02-17 16:37:49.560532
2590077,D0012,24.0,24.6,13.4,33.3,2023-02-17 16:38:49.561279
2590098,D0012,23.8,24.3,13.3,33.5,2023-02-17 16:39:49.563618
2590119,D0012,23.1,23.6,13.3,33.1,2023-02-17 16:40:49.564441
2590140,D0012,23.2,23.5,13.3,32.9,2023-02-17 16:41:48.680834
2590161,D0012,22.8,23.1,13.2,33.1,2023-02-17 16:42:49.575371
2590182,D0012,21.5,21.7,13.2,33.3,2023-02-17 16:43:49.57369
2590203,D0012,22.5,22.8,13.2,33.4,2023-02-17 16:44:49.581364
2590224,D0012,22.1,22.7,13.2,32.2,2023-02-17 16:45:49.583907
2590245,D0012,21.3,21.7,13.1,33.3,2023-02-17 16:46:49.583564
2590266,D0012,19.7,20.0,13.2,33.5,2023-02-17 16:47:49.581625
2590287,D0012,20.4,20.9,13.4,33.4,2023-02-17 16:48:48.591297
2590308,D0012,20.2,20.5,13.4,33.0,2023-02-17 16:49:49.589119
2590329,D0012,20.2,20.5,13.3,33.3,2023-02-17 16:50:48.597028
2590350,D0012,20.7,21.1,13.3,33.4,2023-02-17 16:51:49.595263
2590371,D0012,21.7,22.1,13.3,32.9,2023-02-17 16:52:49.603973
2590392,D0012,21.5,22.0,13.3,33.1,2023-02-17 16:53:49.600342
2590413,D0012,21.6,22.0,13.3,32.5,2023-02-17 16:54:49.619332
2590434,D0012,22.1,22.4,13.3,33.0,2023-02-17 16:55:48.907597
2590455,D0012,22.4,22.7,13.2,32.9,2023-02-17 16:56:49.610839
2590476,D0012,23.6,23.9,13.2,32.7,2023-02-17 16:57:48.610432
2590497,D0012,24.6,25.2,13.1,32.5,2023-02-17 16:58:49.616089
2590518,D0012,22.3,22.5,13.1,33.9,2023-02-17 16:59:49.624832
2590539,D0012,22.5,22.8,13.0,34.2,2023-02-17 17:00:49.626571
2590560,D0012,22.1,22.3,13.0,34.2,2023-02-17 17:01:49.630568
2590580,D0012,22.6,22.8,12.9,33.0,2023-02-17 17:02:49.628753
2590601,D0012,21.8,22.2,12.9,33.4,2023-02-17 17:03:49.633973
2590622,D0012,23.9,24.1,13.0,32.6,2023-02-17 17:04:49.638233
2590643,D0012,22.9,23.2,13.0,33.6,2023-02-17 17:05:49.644284
2590664,D0012,24.5,24.9,12.9,34.0,2023-02-17 17:06:49.646385
2590685,D0012,23.3,23.7,12.7,34.5,2023-02-17 17:07:49.648627
2590706,D0012,23.4,23.8,12.8,34.3,2023-02-17 17:08:48.760592
2590727,D0012,24.6,25.0,12.8,34.3,2023-02-17 17:09:49.647472
2590748,D0012,23.3,23.7,12.8,34.1,2023-02-17 17:10:49.671982
2590769,D0012,25.0,25.4,12.8,33.8,2023-02-17 17:11:49.658855
2590790,D0012,24.3,24.6,12.8,34.0,2023-02-17 17:12:48.662154
2590811,D0012,25.7,26.2,12.8,34.0,2023-02-17 17:13:49.661848
2590832,D0012,24.6,25.0,12.7,34.3,2023-02-17 17:14:49.665781
2590853,D0012,22.9,23.3,12.7,34.6,2023-02-17 17:15:49.669577
2590874,D0012,22.9,23.2,12.7,34.3,2023-02-17 17:16:49.67279
2590895,D0012,23.9,24.2,12.6,34.3,2023-02-17 17:17:48.950551
2590916,D0012,22.3,22.7,12.5,34.4,2023-02-17 17:18:49.680201
2590937,D0012,24.1,24.4,12.5,34.2,2023-02-17 17:19:49.685315
2590958,D0012,24.6,25.0,12.6,33.8,2023-02-17 17:20:49.68391
2590979,D0012,25.7,26.0,12.7,34.0,2023-02-17 17:21:49.688504
2591000,D0012,23.7,24.1,12.7,34.3,2023-02-17 17:22:49.687181
2591021,D0012,24.2,24.6,12.6,34.7,2023-02-17 17:23:49.696552
2591041,D0012,26.1,26.5,12.7,34.1,2023-02-17 17:24:49.703292
2591062,D0012,25.9,26.1,12.7,34.2,2023-02-17 17:25:48.702116
2591082,D0012,25.5,25.8,12.6,35.2,2023-02-17 17:26:49.701596
2591103,D0012,26.1,26.6,12.6,34.9,2023-02-17 17:27:49.702808
2591124,D0012,27.5,28.1,12.6,34.5,2023-02-17 17:28:48.974912
2591145,D0012,26.9,27.1,12.6,34.5,2023-02-17 17:29:48.711276
2591166,D0012,25.5,25.8,12.6,34.5,2023-02-17 17:30:49.710124
2591187,D0012,25.8,26.2,12.5,34.7,2023-02-17 17:31:49.716382
2591208,D0012,26.4,26.9,12.5,35.1,2023-02-17 17:32:49.725681
2591229,D0012,25.4,25.8,12.4,34.8,2023-02-17 17:33:49.72232
2591250,D0012,26.5,26.9,12.3,34.5,2023-02-17 17:34:49.723898
2591271,D0012,26.7,27.1,12.3,34.8,2023-02-17 17:35:49.732763
2591292,D0012,26.7,27.1,12.4,34.8,2023-02-17 17:36:49.731975
2591313,D0012,24.6,25.0,12.5,34.8,2023-02-17 17:37:49.736662
2591333,D0012,24.7,25.2,12.5,35.4,2023-02-17 17:38:49.74108
2591354,D0012,24.5,24.8,12.5,35.6,2023-02-17 17:39:49.744019
2591375,D0012,23.7,24.3,12.5,35.6,2023-02-17 17:40:49.743932
2591396,D0012,25.5,25.9,12.5,35.7,2023-02-17 17:41:48.794645
2591417,D0012,26.7,27.1,12.5,36.0,2023-02-17 17:42:49.753165
2591438,D0012,25.8,26.3,12.5,35.5,2023-02-17 17:43:49.753681
2591459,D0012,26.0,26.3,12.5,35.6,2023-02-17 17:44:49.756059
2591480,D0012,26.4,26.8,12.5,35.6,2023-02-17 17:45:49.761521
2591501,D0012,26.3,26.7,12.4,35.8,2023-02-17 17:46:49.765462
