date,air_quality_label_pred,air_quality_label,probability
2022-12-08 14:00:00,보통,좋음,0.5166170051894392
2022-12-08 15:00:00,보통,좋음,0.5086766677047235
2022-12-08 16:00:00,보통,좋음,0.5218583056186477
2022-12-08 17:00:00,좋음,좋음,0.9097840963896521
2022-12-08 18:00:00,보통,좋음,0.5001938061003397
2022-12-08 19:00:00,보통,보통,0.8041100580419503
2022-12-08 20:00:00,좋음,좋음,0.5361596546638538
2022-12-08 21:00:00,보통,보통,0.5068422808332894
2022-12-08 22:00:00,보통,보통,0.6160305157581593
2022-12-08 23:00:00,보통,보통,0.8113333497513111
2022-12-09 00:00:00,보통,보통,0.5801372145729506
2022-12-09 01:00:00,보통,보통,0.677456355190029
2022-12-09 02:00:00,보통,좋음,0.5169128532031021
2022-12-09 03:00:00,좋음,좋음,0.859001811623522
2022-12-09 04:00:00,좋음,좋음,0.8660414902830158
2022-12-09 05:00:00,좋음,좋음,0.9289402267525362
2022-12-09 06:00:00,좋음,좋음,0.6822260299121728
2022-12-09 07:00:00,보통,보통,0.8247185830784948
2022-12-09 08:00:00,좋음,좋음,0.905369234617625
2022-12-09 09:00:00,보통,보통,0.8276745897889366
2022-12-09 10:00:00,보통,보통,0.7409757592372095
2022-12-09 11:00:00,보통,보통,0.8867879716594318
2022-12-09 12:00:00,좋음,좋음,0.601458450151134
2022-12-09 13:00:00,보통,좋음,0.6966929304453416
2022-12-09 14:00:00,보통,좋음,0.886751986513071
2022-12-09 15:00:00,보통,좋음,0.7423159632362509
2022-12-09 16:00:00,좋음,좋음,0.555726636191842
2022-12-09 17:00:00,보통,보통,0.8997518592199195
2022-12-09 18:00:00,보통,보통,0.9020909912788275
2022-12-09 19:00:00,보통,보통,0.966929290200104
2022-12-09 20:00:00,보통,보통,0.9792351864020401
2022-12-09 21:00:00,보통,보통,0.8336523085692829
2022-12-09 22:00:00,보통,보통,0.9497429328639451
2022-12-09 23:00:00,보통,보통,0.9247123200336441
2022-12-10 00:00:00,보통,보통,0.9797120884353695
2022-12-10 01:00:00,보통,보통,0.9383610248655091
2022-12-10 02:00:00,보통,보통,0.8161940560765695
2022-12-10 03:00:00,보통,보통,0.8435702502298301
2022-12-10 04:00:00,보통,보통,0.7418265048972448
2022-12-10 05:00:00,보통,보통,0.7910142725338283
2022-12-10 06:00:00,보통,보통,0.8637743803390584
2022-12-10 07:00:00,보통,보통,0.976707051825309
2022-12-10 08:00:00,보통,보통,0.8400742426995648
2022-12-10 09:00:00,보통,보통,0.9711646969842281
2022-12-10 10:00:00,보통,보통,0.9163127288803119
2022-12-10 11:00:00,보통,나쁨,0.7155698961838703
2022-12-10 12:00:00,보통,나쁨,0.6043791331299552
2022-12-10 13:00:00,나쁨,나쁨,0.8134371127038228
2022-12-10 14:00:00,나쁨,보통,0.621679177551833
2022-12-10 15:00:00,보통,보통,0.7286032707598067
2022-12-10 16:00:00,보통,보통,0.810504183457586
2022-12-10 17:00:00,보통,보통,0.8897602530849923
2022-12-10 18:00:00,보통,보통,0.8927122791316522
2022-12-10 19:00:00,보통,보통,0.9088001474741355
2022-12-10 20:00:00,보통,보통,0.9297660616156093
2022-12-10 21:00:00,보통,보통,0.8699663886268263
2022-12-10 22:00:00,보통,보통,0.9727765815948594
2022-12-10 23:00:00,보통,보통,0.9642826269207395
2022-12-11 00:00:00,보통,보통,0.9305396434138299
2022-12-11 01:00:00,보통,보통,0.7880316986182222
2022-12-11 02:00:00,보통,보통,0.6432598194855869
2022-12-11 03:00:00,보통,보통,0.8075060848225335
2022-12-11 04:00:00,좋음,좋음,0.606991454899682
2022-12-11 05:00:00,보통,보통,0.8118613650793141
2022-12-11 06:00:00,보통,보통,0.7352074257575953
2022-12-11 07:00:00,보통,보통,0.5993903519770295
2022-12-11 08:00:00,보통,보통,0.9531112230611304
2022-12-11 09:00:00,보통,보통,0.7171402668639848
2022-12-11 10:00:00,보통,보통,0.9208261701778229
2022-12-11 11:00:00,보통,좋음,0.6277350251585931
2022-12-11 12:00:00,보통,좋음,0.8289115876111763
2022-12-11 13:00:00,보통,좋음,0.8129079726582852
2022-12-11 14:00:00,보통,좋음,0.7565530817716235
2022-12-11 15:00:00,보통,보통,0.8250362964852616
2022-12-11 16:00:00,보통,좋음,0.7845283261938449
2022-12-11 17:00:00,보통,좋음,0.7658111221292266
2022-12-11 18:00:00,보통,좋음,0.77950606239618
2022-12-11 19:00:00,보통,보통,0.7133931494311757
2022-12-11 20:00:00,보통,보통,0.556644005759697
2022-12-11 21:00:00,보통,보통,0.8456507591024343
2022-12-11 22:00:00,보통,보통,0.9267621508855907
2022-12-11 23:00:00,보통,보통,0.9205084340535797
2022-12-12 00:00:00,보통,보통,0.9335042957191009
2022-12-12 01:00:00,보통,보통,0.9070404168022705
2022-12-12 02:00:00,보통,보통,0.9385974279604711
2022-12-12 03:00:00,보통,보통,0.9043579495965941
2022-12-12 04:00:00,보통,보통,0.9379913039707964
2022-12-12 05:00:00,보통,보통,0.7118914858010964
2022-12-12 06:00:00,보통,보통,0.9114954813104224
2022-12-12 07:00:00,보통,보통,0.9298790560892357
2022-12-12 08:00:00,보통,보통,0.7682233163474645
2022-12-12 09:00:00,보통,보통,0.8671423401446826
2022-12-12 11:00:00,보통,보통,0.9042368322036314
2022-12-12 12:00:00,보통,보통,0.8395723848792991
2022-12-12 14:00:00,보통,보통,0.940695213293198
2022-12-12 17:00:00,좋음,좋음,0.8326926075957151
2022-12-12 18:00:00,좋음,좋음,0.6751902689474122
2022-12-12 19:00:00,좋음,좋음,0.7448286004144378
2022-12-12 20:00:00,좋음,보통,0.6390428502841597
2022-12-12 21:00:00,좋음,보통,0.6028902536205994
2022-12-12 22:00:00,보통,보통,0.6751571345458898
2022-12-12 23:00:00,좋음,보통,0.579448433754444
2022-12-13 00:00:00,좋음,보통,0.5698609714582703
2022-12-13 02:00:00,좋음,보통,0.7454021643885571
2022-12-13 03:00:00,좋음,좋음,0.8210506413872027
2022-12-13 04:00:00,좋음,좋음,0.7533098059520854
2022-12-13 05:00:00,좋음,보통,0.5647465805763737
2022-12-13 06:00:00,좋음,좋음,0.7495918199939996
2022-12-13 07:00:00,보통,보통,0.7533318912548624
2022-12-13 08:00:00,보통,보통,0.954289836022029
2022-12-13 09:00:00,보통,보통,0.9902058903256669
2022-12-13 10:00:00,보통,보통,0.8977995522327155
2022-12-13 11:00:00,보통,보통,0.7920983531098921
2022-12-13 12:00:00,나쁨,보통,0.565161650015506
2022-12-13 13:00:00,보통,보통,0.8001713665490133
2022-12-13 14:00:00,보통,보통,0.8936866512287943
2022-12-13 15:00:00,나쁨,나쁨,0.9122006112009087
2022-12-13 16:00:00,나쁨,나쁨,0.968705155599838
2022-12-13 17:00:00,나쁨,나쁨,0.9708411521830028
2022-12-13 18:00:00,나쁨,나쁨,0.9905969351076732
2022-12-13 19:00:00,나쁨,나쁨,0.9926424855620596
2022-12-13 20:00:00,나쁨,나쁨,0.9807269521232942
2022-12-13 21:00:00,나쁨,나쁨,0.9566728392760112
2022-12-13 22:00:00,나쁨,나쁨,0.5556302677358408
2022-12-13 23:00:00,보통,보통,0.8805281861701318
2022-12-14 00:00:00,보통,보통,0.8805427771388292
2022-12-14 01:00:00,좋음,좋음,0.7728989033668572
2022-12-14 02:00:00,좋음,좋음,0.9518523955199681
2022-12-14 03:00:00,좋음,좋음,0.9274973212004242
2022-12-14 04:00:00,좋음,좋음,0.9136101775034223
2022-12-14 05:00:00,좋음,좋음,0.856627962893313
2022-12-14 06:00:00,좋음,좋음,0.512190683184239
2022-12-14 07:00:00,좋음,좋음,0.5201542565072488
2022-12-14 08:00:00,보통,좋음,0.5408246035787377
2022-12-14 09:00:00,좋음,좋음,0.6222451446990346
2022-12-14 10:00:00,좋음,좋음,0.7509762862056224
2022-12-14 11:00:00,좋음,좋음,0.8351082345801505
2022-12-14 12:00:00,좋음,좋음,0.9646385846911044
2022-12-14 14:00:00,좋음,좋음,0.962869858200197
2022-12-14 15:00:00,좋음,좋음,0.9165509340670029
2022-12-14 16:00:00,좋음,좋음,0.9527594452585215
2022-12-14 17:00:00,좋음,좋음,0.8308884353389626
2022-12-14 18:00:00,좋음,좋음,0.4977578721702871
2022-12-14 19:00:00,좋음,좋음,0.6017619174750749
2022-12-14 20:00:00,좋음,좋음,0.6726243739495892
2022-12-14 21:00:00,좋음,좋음,0.7605270900192285
2022-12-14 22:00:00,좋음,좋음,0.7406346322435206
2022-12-14 23:00:00,좋음,좋음,0.7261429909516537
2022-12-15 00:00:00,좋음,좋음,0.8815708675192983
2022-12-15 01:00:00,좋음,좋음,0.9422787207015645
2022-12-15 02:00:00,좋음,좋음,0.9102073935535028
2022-12-15 03:00:00,좋음,좋음,0.7489362457940972
2022-12-15 04:00:00,좋음,좋음,0.7524469218259314
2022-12-15 05:00:00,좋음,좋음,0.675700037349091
2022-12-15 06:00:00,보통,좋음,0.6525776998362012
2022-12-15 07:00:00,보통,좋음,0.7151106001379611
2022-12-15 08:00:00,보통,좋음,0.5805462752780576
2022-12-15 09:00:00,보통,좋음,0.8125285148019156
2022-12-15 10:00:00,보통,좋음,0.785094260455473
2022-12-15 11:00:00,좋음,좋음,0.6304605066942041
2022-12-15 16:00:00,좋음,좋음,0.8892287853829184
2022-12-15 17:00:00,보통,좋음,0.5421770534457121
2022-12-15 18:00:00,좋음,좋음,0.6769124380426114
2022-12-15 19:00:00,보통,좋음,0.6151365052080507
2022-12-15 20:00:00,좋음,좋음,0.769424879859379
2022-12-15 21:00:00,좋음,좋음,0.5831202691549001
2022-12-15 22:00:00,좋음,좋음,0.5326339085188985
2022-12-15 23:00:00,보통,보통,0.6526462519306754
2022-12-16 01:00:00,보통,보통,0.9415563394256188
2022-12-16 02:00:00,좋음,좋음,0.807884099543857
2022-12-16 03:00:00,좋음,좋음,0.7274847657425113
2022-12-16 04:00:00,좋음,좋음,0.7267763061890018
2022-12-16 05:00:00,좋음,좋음,0.7051446274301553
2022-12-16 06:00:00,좋음,좋음,0.8083299128636863
2022-12-16 07:00:00,보통,보통,0.9407456511981569
2022-12-16 08:00:00,나쁨,보통,0.8098334679703286
2022-12-16 09:00:00,나쁨,보통,0.9192298721100163
2022-12-16 10:00:00,나쁨,보통,0.6863547675924577
2022-12-16 11:00:00,보통,좋음,0.5020364619742352
2022-12-16 12:00:00,좋음,좋음,0.6794014781150842
2022-12-16 15:00:00,좋음,좋음,0.8795165751781399
2022-12-16 16:00:00,좋음,좋음,0.7213876767079259
2022-12-16 17:00:00,좋음,좋음,0.6629911968079091
2022-12-16 18:00:00,좋음,좋음,0.5978287547067757
2022-12-16 19:00:00,좋음,좋음,0.6022207838459634
2022-12-16 20:00:00,좋음,좋음,0.6706943478173516
2022-12-16 21:00:00,좋음,좋음,0.832999197689275
2022-12-16 22:00:00,좋음,좋음,0.7092851218260732
2022-12-16 23:00:00,좋음,좋음,0.47607386623220876
2022-12-17 00:00:00,좋음,좋음,0.4894889915626851
2022-12-17 01:00:00,좋음,좋음,0.5279313125604767
2022-12-17 02:00:00,좋음,좋음,0.7447651752795029
2022-12-17 03:00:00,좋음,좋음,0.8177692314333876
2022-12-17 04:00:00,좋음,좋음,0.66354995216447
2022-12-17 05:00:00,좋음,좋음,0.5045731112745488
2022-12-17 06:00:00,좋음,좋음,0.6472783353008876
2022-12-17 07:00:00,보통,좋음,0.4967129300746185
2022-12-17 08:00:00,좋음,좋음,0.6275466620963421
2022-12-17 09:00:00,좋음,좋음,0.8443453192501053
2022-12-17 10:00:00,좋음,좋음,0.5912248476996953
2022-12-17 11:00:00,좋음,좋음,0.9115775904250585
2022-12-17 12:00:00,좋음,좋음,0.8316482326293024
2022-12-17 13:00:00,좋음,좋음,0.8156864081853523
2022-12-17 14:00:00,좋음,좋음,0.8615414695719937
