no,device_id,pm25,pm10,temp,humi,reg_date
3551568,D0014,12.2,12.9,18.1,47.3,2023-03-25 18:48:32.33794
3551587,D0014,11.3,11.8,18.0,46.9,2023-03-25 18:49:32.345555
3551606,D0014,10.8,11.4,17.9,46.9,2023-03-25 18:50:32.33993
3551625,D0014,10.6,11.2,17.8,47.2,2023-03-25 18:51:32.352619
3551644,D0014,12.4,13.0,17.8,47.5,2023-03-25 18:52:32.348883
3551663,D0014,12.1,12.6,17.9,47.6,2023-03-25 18:53:32.35339
3551682,D0014,12.5,13.1,17.9,47.9,2023-03-25 18:54:32.360619
3551701,D0014,12.0,12.6,17.9,47.5,2023-03-25 18:55:32.354069
3551720,D0014,11.6,12.0,18.0,47.5,2023-03-25 18:56:32.365614
3551739,D0014,11.2,11.7,18.0,47.5,2023-03-25 18:57:32.35862
3551758,D0014,12.2,12.9,18.0,47.3,2023-03-25 18:58:32.364685
3551777,D0014,13.0,13.6,17.9,47.1,2023-03-25 18:59:32.370477
