date,pm10,pm25
2023-03-22 00,29,20
2023-03-22 01,31,19
2023-03-22 02,29,17
2023-03-22 03,30,15
2023-03-22 04,37,15
2023-03-22 05,34,21
2023-03-22 06,33,19
2023-03-22 07,33,17
2023-03-22 08,34,16
2023-03-22 09,36,15
2023-03-22 10,37,10
2023-03-22 11,29,8
2023-03-22 12,22,12
2023-03-22 13,21,15
2023-03-22 14,20,13
2023-03-22 15,21,20
2023-03-22 16,23,19
2023-03-22 17,23,13
2023-03-22 18,22,16
2023-03-22 19,23,14
2023-03-22 20,26,12
2023-03-22 21,26,16
2023-03-22 22,22,16
2023-03-22 23,12,
2023-03-23 00,6,
2023-03-23 01,,
2023-03-23 02,4,
2023-03-23 03,8,8
2023-03-23 04,9,8
2023-03-23 05,8,5
2023-03-23 06,8,6
2023-03-23 07,6,5
2023-03-23 08,8,6
2023-03-23 09,6,5
2023-03-23 10,6,4
2023-03-23 11,8,4
2023-03-23 12,7,4
2023-03-23 13,6,2
2023-03-23 14,6,4
2023-03-23 15,6,5
2023-03-23 16,7,3
2023-03-23 17,8,4
2023-03-23 18,13,7
2023-03-23 19,14,5
2023-03-23 20,16,5
2023-03-23 21,20,7
2023-03-23 22,23,7
2023-03-23 23,21,15
2023-03-24 00,20,22
2023-03-24 01,19,
2023-03-24 02,20,19
2023-03-24 03,23,19
2023-03-24 04,22,16
2023-03-24 05,19,16
2023-03-24 06,17,14
2023-03-24 07,13,
2023-03-24 08,13,16
2023-03-24 09,13,
2023-03-24 10,12,6
2023-03-24 11,10,
2023-03-24 12,20,19
2023-03-24 13,27,16
2023-03-24 14,28,23
2023-03-24 15,38,24
2023-03-24 16,48,18
2023-03-24 17,46,18
2023-03-24 18,39,19
2023-03-24 19,51,25
2023-03-24 20,69,27
2023-03-24 21,83,26
2023-03-24 22,83,22
2023-03-24 23,80,20
2023-03-25 00,80,23
2023-03-25 01,81,24
2023-03-25 02,78,19
2023-03-25 03,73,19
2023-03-25 04,73,20
2023-03-25 05,75,17
2023-03-25 06,74,17
2023-03-25 07,71,19
2023-03-25 08,72,20
2023-03-25 09,74,19
2023-03-25 10,76,19
2023-03-25 11,80,23
2023-03-25 12,88,19
2023-03-25 13,96,19
2023-03-25 14,96,20
2023-03-25 15,93,18
2023-03-25 16,96,18
2023-03-25 17,96,16
2023-03-25 18,92,17
2023-03-25 19,94,15
2023-03-25 20,92,18
2023-03-25 21,93,17
2023-03-25 22,93,17
2023-03-25 23,92,16
2023-03-26 00,92,18
2023-03-26 01,93,24
2023-03-26 02,97,20
2023-03-26 03,94,15
2023-03-26 04,87,17
2023-03-26 05,85,23
2023-03-26 06,83,17
2023-03-26 07,81,21
2023-03-26 08,83,14
2023-03-26 09,80,19
2023-03-26 10,80,21
2023-03-26 11,84,20
2023-03-26 12,88,19
2023-03-26 13,87,17
2023-03-26 14,77,19
2023-03-26 15,74,18
2023-03-26 16,73,16
2023-03-26 17,72,24
2023-03-26 18,76,25
2023-03-26 19,76,27
2023-03-26 20,73,19
2023-03-26 21,69,22
2023-03-26 22,64,19
2023-03-26 23,50,7
2023-03-27 00,37,8
2023-03-27 01,30,6
2023-03-27 02,29,8
2023-03-27 03,27,7
2023-03-27 04,24,6
2023-03-27 05,23,7
2023-03-27 06,20,5
2023-03-27 07,20,7
2023-03-27 08,22,10
2023-03-27 09,22,7
2023-03-27 10,24,6
2023-03-27 11,25,4
2023-03-27 12,22,5
2023-03-27 13,22,6
2023-03-27 14,24,5
2023-03-27 15,25,5
2023-03-27 16,26,5
2023-03-27 17,25,6
2023-03-27 18,28,6
2023-03-27 19,40,11
2023-03-27 20,37,13
2023-03-27 21,34,12
2023-03-27 22,38,15
2023-03-27 23,38,12
2023-03-28 00,37,12
2023-03-28 01,33,17
2023-03-28 02,29,14
2023-03-28 03,30,11
2023-03-28 04,31,15
2023-03-28 05,31,15
2023-03-28 06,31,19
2023-03-28 07,39,17
2023-03-28 08,46,21
2023-03-28 09,51,21
2023-03-28 10,55,24
2023-03-28 11,57,23
2023-03-28 12,54,19
2023-03-28 13,45,17
2023-03-28 14,39,14
2023-03-28 15,39,15
2023-03-28 16,38,23
2023-03-28 17,46,29
2023-03-28 18,49,22
2023-03-28 19,45,22
2023-03-28 20,44,21
2023-03-28 21,52,22
2023-03-28 22,55,25
2023-03-28 23,57,26
2023-03-29 00,57,24
2023-03-29 01,53,25
2023-03-29 02,47,23
2023-03-29 03,50,21
2023-03-29 04,52,22
2023-03-29 05,52,27
2023-03-29 06,55,26
2023-03-29 07,63,31
2023-03-29 08,71,37
2023-03-29 09,81,41
2023-03-29 10,97,48
2023-03-29 11,108,48
2023-03-29 12,110,42
2023-03-29 13,101,26
2023-03-29 14,79,27
2023-03-29 15,67,27
2023-03-29 16,64,24
2023-03-29 17,61,28
2023-03-29 18,67,47
2023-03-29 19,89,42
2023-03-29 20,97,45
2023-03-29 21,105,48
2023-03-29 22,107,49
2023-03-29 23,114,52
2023-03-30 00,115,47
2023-03-30 01,110,45
2023-03-30 02,102,39
2023-03-30 03,97,41
2023-03-30 04,91,39
2023-03-30 05,88,43
2023-03-30 06,86,38
2023-03-30 07,85,45
2023-03-30 08,86,43
2023-03-30 09,92,47
2023-03-30 10,98,51
2023-03-30 11,107,45
2023-03-30 12,106,37
2023-03-30 13,92,30
2023-03-30 14,74,28
2023-03-30 15,69,29
2023-03-30 16,71,25
2023-03-30 17,67,31
2023-03-30 18,66,35
2023-03-30 19,65,27
2023-03-30 20,61,27
2023-03-30 21,64,31
2023-03-30 22,69,29
2023-03-30 23,75,33
2023-03-31 00,76,31
2023-03-31 01,66,29
2023-03-31 02,57,26
2023-03-31 03,56,28
2023-03-31 04,57,31
2023-03-31 05,58,29
2023-03-31 06,57,28
2023-03-31 07,57,29
2023-03-31 08,61,31
2023-03-31 09,66,34
2023-03-31 10,,
2023-03-31 11,81,33
2023-03-31 12,70,18
2023-03-31 13,55,14
2023-03-31 14,47,19
2023-03-31 15,47,22
2023-03-31 16,48,20
2023-03-31 17,44,21
2023-03-31 18,42,21
2023-03-31 19,48,20
2023-03-31 20,51,24
2023-03-31 21,55,31
2023-03-31 22,60,30
2023-03-31 23,64,29
