date,pm10,pm25
2023-02-04 08,17,6
2023-02-04 09,14,9
2023-02-04 10,19,9
2023-02-04 11,19,10
2023-02-04 12,20,10
2023-02-04 13,26,9
2023-02-04 14,38,15
2023-02-04 15,43,13
2023-02-04 16,43,18
2023-02-04 17,47,19
2023-02-04 18,48,17
2023-02-04 19,47,21
2023-02-04 20,46,24
2023-02-04 21,47,27
2023-02-04 22,49,26
2023-02-04 23,55,29
2023-02-05 00,53,26
2023-02-05 01,50,37
2023-02-05 02,49,27
2023-02-05 03,57,24
2023-02-05 04,59,31
2023-02-05 05,60,25
2023-02-05 06,58,30
2023-02-05 07,59,31
2023-02-05 08,61,31
2023-02-05 09,65,34
2023-02-05 10,72,35
2023-02-05 11,68,37
2023-02-05 12,69,35
2023-02-05 13,69,26
2023-02-05 14,61,19
2023-02-05 15,46,7
2023-02-05 16,36,7
2023-02-05 17,28,8
2023-02-05 18,24,13
2023-02-05 19,26,16
2023-02-05 20,37,21
2023-02-05 21,49,29
2023-02-05 22,65,29
2023-02-05 23,65,31
2023-02-06 00,62,30
2023-02-06 01,56,38
2023-02-06 02,57,28
2023-02-06 03,60,26
2023-02-06 04,57,24
2023-02-06 05,57,24
2023-02-06 06,55,24
2023-02-06 07,53,24
2023-02-06 08,52,26
2023-02-06 09,58,27
2023-02-06 10,64,21
2023-02-06 11,63,27
2023-02-06 12,66,40
2023-02-06 13,76,35
2023-02-06 14,78,
2023-02-06 15,,19
2023-02-06 16,50,17
2023-02-06 17,39,20
2023-02-06 18,38,16
2023-02-06 19,49,27
2023-02-06 20,57,23
2023-02-06 21,58,26
2023-02-06 22,63,31
2023-02-06 23,67,26
2023-02-07 00,61,29
2023-02-07 01,53,34
2023-02-07 02,53,27
2023-02-07 03,55,30
2023-02-07 04,51,21
2023-02-07 05,47,22
2023-02-07 06,45,24
2023-02-07 07,45,21
2023-02-07 08,49,27
2023-02-07 09,54,24
2023-02-07 10,61,29
2023-02-07 11,71,30
2023-02-07 12,75,37
2023-02-07 13,76,29
2023-02-07 14,71,27
2023-02-07 15,64,22
2023-02-07 16,56,23
2023-02-07 17,50,26
2023-02-07 18,49,27
2023-02-07 19,47,24
2023-02-07 20,45,25
2023-02-07 21,56,30
2023-02-07 22,70,31
2023-02-07 23,73,30
2023-02-08 00,69,31
2023-02-08 01,64,27
2023-02-08 02,60,30
2023-02-08 03,59,32
2023-02-08 04,56,30
2023-02-08 05,52,27
2023-02-08 06,51,28
2023-02-08 07,55,32
2023-02-08 08,65,32
2023-02-08 09,67,37
2023-02-08 10,76,35
2023-02-08 11,78,43
2023-02-08 12,78,24
2023-02-08 13,67,22
2023-02-08 14,63,13
2023-02-08 15,53,11
2023-02-08 16,46,10
2023-02-08 17,38,11
2023-02-08 18,37,15
2023-02-08 19,37,17
2023-02-08 20,36,26
2023-02-08 21,38,25
2023-02-08 22,38,27
2023-02-08 23,39,34
2023-02-09 00,44,31
2023-02-09 01,51,31
2023-02-09 02,54,28
2023-02-09 03,53,27
2023-02-09 04,51,30
2023-02-09 05,53,27
2023-02-09 06,57,31
2023-02-09 07,65,34
2023-02-09 08,68,39
2023-02-09 09,72,37
2023-02-09 10,77,35
2023-02-09 11,75,32
2023-02-09 12,71,30
2023-02-09 13,72,33
2023-02-09 14,77,36
2023-02-09 15,75,34
2023-02-09 16,74,29
2023-02-09 17,68,23
2023-02-09 18,52,21
2023-02-09 19,39,14
2023-02-09 20,32,17
2023-02-09 21,32,17
2023-02-09 22,32,13
2023-02-09 23,30,10
2023-02-10 00,24,11
2023-02-10 01,17,10
2023-02-10 02,15,8
2023-02-10 03,11,5
2023-02-10 04,6,4
2023-02-10 05,4,3
2023-02-10 06,3,1
2023-02-10 07,4,2
2023-02-10 08,,5
2023-02-10 09,,5
2023-02-10 10,5,
2023-02-10 11,10,6
2023-02-10 12,9,7
2023-02-10 13,11,5
2023-02-10 14,20,8
2023-02-10 15,20,6
2023-02-10 16,17,7
2023-02-10 17,16,6
2023-02-10 18,19,8
2023-02-10 19,19,9
2023-02-10 20,18,15
2023-02-10 21,18,18
2023-02-10 22,21,20
2023-02-10 23,22,19
2023-02-11 00,23,14
2023-02-11 01,27,25
2023-02-11 02,28,16
2023-02-11 03,27,16
2023-02-11 04,21,17
2023-02-11 05,28,24
2023-02-11 06,36,24
2023-02-11 07,39,17
2023-02-11 08,37,23
2023-02-11 09,50,27
2023-02-11 10,55,26
2023-02-11 11,58,31
2023-02-11 12,57,32
2023-02-11 13,53,34
2023-02-11 14,49,27
2023-02-11 15,49,26
2023-02-11 16,50,25
2023-02-11 17,56,24
2023-02-11 18,55,30
2023-02-11 19,60,36
2023-02-11 20,67,38
2023-02-11 21,73,37
2023-02-11 22,79,37
2023-02-11 23,74,31
2023-02-12 00,64,28
2023-02-12 01,60,33
2023-02-12 02,59,27
2023-02-12 03,57,29
2023-02-12 04,50,25
2023-02-12 05,46,28
2023-02-12 06,46,28
2023-02-12 07,48,25
2023-02-12 08,44,27
2023-02-12 09,50,28
2023-02-12 10,47,29
2023-02-12 11,47,27
2023-02-12 12,49,28
2023-02-12 13,46,28
2023-02-12 14,41,28
2023-02-12 15,48,25
2023-02-12 16,50,27
2023-02-12 17,49,26
2023-02-12 18,49,27
2023-02-12 19,47,24
2023-02-12 20,44,27
2023-02-12 21,38,31
2023-02-12 22,42,32
2023-02-12 23,47,28
2023-02-13 00,47,31
2023-02-13 01,46,29
2023-02-13 02,54,29
2023-02-13 03,62,31
2023-02-13 04,60,32
2023-02-13 05,57,23
2023-02-13 06,54,24
2023-02-13 07,51,27
2023-02-13 08,47,20
2023-02-13 09,44,22
2023-02-13 10,40,21
2023-02-13 11,33,16
2023-02-13 12,29,
2023-02-13 13,,11
2023-02-13 14,18,14
2023-02-13 15,21,16
2023-02-13 16,26,15
2023-02-13 17,29,13
2023-02-13 18,35,17
2023-02-13 19,39,20
2023-02-13 20,38,19
2023-02-13 21,38,13
2023-02-13 22,36,12
2023-02-13 23,37,18
2023-02-14 00,37,14
2023-02-14 01,35,19
2023-02-14 02,33,19
2023-02-14 03,38,14
2023-02-14 04,38,17
2023-02-14 05,35,15
2023-02-14 06,34,17
2023-02-14 07,34,17
2023-02-14 08,38,22
2023-02-14 09,45,21
2023-02-14 10,48,32
2023-02-14 11,50,29
2023-02-14 12,48,25
2023-02-14 13,40,21
2023-02-14 14,35,27
2023-02-14 15,35,20
2023-02-14 16,34,17
2023-02-14 17,30,20
2023-02-14 18,34,20
2023-02-14 19,36,21
2023-02-14 20,35,24
2023-02-14 21,41,25
2023-02-14 22,44,19
2023-02-14 23,35,16
2023-02-15 00,25,12
2023-02-15 01,20,8
2023-02-15 02,20,7
2023-02-15 03,17,7
2023-02-15 04,11,5
2023-02-15 05,10,8
2023-02-15 06,12,8
2023-02-15 07,15,13
2023-02-15 08,17,10
2023-02-15 09,15,10
2023-02-15 10,14,9
2023-02-15 11,15,8
2023-02-15 12,14,8
2023-02-15 13,14,7
2023-02-15 14,17,8
2023-02-15 15,17,10
2023-02-15 16,17,11
2023-02-15 17,16,9
2023-02-15 18,16,10
2023-02-15 19,17,9
2023-02-15 20,16,7
2023-02-15 21,14,7
2023-02-15 22,13,9
2023-02-15 23,11,10
