no,device_id,pm25,pm10,temp,humi,reg_date
3744707,D0011,18.3,18.3,23.7,29.2,2023-04-02 09:33:01.264049
3744724,D0011,18.2,18.2,23.1,29.8,2023-04-02 09:34:01.263797
3744741,D0011,17.0,17.0,22.8,30.6,2023-04-02 09:35:01.26095
3744758,D0011,17.5,17.5,22.8,30.4,2023-04-02 09:36:01.270208
3744775,D0011,17.0,17.0,23.0,29.7,2023-04-02 09:37:01.272519
3744792,D0011,16.6,16.6,23.3,29.2,2023-04-02 09:38:01.273079
3744809,D0011,16.5,16.5,23.5,29.1,2023-04-02 09:39:01.270426
3744826,D0011,15.4,15.4,23.5,28.5,2023-04-02 09:40:01.27288
3744843,D0011,15.8,15.8,23.0,28.6,2023-04-02 09:41:01.279575
3744860,D0011,15.6,15.6,22.7,28.6,2023-04-02 09:42:01.278411
3744877,D0011,15.4,15.4,22.5,29.2,2023-04-02 09:43:01.279033
3744894,D0011,15.7,15.7,22.1,30.1,2023-04-02 09:44:01.289927
3744911,D0011,14.4,14.4,21.9,29.6,2023-04-02 09:45:01.289197
3744928,D0011,14.2,14.2,21.8,30.1,2023-04-02 09:46:01.289649
3744945,D0011,14.0,14.0,21.6,29.8,2023-04-02 09:47:01.28986
3744962,D0011,13.9,13.9,22.0,29.9,2023-04-02 09:48:01.297699
3744979,D0011,14.8,14.8,22.2,29.3,2023-04-02 09:49:01.298447
3744996,D0011,15.4,15.4,22.4,30.1,2023-04-02 09:50:01.298698
3745013,D0011,14.5,14.5,23.0,29.0,2023-04-02 09:51:01.307951
3745030,D0011,14.5,14.5,23.3,29.2,2023-04-02 09:52:01.308459
3745047,D0011,14.6,14.6,23.4,28.1,2023-04-02 09:53:01.309582
3745064,D0011,15.1,15.1,23.7,27.7,2023-04-02 09:54:01.31031
3745081,D0011,14.8,14.8,23.9,27.6,2023-04-02 09:55:01.311085
3745098,D0011,13.7,13.7,24.5,26.7,2023-04-02 09:56:01.322463
3745115,D0011,13.3,13.3,24.7,26.2,2023-04-02 09:57:01.32404
3745132,D0011,13.8,13.8,24.9,26.0,2023-04-02 09:58:01.323945
3745149,D0011,13.2,13.2,24.6,25.6,2023-04-02 09:59:01.334731
3745166,D0011,13.2,13.2,24.3,26.0,2023-04-02 10:00:01.335718
3745183,D0011,12.9,12.9,23.7,26.3,2023-04-02 10:01:01.334623
3745200,D0011,13.4,13.4,23.7,26.6,2023-04-02 10:02:01.345526
3745217,D0011,13.2,13.2,23.8,26.8,2023-04-02 10:03:01.346345
3745234,D0011,13.3,13.3,24.0,26.7,2023-04-02 10:04:01.346453
3745251,D0011,12.6,12.6,23.9,26.0,2023-04-02 10:05:01.346671
3745268,D0011,13.1,13.1,23.1,26.5,2023-04-02 10:06:01.357921
3745286,D0011,12.8,12.8,22.9,27.4,2023-04-02 10:07:01.358835
3745302,D0011,12.0,12.0,23.2,26.5,2023-04-02 10:08:01.358138
3745319,D0011,12.9,12.9,23.6,26.2,2023-04-02 10:09:01.358138
3745336,D0011,12.8,12.8,23.9,26.3,2023-04-02 10:10:01.368869
3745353,D0011,12.1,12.1,24.0,26.2,2023-04-02 10:11:01.372841
3745370,D0011,11.3,11.3,24.5,25.1,2023-04-02 10:12:01.372651
3745387,D0011,11.7,11.7,23.9,25.5,2023-04-02 10:13:01.37017
3745404,D0011,11.9,11.9,23.7,26.3,2023-04-02 10:14:01.38029
3745422,D0011,11.8,11.8,23.7,26.5,2023-04-02 10:15:01.380918
3745438,D0011,11.8,11.8,23.3,26.5,2023-04-02 10:16:01.381147
3745455,D0011,12.0,12.0,23.5,26.4,2023-04-02 10:17:01.379724
3745472,D0011,11.6,11.6,23.7,25.9,2023-04-02 10:18:01.392328
3745489,D0011,11.0,11.0,24.3,25.8,2023-04-02 10:19:01.394209
3745506,D0011,11.7,11.7,24.5,24.4,2023-04-02 10:20:01.39047
3745523,D0011,11.0,11.0,24.6,24.9,2023-04-02 10:21:01.402134
3745539,D0011,10.8,10.8,24.8,24.9,2023-04-02 10:22:01.401707
3745556,D0011,12.3,12.3,24.9,25.0,2023-04-02 10:23:01.400822
3745573,D0011,11.3,11.3,25.0,24.5,2023-04-02 10:24:00.402121
3745590,D0011,11.4,11.4,25.2,24.6,2023-04-02 10:25:01.41293
3745607,D0011,11.0,11.0,25.3,24.2,2023-04-02 10:26:01.410472
3745624,D0011,11.1,11.1,25.5,24.2,2023-04-02 10:27:01.412148
3745641,D0011,11.3,11.3,25.1,24.2,2023-04-02 10:28:01.420091
3745658,D0011,10.9,10.9,24.9,24.5,2023-04-02 10:29:01.420342
3745675,D0011,11.3,11.3,25.2,24.9,2023-04-02 10:30:01.420626
3745692,D0011,11.5,11.5,24.8,24.5,2023-04-02 10:31:01.417353
3745709,D0011,11.1,11.1,25.1,24.4,2023-04-02 10:32:00.41601
3745726,D0011,11.3,11.3,24.8,24.5,2023-04-02 10:33:01.42774
3745743,D0011,11.1,11.1,25.0,24.8,2023-04-02 10:34:01.425419
3745760,D0011,10.8,10.8,25.1,24.1,2023-04-02 10:35:01.425208
3745777,D0011,11.1,11.1,25.3,24.2,2023-04-02 10:36:01.427447
3745794,D0011,10.4,10.4,25.2,23.7,2023-04-02 10:37:01.433917
3745811,D0011,10.5,10.5,24.8,24.1,2023-04-02 10:38:01.433409
3745828,D0011,10.7,10.7,24.8,24.5,2023-04-02 10:39:01.435717
3745845,D0011,10.8,10.8,24.2,24.9,2023-04-02 10:40:01.442211
3745862,D0011,11.1,11.1,23.9,25.8,2023-04-02 10:41:01.443301
3745879,D0011,11.6,11.6,24.0,25.6,2023-04-02 10:42:01.441376
3745896,D0011,10.5,10.5,24.9,24.8,2023-04-02 10:43:01.443152
3745913,D0011,10.8,10.8,25.1,23.9,2023-04-02 10:44:01.452116
3745930,D0011,10.8,10.8,25.4,25.0,2023-04-02 10:45:01.450282
3745947,D0011,10.2,10.2,25.7,24.7,2023-04-02 10:46:01.451161
3745964,D0011,10.5,10.5,25.8,24.3,2023-04-02 10:47:01.451819
3745981,D0011,10.0,10.1,24.4,24.6,2023-04-02 10:48:01.460947
3745998,D0011,10.3,10.3,24.4,24.8,2023-04-02 10:49:01.461598
3746015,D0011,9.9,9.9,23.4,25.6,2023-04-02 10:50:01.460292
3746032,D0011,10.1,10.1,24.0,26.0,2023-04-02 10:51:01.464626
3746049,D0011,10.4,10.4,23.6,25.6,2023-04-02 10:52:01.471065
3746066,D0011,11.2,11.2,24.1,25.7,2023-04-02 10:53:01.472056
3746083,D0011,11.5,11.5,24.7,26.0,2023-04-02 10:54:01.473007
3746100,D0011,9.7,9.7,24.6,24.6,2023-04-02 10:55:01.482628
3746117,D0011,11.0,11.0,24.6,25.0,2023-04-02 10:56:01.479694
3746134,D0011,10.2,10.2,24.8,25.4,2023-04-02 10:57:01.484078
3746151,D0011,10.9,10.9,24.9,24.2,2023-04-02 10:58:01.493264
3746168,D0011,10.9,10.9,25.1,24.5,2023-04-02 10:59:01.489914
3746185,D0011,9.7,9.7,25.2,24.1,2023-04-02 11:00:01.489702
3746202,D0011,9.2,9.2,25.3,24.1,2023-04-02 11:01:01.494057
3746219,D0011,9.4,9.4,24.6,24.4,2023-04-02 11:02:01.499975
3746236,D0011,10.3,10.3,24.3,24.8,2023-04-02 11:03:01.503849
3746254,D0011,9.9,9.9,24.7,25.1,2023-04-02 11:04:01.501275
3746270,D0011,10.3,10.3,25.1,24.2,2023-04-02 11:05:01.502874
3746287,D0011,10.3,10.3,25.0,24.7,2023-04-02 11:06:01.505382
3746304,D0011,10.2,10.2,25.0,24.6,2023-04-02 11:07:01.511281
3746321,D0011,10.4,10.4,25.3,24.6,2023-04-02 11:08:01.515323
3746338,D0011,9.9,9.9,25.3,23.8,2023-04-02 11:09:01.516646
3746355,D0011,10.1,10.1,25.8,23.4,2023-04-02 11:10:01.523967
3746372,D0011,10.8,10.8,25.6,23.9,2023-04-02 11:11:01.525943
3746390,D0011,10.0,10.0,24.8,24.6,2023-04-02 11:12:01.52383
3746406,D0011,10.3,10.3,24.9,23.8,2023-04-02 11:13:01.534331
3746423,D0011,10.5,10.5,24.7,24.4,2023-04-02 11:14:01.535696
3746440,D0011,10.5,10.5,25.1,24.3,2023-04-02 11:15:01.534762
3746457,D0011,10.1,10.1,25.5,24.2,2023-04-02 11:16:01.534673
3746474,D0011,10.3,10.3,25.5,24.1,2023-04-02 11:17:01.544522
3746491,D0011,10.1,10.1,25.8,24.0,2023-04-02 11:18:01.546795
3746508,D0011,10.1,10.1,25.9,24.3,2023-04-02 11:19:01.54626
3746525,D0011,10.4,10.4,26.1,24.0,2023-04-02 11:20:01.556205
3746542,D0011,10.4,10.4,26.3,24.0,2023-04-02 11:21:00.549036
3746559,D0011,10.8,10.8,24.9,24.9,2023-04-02 11:22:01.558519
3746576,D0011,10.1,10.1,25.0,24.9,2023-04-02 11:23:01.565061
3746593,D0011,9.8,9.8,24.3,25.4,2023-04-02 11:24:01.560801
3746610,D0011,10.3,10.3,24.6,25.6,2023-04-02 11:25:01.568002
3746627,D0011,9.8,9.8,24.6,24.9,2023-04-02 11:26:01.567361
3746644,D0011,10.1,10.1,25.0,24.5,2023-04-02 11:27:01.574635
3746662,D0011,10.0,10.0,23.8,26.4,2023-04-02 11:28:01.576354
3746680,D0011,10.3,10.3,24.5,24.9,2023-04-02 11:29:00.575597
3746698,D0011,10.3,10.3,24.7,25.3,2023-04-02 11:30:01.57787
3746716,D0011,9.4,9.4,25.0,24.9,2023-04-02 11:31:01.577749
3746734,D0011,10.0,10.0,25.4,24.8,2023-04-02 11:32:01.586797
3746752,D0011,10.8,10.8,25.9,24.8,2023-04-02 11:33:01.586732
3746770,D0011,10.6,10.6,26.1,24.2,2023-04-02 11:34:01.585432
3746788,D0011,10.7,10.7,26.3,23.8,2023-04-02 11:35:01.598304
3746806,D0011,10.1,10.1,25.8,24.3,2023-04-02 11:36:01.598818
3746824,D0011,10.2,10.2,25.4,24.8,2023-04-02 11:37:01.599597
3746842,D0011,10.0,10.0,24.8,26.0,2023-04-02 11:38:01.598753
3746860,D0011,9.9,9.9,25.4,25.4,2023-04-02 11:39:01.602264
3746878,D0011,9.9,9.9,25.2,25.0,2023-04-02 11:40:01.611787
3746896,D0011,10.5,10.5,25.4,24.3,2023-04-02 11:41:01.612649
3746914,D0011,10.2,10.2,25.2,25.0,2023-04-02 11:42:01.621928
3746932,D0011,10.7,10.7,25.4,24.2,2023-04-02 11:43:01.621816
3746950,D0011,10.2,10.2,24.8,25.1,2023-04-02 11:44:01.623203
3746968,D0011,10.1,10.1,25.2,25.1,2023-04-02 11:45:01.624391
3746986,D0011,10.6,10.6,25.7,25.4,2023-04-02 11:46:01.635646
3747004,D0011,10.2,10.2,25.9,25.3,2023-04-02 11:47:01.635315
3747022,D0011,10.0,10.0,26.2,24.8,2023-04-02 11:48:01.636569
3747040,D0011,10.9,10.9,26.6,24.1,2023-04-02 11:49:01.645883
3747058,D0011,10.4,10.4,26.6,24.7,2023-04-02 11:50:01.648173
3747076,D0011,9.8,9.8,26.8,24.5,2023-04-02 11:51:01.647057
3747094,D0011,10.1,10.1,26.7,23.8,2023-04-02 11:52:01.648345
3747113,D0011,10.9,10.9,25.7,23.8,2023-04-02 11:53:01.649357
3747130,D0011,10.8,10.8,25.4,24.4,2023-04-02 11:54:01.655525
3747148,D0011,10.3,10.3,25.6,24.1,2023-04-02 11:55:01.659621
3747165,D0011,10.9,10.9,25.7,24.1,2023-04-02 11:56:01.65843
3747183,D0011,10.3,10.3,26.0,25.0,2023-04-02 11:57:01.668473
3747201,D0011,10.6,10.6,26.1,24.1,2023-04-02 11:58:01.669606
3747219,D0011,10.6,10.6,26.4,23.7,2023-04-02 11:59:01.669053
3747237,D0011,10.6,10.6,26.8,23.3,2023-04-02 12:00:01.671184
3747256,D0011,10.5,10.5,25.2,24.6,2023-04-02 12:01:01.67334
3747273,D0011,10.2,10.2,25.0,25.0,2023-04-02 12:02:01.680939
3747291,D0011,10.9,10.9,25.6,25.0,2023-04-02 12:03:01.68
3747309,D0011,9.8,9.8,26.1,24.3,2023-04-02 12:04:01.680353
3747327,D0011,10.3,10.3,25.2,24.5,2023-04-02 12:05:01.68156
3747345,D0011,10.3,10.3,25.4,24.4,2023-04-02 12:06:01.693211
3747363,D0011,10.1,10.1,25.6,24.1,2023-04-02 12:07:01.692828
3747381,D0011,10.7,10.7,25.2,24.6,2023-04-02 12:08:01.702647
3747399,D0011,9.9,9.9,25.3,25.3,2023-04-02 12:09:01.698783
3747417,D0011,11.2,11.2,25.4,24.1,2023-04-02 12:10:01.696521
3747435,D0011,10.6,10.6,25.0,24.4,2023-04-02 12:11:01.695622
3747453,D0011,11.6,11.6,24.5,25.2,2023-04-02 12:12:01.70183
3747471,D0011,10.9,10.9,24.2,25.7,2023-04-02 12:13:01.701072
3747489,D0011,10.5,10.5,24.6,25.7,2023-04-02 12:14:01.698373
3747507,D0011,9.8,9.8,25.1,24.9,2023-04-02 12:15:01.705535
3747525,D0011,10.2,10.2,25.4,24.8,2023-04-02 12:16:01.703082
3747543,D0011,10.5,10.5,25.3,24.6,2023-04-02 12:17:01.707094
3747561,D0011,10.6,10.6,25.5,24.3,2023-04-02 12:18:00.702333
3747579,D0011,10.5,10.5,26.0,24.1,2023-04-02 12:19:01.702325
3747597,D0011,9.8,9.8,25.9,23.7,2023-04-02 12:20:01.712139
3747615,D0011,10.6,10.6,26.2,23.6,2023-04-02 12:21:01.712468
3747633,D0011,10.0,10.0,26.5,23.1,2023-04-02 12:22:01.711341
3747651,D0011,10.0,10.0,26.8,23.6,2023-04-02 12:23:01.716263
3747669,D0011,10.1,10.1,26.8,23.0,2023-04-02 12:24:01.715205
3747686,D0011,10.0,10.0,27.1,23.1,2023-04-02 12:25:01.715299
3747704,D0011,10.2,10.2,26.8,22.9,2023-04-02 12:26:00.722876
3747722,D0011,8.8,8.8,26.6,23.1,2023-04-02 12:27:01.724095
3747740,D0011,9.9,9.9,26.3,23.1,2023-04-02 12:28:01.725787
3747758,D0011,10.1,10.1,26.4,22.6,2023-04-02 12:29:01.721217
3747775,D0011,9.9,9.9,26.8,22.3,2023-04-02 12:30:01.730705
3747793,D0011,9.8,9.8,27.1,22.3,2023-04-02 12:31:01.730785
3747811,D0011,10.0,10.0,26.8,22.5,2023-04-02 12:32:01.730146
3747829,D0011,9.7,9.7,26.5,23.0,2023-04-02 12:33:01.730129
3747847,D0011,10.2,10.2,26.7,22.8,2023-04-02 12:34:01.74081
3747865,D0011,10.2,10.2,27.1,22.5,2023-04-02 12:35:01.739586
3747883,D0011,9.5,9.5,27.2,22.9,2023-04-02 12:36:01.741362
3747901,D0011,9.6,9.6,27.5,23.0,2023-04-02 12:37:01.739732
3747919,D0011,9.5,9.5,27.5,21.9,2023-04-02 12:38:01.749228
3747937,D0011,9.5,9.5,26.9,22.1,2023-04-02 12:39:01.747962
3747955,D0011,9.5,9.5,26.1,22.6,2023-04-02 12:40:01.748788
3747973,D0011,9.4,9.4,26.3,23.5,2023-04-02 12:41:01.750117
3747991,D0011,9.4,9.4,26.6,22.4,2023-04-02 12:42:01.759049
3748009,D0011,10.0,10.0,26.8,21.9,2023-04-02 12:43:01.758348
3748027,D0011,9.9,9.9,27.0,21.5,2023-04-02 12:44:01.761602
3748045,D0011,9.6,9.6,27.3,22.3,2023-04-02 12:45:01.77122
3748063,D0011,9.5,9.5,27.8,21.2,2023-04-02 12:46:01.774019
3748081,D0011,9.2,9.2,27.7,20.8,2023-04-02 12:47:01.777484
3748099,D0011,9.0,9.0,26.9,21.2,2023-04-02 12:48:01.776943
3748117,D0011,9.4,9.4,26.9,21.8,2023-04-02 12:49:01.782451
3748136,D0011,9.2,9.2,26.4,21.5,2023-04-02 12:50:01.787065
3748153,D0011,9.8,9.8,26.5,21.8,2023-04-02 12:51:01.795067
3748171,D0011,9.5,9.5,26.6,21.7,2023-04-02 12:52:01.79284
3748189,D0011,10.0,10.0,26.4,21.6,2023-04-02 12:53:01.804511
3748207,D0011,9.8,9.8,26.5,22.3,2023-04-02 12:54:01.802074
3748225,D0011,9.4,9.4,26.7,22.0,2023-04-02 12:55:01.803572
3748243,D0011,10.1,10.1,26.9,21.2,2023-04-02 12:56:01.814571
3748261,D0011,9.7,9.7,27.2,21.0,2023-04-02 12:57:01.814237
3748280,D0011,8.9,8.9,27.3,21.2,2023-04-02 12:58:01.818431
3748297,D0011,9.6,9.6,27.3,21.5,2023-04-02 12:59:01.817349
3748315,D0011,9.4,9.4,27.9,21.8,2023-04-02 13:00:01.825955
3748332,D0011,9.2,9.2,27.9,20.7,2023-04-02 13:01:01.828111
3748350,D0011,9.7,9.7,27.9,20.5,2023-04-02 13:02:01.823957
3748368,D0011,9.8,9.8,28.0,20.6,2023-04-02 13:03:01.83599
3748386,D0011,9.3,9.3,27.1,21.0,2023-04-02 13:04:01.838399
3748404,D0011,9.7,9.7,27.4,20.9,2023-04-02 13:05:01.836457
3748422,D0011,9.5,9.5,27.6,21.0,2023-04-02 13:06:01.842784
3748440,D0011,9.5,9.5,26.6,21.6,2023-04-02 13:07:01.84983
3748458,D0011,10.2,10.2,26.3,21.9,2023-04-02 13:08:01.849496
3748476,D0011,9.8,9.8,26.5,22.1,2023-04-02 13:09:01.856297
3748494,D0011,10.4,10.4,26.8,22.2,2023-04-02 13:10:01.854855
3748512,D0011,9.9,9.9,26.8,21.3,2023-04-02 13:11:01.857604
3748530,D0011,10.0,10.0,26.5,22.1,2023-04-02 13:12:01.861967
3748548,D0011,9.5,9.5,26.6,21.6,2023-04-02 13:13:01.858648
3748566,D0011,10.5,10.5,26.5,20.6,2023-04-02 13:14:01.862564
3748584,D0011,10.5,10.5,27.1,21.5,2023-04-02 13:15:01.870051
3748602,D0011,9.9,9.9,27.5,21.0,2023-04-02 13:16:01.868112
3748620,D0011,10.0,10.0,27.9,20.5,2023-04-02 13:17:01.869159
3748638,D0011,9.8,9.8,28.2,20.4,2023-04-02 13:18:01.878365
3748656,D0011,9.4,9.4,28.3,20.2,2023-04-02 13:19:01.884044
3748674,D0011,9.8,9.8,28.3,20.2,2023-04-02 13:20:01.883885
3748692,D0011,9.8,9.8,28.3,19.7,2023-04-02 13:21:01.890523
3748710,D0011,9.6,9.6,27.7,20.1,2023-04-02 13:22:01.889736
3748728,D0011,9.8,9.8,28.0,20.3,2023-04-02 13:23:00.890687
3748746,D0011,10.3,10.3,27.9,19.7,2023-04-02 13:24:01.89456
3748764,D0011,9.8,9.8,28.3,19.7,2023-04-02 13:25:01.899717
3748782,D0011,10.8,10.8,28.4,19.5,2023-04-02 13:26:01.90422
3748800,D0011,9.9,9.9,27.8,19.8,2023-04-02 13:27:01.908737
3748818,D0011,10.2,10.2,27.9,20.6,2023-04-02 13:28:01.903964
3748836,D0011,9.6,9.6,28.3,20.3,2023-04-02 13:29:01.907732
3748854,D0011,10.7,10.7,28.2,19.7,2023-04-02 13:30:01.915986
3748872,D0011,10.9,10.9,28.8,19.7,2023-04-02 13:31:01.916215
3748890,D0011,10.6,10.6,28.5,18.8,2023-04-02 13:32:01.915702
3748908,D0011,10.2,10.2,28.0,19.7,2023-04-02 13:33:01.924262
3748926,D0011,10.2,10.2,27.6,19.8,2023-04-02 13:34:01.927864
3748944,D0011,11.2,11.2,27.9,19.7,2023-04-02 13:35:01.935123
3748962,D0011,10.5,10.5,27.9,19.3,2023-04-02 13:36:01.935917
3748980,D0011,11.0,11.0,28.2,19.4,2023-04-02 13:37:01.938301
3748998,D0011,10.8,10.8,28.3,19.2,2023-04-02 13:38:01.938831
3749017,D0011,11.1,11.1,28.1,19.0,2023-04-02 13:39:01.938737
3749034,D0011,11.1,11.1,27.9,19.3,2023-04-02 13:40:01.940912
3749052,D0011,11.1,11.1,27.7,19.5,2023-04-02 13:41:01.948913
3749070,D0011,11.8,11.8,27.7,19.5,2023-04-02 13:42:01.94977
3749088,D0011,11.2,11.2,28.1,19.4,2023-04-02 13:43:01.95162
3749106,D0011,11.4,11.4,28.2,20.1,2023-04-02 13:44:01.958432
3749124,D0011,10.9,10.9,27.8,18.9,2023-04-02 13:45:01.958414
3749142,D0011,11.5,11.5,27.3,19.3,2023-04-02 13:46:01.961689
3749161,D0011,10.6,10.6,27.4,19.6,2023-04-02 13:47:01.966495
3749178,D0011,11.6,11.6,27.8,20.3,2023-04-02 13:48:01.970852
3749196,D0011,10.9,10.9,27.9,20.2,2023-04-02 13:49:01.969897
3749214,D0011,11.7,11.7,28.0,19.3,2023-04-02 13:50:01.967272
3749232,D0011,11.6,11.6,28.0,19.3,2023-04-02 13:51:01.976055
3749250,D0011,11.6,11.6,27.9,19.2,2023-04-02 13:52:01.978537
3749268,D0011,12.3,12.3,27.9,18.8,2023-04-02 13:53:01.975443
3749286,D0011,12.7,12.7,27.8,18.7,2023-04-02 13:54:01.983851
3749304,D0011,12.3,12.3,28.0,18.8,2023-04-02 13:55:01.982597
3749322,D0011,12.5,12.5,27.9,18.2,2023-04-02 13:56:01.980168
3749340,D0011,13.0,13.0,27.7,18.8,2023-04-02 13:57:01.986331
3749358,D0011,13.2,13.2,27.5,18.4,2023-04-02 13:58:01.987933
3749376,D0011,13.1,13.1,27.1,18.9,2023-04-02 13:59:01.984122
3749394,D0011,12.7,12.7,27.2,18.7,2023-04-02 14:00:01.983868
3749412,D0011,13.9,13.9,26.4,18.5,2023-04-02 14:01:01.992763
3749430,D0011,13.1,13.1,26.7,18.3,2023-04-02 14:02:01.99086
3749448,D0011,13.7,13.7,26.3,18.6,2023-04-02 14:03:01.990773
3749466,D0011,14.1,14.1,26.7,19.3,2023-04-02 14:04:01.99142
3749484,D0011,13.8,13.8,27.2,18.5,2023-04-02 14:05:01.99229
3749502,D0011,14.4,14.4,27.2,19.4,2023-04-02 14:06:01.994838
3749520,D0011,13.5,13.5,27.0,18.4,2023-04-02 14:07:01.999995
3749538,D0011,14.5,14.5,27.3,18.1,2023-04-02 14:08:01.997711
3749556,D0011,13.7,13.7,27.4,18.0,2023-04-02 14:09:02.004344
3749574,D0011,14.6,14.6,27.7,18.2,2023-04-02 14:10:02.007487
3749592,D0011,13.6,13.6,27.9,18.8,2023-04-02 14:11:02.012193
3749610,D0011,13.9,13.9,27.7,17.6,2023-04-02 14:12:02.009679
3749628,D0011,14.1,14.1,27.3,17.8,2023-04-02 14:13:02.016574
3749646,D0011,14.0,14.0,27.3,17.2,2023-04-02 14:14:02.022006
3749664,D0011,14.2,14.2,26.8,17.7,2023-04-02 14:15:02.018162
3749682,D0011,13.7,13.7,26.9,17.8,2023-04-02 14:16:02.0177
3749700,D0011,13.2,13.2,27.1,17.6,2023-04-02 14:17:02.027382
3749718,D0011,13.5,13.5,27.6,18.0,2023-04-02 14:18:02.02975
3749736,D0011,13.9,13.9,27.6,17.8,2023-04-02 14:19:02.025524
3749754,D0011,14.1,14.1,27.8,18.3,2023-04-02 14:20:01.036001
3749772,D0011,14.2,14.2,27.9,17.7,2023-04-02 14:21:02.036787
3749790,D0011,14.2,14.2,28.0,17.8,2023-04-02 14:22:02.036197
3749808,D0011,14.1,14.1,28.1,17.7,2023-04-02 14:23:02.03921
3749826,D0011,14.7,14.7,27.5,18.0,2023-04-02 14:24:02.040416
3749844,D0011,13.9,13.9,27.6,18.2,2023-04-02 14:25:02.046883
3749862,D0011,14.6,14.6,26.8,18.4,2023-04-02 14:26:02.04505
3749880,D0011,13.8,13.8,26.5,18.6,2023-04-02 14:27:02.059412
3749898,D0011,14.6,14.6,26.5,18.8,2023-04-02 14:28:02.062031
3749916,D0011,14.1,14.1,27.0,18.7,2023-04-02 14:29:02.064791
3749934,D0011,13.7,13.7,27.1,18.3,2023-04-02 14:30:02.061996
3749952,D0011,13.2,13.2,27.2,18.5,2023-04-02 14:31:02.067065
3749970,D0011,13.3,13.3,27.6,18.0,2023-04-02 14:32:02.077399
3749988,D0011,13.9,13.9,26.9,18.6,2023-04-02 14:33:02.076735
3750006,D0011,13.7,13.7,26.9,18.5,2023-04-02 14:34:02.081807
3750024,D0011,14.8,14.8,26.9,18.9,2023-04-02 14:35:02.092069
3750043,D0011,14.4,14.4,27.1,18.4,2023-04-02 14:36:02.085146
3750060,D0011,15.1,15.1,26.8,18.6,2023-04-02 14:37:02.094605
3750078,D0011,14.4,14.4,26.8,18.6,2023-04-02 14:38:02.094987
3750096,D0011,14.9,14.9,27.0,19.2,2023-04-02 14:39:02.103803
3750114,D0011,14.3,14.3,27.4,19.0,2023-04-02 14:40:02.105613
3750132,D0011,14.1,14.1,27.5,18.2,2023-04-02 14:41:02.107616
3750150,D0011,13.2,13.2,27.0,18.3,2023-04-02 14:42:02.114618
3750168,D0011,13.2,13.2,27.4,18.2,2023-04-02 14:43:02.118101
3750187,D0011,13.7,13.7,27.1,18.1,2023-04-02 14:44:02.118911
3750204,D0011,13.7,13.7,27.0,18.6,2023-04-02 14:45:02.126596
3750222,D0011,13.7,13.7,27.0,18.5,2023-04-02 14:46:02.131307
3750240,D0011,12.9,12.9,26.9,18.3,2023-04-02 14:47:02.125758
3750258,D0011,13.0,13.0,27.3,18.0,2023-04-02 14:48:02.131769
3750276,D0011,12.5,12.5,26.9,18.3,2023-04-02 14:49:02.132686
3750294,D0011,14.1,14.1,27.1,18.4,2023-04-02 14:50:02.144499
3750312,D0011,13.9,13.9,27.5,18.4,2023-04-02 14:51:02.141113
3750330,D0011,13.8,13.8,27.4,18.4,2023-04-02 14:52:01.150152
3750348,D0011,14.5,14.5,27.7,18.2,2023-04-02 14:53:02.14705
3750366,D0011,13.4,13.4,27.5,18.2,2023-04-02 14:54:02.152729
3750384,D0011,13.2,13.2,27.2,18.1,2023-04-02 14:55:02.15713
3750402,D0011,13.3,13.3,27.2,18.2,2023-04-02 14:56:02.155645
3750420,D0011,13.8,13.8,27.5,18.6,2023-04-02 14:57:02.161388
3750438,D0011,13.7,13.7,27.8,18.5,2023-04-02 14:58:02.158939
3750456,D0011,13.3,13.3,27.5,17.7,2023-04-02 14:59:02.166865
3750474,D0011,13.5,13.5,27.4,17.8,2023-04-02 15:00:02.162264
3750492,D0011,14.5,14.5,27.8,18.7,2023-04-02 15:01:02.163537
3750510,D0011,13.0,13.0,27.4,17.7,2023-04-02 15:02:02.169544
3750528,D0011,14.6,14.6,27.4,17.9,2023-04-02 15:03:02.163362
3750546,D0011,13.5,13.5,26.9,18.7,2023-04-02 15:04:02.166315
3750564,D0011,13.8,13.8,27.0,18.6,2023-04-02 15:05:02.170344
3750582,D0011,14.7,14.7,27.4,18.6,2023-04-02 15:06:02.171688
3750600,D0011,13.3,13.3,27.8,19.0,2023-04-02 15:07:02.177655
3750618,D0011,14.6,14.6,28.1,19.0,2023-04-02 15:08:02.177654
3750636,D0011,14.0,14.0,28.3,18.5,2023-04-02 15:09:02.171675
3750654,D0011,14.1,14.1,27.8,17.9,2023-04-02 15:10:02.177184
3750672,D0011,14.6,14.6,27.8,18.3,2023-04-02 15:11:02.17774
3750690,D0011,14.7,14.7,27.9,18.4,2023-04-02 15:12:02.186916
3750708,D0011,14.0,14.0,27.9,18.2,2023-04-02 15:13:02.184397
3750726,D0011,14.6,14.6,27.2,18.5,2023-04-02 15:14:02.18484
3750744,D0011,14.5,14.5,26.9,19.1,2023-04-02 15:15:02.195545
3750762,D0011,14.7,14.7,27.4,19.5,2023-04-02 15:16:02.194473
3750780,D0011,14.1,14.1,27.8,18.6,2023-04-02 15:17:01.273304
3750798,D0011,14.7,14.7,27.9,18.5,2023-04-02 15:18:02.192239
3750816,D0011,15.1,15.1,27.7,18.6,2023-04-02 15:19:02.199986
3750834,D0011,14.3,14.3,27.8,19.0,2023-04-02 15:20:02.204378
3750852,D0011,14.0,14.0,28.0,18.4,2023-04-02 15:21:02.202207
