no,device_id,pm25,pm10,temp,humi,reg_date
3549400,D0011,12.4,13.3,17.2,50.6,2023-03-25 16:53:31.990171
3549419,D0011,11.5,12.4,17.2,50.0,2023-03-25 16:54:31.990606
3549438,D0011,12.0,12.9,17.0,50.6,2023-03-25 16:55:31.989458
3549458,D0011,11.9,12.8,17.0,50.1,2023-03-25 16:56:31.999587
3549476,D0011,12.3,13.3,16.9,50.3,2023-03-25 16:57:31.998641
3549495,D0011,12.4,13.4,16.9,50.0,2023-03-25 16:58:32.000144
3549514,D0011,12.2,13.1,16.7,50.4,2023-03-25 16:59:32.005521
3549533,D0011,11.7,12.6,16.7,50.2,2023-03-25 17:00:32.003172
3549552,D0011,11.9,12.7,16.7,50.9,2023-03-25 17:01:32.012661
3549571,D0011,11.8,12.7,16.6,50.4,2023-03-25 17:02:32.01538
3549590,D0011,12.2,12.8,16.5,50.4,2023-03-25 17:03:32.01232
3549609,D0011,12.6,13.5,16.8,50.1,2023-03-25 17:04:32.016849
3549628,D0011,12.9,13.9,16.8,50.5,2023-03-25 17:05:32.019014
3549647,D0011,13.9,15.2,16.9,50.7,2023-03-25 17:06:32.023062
3549666,D0011,13.7,15.0,16.9,51.1,2023-03-25 17:07:32.031572
3549685,D0011,14.1,15.1,17.0,50.4,2023-03-25 17:08:32.034368
3549704,D0011,13.2,14.0,17.2,50.3,2023-03-25 17:09:32.03734
3549723,D0011,12.8,13.5,17.3,50.4,2023-03-25 17:10:32.034671
3549742,D0011,12.3,13.0,17.4,50.8,2023-03-25 17:11:32.040345
3549761,D0011,12.3,13.0,17.5,50.0,2023-03-25 17:12:32.048349
3549780,D0011,12.7,13.3,17.5,49.8,2023-03-25 17:13:32.04164
3549799,D0011,13.1,13.5,17.0,49.8,2023-03-25 17:14:32.0525
3549818,D0011,12.8,13.5,16.7,51.3,2023-03-25 17:15:32.054182
3549837,D0011,13.5,14.1,16.8,51.3,2023-03-25 17:16:32.052388
3549856,D0011,12.1,12.9,17.0,50.4,2023-03-25 17:17:32.05127
3549875,D0011,12.3,13.2,16.9,49.8,2023-03-25 17:18:32.056836
3549894,D0011,11.6,12.4,16.9,50.3,2023-03-25 17:19:32.06405
3549913,D0011,12.2,13.1,16.7,50.7,2023-03-25 17:20:32.068074
3549932,D0011,12.9,13.9,16.7,50.5,2023-03-25 17:21:32.070605
3549951,D0011,11.3,12.2,16.8,50.4,2023-03-25 17:22:32.0696
3549970,D0011,11.9,12.6,17.0,50.4,2023-03-25 17:23:32.070039
3549989,D0011,13.6,14.4,17.1,50.5,2023-03-25 17:24:32.07873
3550008,D0011,14.3,15.0,17.1,50.5,2023-03-25 17:25:32.07427
3550027,D0011,12.6,13.3,17.2,50.6,2023-03-25 17:26:32.078698
3550046,D0011,12.2,12.9,17.1,50.2,2023-03-25 17:27:32.081852
3550065,D0011,11.4,12.2,17.2,50.1,2023-03-25 17:28:32.08233
3550084,D0011,12.8,13.8,17.1,50.5,2023-03-25 17:29:32.086872
3550103,D0011,12.5,13.6,17.2,49.8,2023-03-25 17:30:32.092286
3550122,D0011,12.2,13.3,17.0,50.0,2023-03-25 17:31:32.091342
3550141,D0011,12.3,13.2,16.9,50.1,2023-03-25 17:32:32.08669
3550160,D0011,13.3,14.4,17.0,49.2,2023-03-25 17:33:32.09534
3550179,D0011,12.3,13.4,17.1,49.3,2023-03-25 17:34:32.099502
3550198,D0011,12.7,13.8,17.2,49.6,2023-03-25 17:35:32.092634
3550218,D0011,11.0,11.9,17.2,49.5,2023-03-25 17:36:32.091738
3550236,D0011,12.2,13.2,16.9,49.8,2023-03-25 17:37:32.092236
3550255,D0011,11.6,12.7,16.9,50.5,2023-03-25 17:38:32.094651
3550274,D0011,11.8,12.8,16.9,51.1,2023-03-25 17:39:32.099482
3550293,D0011,11.3,12.4,17.0,50.5,2023-03-25 17:40:32.099693
3550312,D0011,11.8,12.9,16.9,50.3,2023-03-25 17:41:32.108122
3550331,D0011,11.5,12.5,16.9,51.1,2023-03-25 17:42:32.107765
3550350,D0011,11.9,13.0,16.9,51.2,2023-03-25 17:43:32.10582
3550369,D0011,12.1,13.3,16.9,51.6,2023-03-25 17:44:31.112386
3550388,D0011,10.9,11.8,17.0,51.4,2023-03-25 17:45:32.108975
3550407,D0011,10.9,11.6,17.0,51.5,2023-03-25 17:46:32.130946
3550426,D0011,9.7,10.2,17.0,50.9,2023-03-25 17:47:32.116715
3550445,D0011,10.6,11.2,16.9,50.8,2023-03-25 17:48:32.115005
3550464,D0011,9.7,10.4,17.0,50.4,2023-03-25 17:49:32.123553
3550483,D0011,9.7,10.3,17.1,50.7,2023-03-25 17:50:32.133898
3550502,D0011,9.8,10.3,17.2,50.8,2023-03-25 17:51:32.122844
3550521,D0011,10.5,11.1,17.1,50.6,2023-03-25 17:52:31.125569
3550540,D0011,10.8,11.5,17.0,51.3,2023-03-25 17:53:32.136444
3550559,D0011,11.6,12.5,17.0,50.4,2023-03-25 17:54:32.133607
3550578,D0011,11.0,11.9,17.0,50.7,2023-03-25 17:55:32.132009
3550597,D0011,11.7,12.9,16.9,51.2,2023-03-25 17:56:32.131973
3550616,D0011,11.7,12.9,16.9,51.4,2023-03-25 17:57:32.140552
3550635,D0011,11.4,12.3,16.9,52.3,2023-03-25 17:58:32.1362
3550654,D0011,12.2,13.2,16.9,52.4,2023-03-25 17:59:32.140785
3550673,D0011,12.2,13.3,17.0,51.6,2023-03-25 18:00:32.145558
3550693,D0011,12.0,13.1,17.0,51.6,2023-03-25 18:01:32.1534
3550711,D0011,11.4,12.4,17.0,51.7,2023-03-25 18:02:32.15189
3550730,D0011,10.4,11.2,17.0,51.2,2023-03-25 18:03:32.156129
3550749,D0011,11.7,12.6,16.9,51.4,2023-03-25 18:04:32.16228
3550768,D0011,11.0,11.9,16.9,51.0,2023-03-25 18:05:32.166501
3550787,D0011,12.1,13.1,16.9,52.0,2023-03-25 18:06:32.176113
3550806,D0011,10.5,11.2,16.9,52.1,2023-03-25 18:07:32.170238
3550824,D0011,12.4,13.2,16.9,52.5,2023-03-25 18:08:32.177168
3550842,D0011,12.3,13.3,17.0,53.0,2023-03-25 18:09:32.183031
3550860,D0011,11.6,12.6,16.9,51.3,2023-03-25 18:10:32.183807
3550878,D0011,10.8,11.6,16.8,51.4,2023-03-25 18:11:32.196973
3550896,D0011,11.4,12.3,16.8,51.5,2023-03-25 18:12:32.199931
3550914,D0011,11.4,12.3,16.9,51.6,2023-03-25 18:13:32.194268
3550932,D0011,11.2,12.1,16.9,51.6,2023-03-25 18:14:32.203229
3550950,D0011,11.8,12.7,16.9,52.7,2023-03-25 18:15:32.202744
3550968,D0011,11.1,12.0,16.9,53.4,2023-03-25 18:16:32.210471
3550986,D0011,11.2,12.1,17.0,54.1,2023-03-25 18:17:32.213297
3551004,D0011,12.4,13.5,16.8,53.7,2023-03-25 18:18:32.214191
3551022,D0011,10.9,12.0,16.9,52.2,2023-03-25 18:19:32.212254
3551040,D0011,10.9,11.9,16.9,52.2,2023-03-25 18:20:32.225374
3551058,D0011,11.4,12.3,17.0,52.1,2023-03-25 18:21:32.221401
3551076,D0011,11.6,12.5,17.0,52.4,2023-03-25 18:22:32.223566
3551094,D0011,11.3,12.1,17.0,53.3,2023-03-25 18:23:32.228593
3551112,D0011,10.8,11.7,17.0,53.4,2023-03-25 18:24:32.228742
3551130,D0011,12.1,13.1,17.1,53.2,2023-03-25 18:25:32.237565
3551149,D0011,12.1,13.2,17.1,53.5,2023-03-25 18:26:32.24126
3551168,D0011,11.7,12.7,17.1,54.2,2023-03-25 18:27:32.240033
3551187,D0011,12.0,13.0,17.1,54.3,2023-03-25 18:28:32.249343
3551206,D0011,11.9,13.1,17.1,53.9,2023-03-25 18:29:32.249116
3551225,D0011,12.1,13.2,17.0,54.6,2023-03-25 18:30:32.250707
3551244,D0011,11.6,12.7,17.0,54.7,2023-03-25 18:31:32.262256
3551263,D0011,12.3,13.3,16.9,55.3,2023-03-25 18:32:32.258486
3551282,D0011,11.3,12.3,16.8,55.6,2023-03-25 18:33:32.257039
3551301,D0011,11.8,12.8,16.8,55.6,2023-03-25 18:34:32.268245
3551320,D0011,11.8,12.7,17.0,54.6,2023-03-25 18:35:32.267134
3551339,D0011,11.4,12.3,17.1,54.3,2023-03-25 18:36:32.282704
3551358,D0011,11.4,12.5,17.0,54.5,2023-03-25 18:37:32.270034
3551377,D0011,11.7,12.8,17.0,54.4,2023-03-25 18:38:32.273747
3551396,D0011,11.9,13.0,17.0,54.5,2023-03-25 18:39:32.27947
3551415,D0011,11.4,12.3,17.0,55.1,2023-03-25 18:40:32.277324
3551434,D0011,11.2,12.0,16.9,55.1,2023-03-25 18:41:31.301858
3551453,D0011,11.9,12.8,16.7,53.3,2023-03-25 18:42:32.284076
3551472,D0011,11.7,12.5,16.7,54.4,2023-03-25 18:43:32.286499
3551491,D0011,10.9,11.7,16.7,55.6,2023-03-25 18:44:32.2911
3551510,D0011,11.3,12.1,16.7,56.7,2023-03-25 18:45:32.287049
3551529,D0011,10.3,10.9,16.6,56.8,2023-03-25 18:46:32.30018
3551548,D0011,11.8,12.7,16.6,57.2,2023-03-25 18:47:32.299027
3551567,D0011,9.4,9.9,16.5,57.1,2023-03-25 18:48:32.295179
3551586,D0011,11.7,12.4,16.5,56.6,2023-03-25 18:49:31.297568
3551605,D0011,12.1,13.0,16.6,56.0,2023-03-25 18:50:32.305193
3551624,D0011,11.0,11.9,16.7,55.7,2023-03-25 18:51:32.307734
3551643,D0011,12.3,13.2,16.8,56.0,2023-03-25 18:52:32.310134
3551662,D0011,11.7,12.6,16.6,56.2,2023-03-25 18:53:32.308031
3551681,D0011,11.2,12.1,16.7,56.6,2023-03-25 18:54:32.307215
3551700,D0011,12.6,13.5,16.6,55.5,2023-03-25 18:55:32.314477
3551719,D0011,10.8,11.5,16.6,55.8,2023-03-25 18:56:32.319515
3551738,D0011,10.5,11.0,16.6,55.7,2023-03-25 18:57:32.324562
3551757,D0011,12.0,12.6,16.6,56.3,2023-03-25 18:58:32.333075
3551776,D0011,11.9,12.7,16.5,56.9,2023-03-25 18:59:32.332723
3551795,D0011,11.3,12.0,16.5,57.1,2023-03-25 19:00:32.324287
3551814,D0011,11.0,11.6,16.4,57.4,2023-03-25 19:01:31.325133
3551833,D0011,11.3,11.8,16.4,56.4,2023-03-25 19:02:32.344172
3551851,D0011,10.3,10.6,16.3,55.8,2023-03-25 19:03:32.339151
3551869,D0011,10.6,11.0,16.2,55.3,2023-03-25 19:04:32.343455
3551887,D0011,10.8,11.4,16.0,55.9,2023-03-25 19:05:32.354312
3551905,D0011,12.4,13.3,16.2,54.8,2023-03-25 19:06:32.35066
3551923,D0011,10.4,11.1,16.3,54.6,2023-03-25 19:07:32.346777
3551941,D0011,11.8,12.8,16.4,54.3,2023-03-25 19:08:32.35394
3551959,D0011,11.1,11.8,16.4,55.6,2023-03-25 19:09:32.35848
3551977,D0011,12.0,12.8,16.4,55.5,2023-03-25 19:10:31.364212
3551995,D0011,11.8,12.6,16.4,55.9,2023-03-25 19:11:32.373659
3552013,D0011,11.4,12.1,16.5,56.5,2023-03-25 19:12:32.365945
3552031,D0011,11.6,12.3,16.4,56.9,2023-03-25 19:13:32.361665
3552049,D0011,10.6,11.1,16.4,56.7,2023-03-25 19:14:32.36124
3552067,D0011,11.2,11.4,16.4,57.3,2023-03-25 19:15:32.365088
3552085,D0011,11.8,12.4,16.3,57.7,2023-03-25 19:16:32.371325
3552103,D0011,11.8,12.5,16.3,58.1,2023-03-25 19:17:32.370702
3552121,D0011,10.6,11.3,16.2,57.5,2023-03-25 19:18:32.373773
3552139,D0011,10.2,10.7,16.1,58.3,2023-03-25 19:19:32.370798
3552157,D0011,11.6,12.3,16.1,57.3,2023-03-25 19:20:32.380068
3552175,D0011,10.6,11.2,16.1,57.1,2023-03-25 19:21:32.375189
3552193,D0011,10.7,11.5,16.3,56.8,2023-03-25 19:22:31.378327
3552211,D0011,9.7,10.4,16.3,56.6,2023-03-25 19:23:32.381442
3552229,D0011,10.4,11.2,16.3,57.0,2023-03-25 19:24:32.384142
3552247,D0011,10.0,10.6,16.2,57.7,2023-03-25 19:25:32.391974
3552265,D0011,11.1,11.7,16.2,57.7,2023-03-25 19:26:32.391595
3552283,D0011,11.6,12.2,16.2,57.5,2023-03-25 19:27:32.396218
3552301,D0011,10.7,11.2,16.2,57.5,2023-03-25 19:28:32.397664
3552319,D0011,11.4,12.1,16.2,56.9,2023-03-25 19:29:32.400271
3552337,D0011,10.7,11.4,16.2,56.6,2023-03-25 19:30:32.398968
3552355,D0011,12.1,13.0,16.2,56.9,2023-03-25 19:31:32.408298
3552373,D0011,11.9,12.6,16.1,56.8,2023-03-25 19:32:32.399012
3552391,D0011,11.4,12.1,16.0,57.4,2023-03-25 19:33:32.406207
3552409,D0011,11.5,12.3,15.9,57.9,2023-03-25 19:34:32.407427
3552427,D0011,11.5,12.3,15.9,57.3,2023-03-25 19:35:32.406497
3552445,D0011,12.1,13.2,15.8,57.6,2023-03-25 19:36:32.419889
3552463,D0011,11.6,12.5,15.9,57.3,2023-03-25 19:37:32.419275
3552481,D0011,12.1,13.0,16.0,57.6,2023-03-25 19:38:32.420834
3552499,D0011,11.5,12.4,16.0,58.1,2023-03-25 19:39:32.427015
3552517,D0011,11.0,11.8,16.0,58.8,2023-03-25 19:40:32.424882
3552535,D0011,10.7,11.3,16.0,58.7,2023-03-25 19:41:32.430094
3552553,D0011,10.6,11.3,16.0,58.2,2023-03-25 19:42:32.429523
3552571,D0011,10.1,10.6,16.0,58.3,2023-03-25 19:43:32.435543
3552589,D0011,10.1,10.7,15.9,58.3,2023-03-25 19:44:32.429936
3552607,D0011,11.2,11.8,15.9,58.7,2023-03-25 19:45:32.437541
3552625,D0011,11.1,11.7,15.7,59.6,2023-03-25 19:46:31.440347
3552643,D0011,10.7,11.4,15.7,59.4,2023-03-25 19:47:32.441618
3552661,D0011,10.4,11.0,15.7,59.9,2023-03-25 19:48:32.445995
3552679,D0011,11.0,11.8,15.7,59.4,2023-03-25 19:49:32.446941
3552697,D0011,10.4,11.1,15.6,59.6,2023-03-25 19:50:32.448692
3552715,D0011,11.2,12.0,15.5,59.4,2023-03-25 19:51:32.454677
3552733,D0011,11.6,12.4,15.7,59.0,2023-03-25 19:52:32.457487
3552751,D0011,10.1,10.8,15.9,58.6,2023-03-25 19:53:32.456255
3552769,D0011,9.4,9.9,15.9,58.7,2023-03-25 19:54:32.457513
3552787,D0011,10.8,11.3,15.8,59.0,2023-03-25 19:55:32.45547
3552805,D0011,11.4,12.1,15.8,59.0,2023-03-25 19:56:32.458826
3552823,D0011,10.6,11.3,15.9,58.9,2023-03-25 19:57:32.466379
3552841,D0011,10.5,11.1,15.8,59.1,2023-03-25 19:58:32.463728
3552859,D0011,11.5,12.3,15.8,58.6,2023-03-25 19:59:32.469126
3552877,D0011,11.1,11.7,15.9,58.6,2023-03-25 20:00:32.471091
3552895,D0011,11.5,12.2,15.8,58.8,2023-03-25 20:01:32.478795
3552913,D0011,12.1,12.8,15.8,58.9,2023-03-25 20:02:32.474905
3552931,D0011,12.4,13.2,15.7,59.2,2023-03-25 20:03:32.489925
3552949,D0011,11.1,11.9,15.7,59.0,2023-03-25 20:04:32.480824
3552967,D0011,11.3,12.1,15.7,59.3,2023-03-25 20:05:32.4811
3552985,D0011,11.3,12.2,15.6,58.5,2023-03-25 20:06:32.499341
3553003,D0011,11.1,11.9,15.7,58.4,2023-03-25 20:07:32.490999
3553021,D0011,11.7,12.4,15.8,58.0,2023-03-25 20:08:32.4914
3553039,D0011,10.0,10.5,15.8,58.9,2023-03-25 20:09:32.491502
3553057,D0011,10.5,11.0,15.7,59.2,2023-03-25 20:10:32.501081
3553075,D0011,10.4,10.9,15.7,59.4,2023-03-25 20:11:32.500361
3553093,D0011,11.7,12.4,15.6,59.8,2023-03-25 20:12:32.499375
3553111,D0011,11.8,12.6,15.6,59.8,2023-03-25 20:13:32.50176
3553129,D0011,10.4,11.0,15.6,60.1,2023-03-25 20:14:32.503414
3553147,D0011,12.2,12.9,15.6,60.2,2023-03-25 20:15:32.510785
3553165,D0011,11.7,12.3,15.6,60.0,2023-03-25 20:16:32.517168
3553183,D0011,12.8,13.5,15.5,60.9,2023-03-25 20:17:32.50609
3553201,D0011,12.0,12.6,15.4,60.4,2023-03-25 20:18:32.513142
3553219,D0011,12.1,12.8,15.4,60.8,2023-03-25 20:19:32.513105
3553237,D0011,13.1,13.8,15.3,61.4,2023-03-25 20:20:32.519739
3553255,D0011,12.1,12.5,15.3,61.0,2023-03-25 20:21:32.522848
3553273,D0011,12.8,13.3,15.4,60.3,2023-03-25 20:22:32.539921
3553291,D0011,12.9,13.5,15.6,60.1,2023-03-25 20:23:32.524807
3553309,D0011,13.0,13.6,15.6,60.5,2023-03-25 20:24:32.546329
3553327,D0011,12.9,13.5,15.6,60.5,2023-03-25 20:25:32.543173
3553345,D0011,14.1,14.6,15.6,60.6,2023-03-25 20:26:32.546566
3553362,D0011,13.5,14.0,15.6,60.8,2023-03-25 20:27:32.544857
3553379,D0011,13.5,14.2,15.6,59.9,2023-03-25 20:28:32.561494
3553396,D0011,11.9,12.3,15.5,60.3,2023-03-25 20:29:31.554543
3553413,D0011,12.6,12.6,15.5,60.3,2023-03-25 20:30:32.55345
3553430,D0011,11.4,11.4,15.5,60.3,2023-03-25 20:31:32.580948
3553447,D0011,12.4,12.4,15.4,60.5,2023-03-25 20:32:32.57043
3553464,D0011,12.1,12.1,15.3,60.9,2023-03-25 20:33:31.558993
3553481,D0011,11.6,11.8,15.3,61.3,2023-03-25 20:34:31.574099
3553498,D0011,13.1,13.6,15.2,61.7,2023-03-25 20:35:32.557749
3553515,D0011,13.8,14.4,15.0,62.3,2023-03-25 20:36:32.565376
3553532,D0011,11.8,12.4,14.9,62.2,2023-03-25 20:37:32.568891
3553549,D0011,12.0,12.5,14.9,61.8,2023-03-25 20:38:32.574501
3553566,D0011,12.0,12.3,15.0,61.8,2023-03-25 20:39:32.575633
3553583,D0011,12.1,12.5,15.0,62.5,2023-03-25 20:40:32.601345
3553600,D0011,11.4,11.5,15.1,62.7,2023-03-25 20:41:32.592444
3553617,D0011,12.1,12.6,15.1,62.6,2023-03-25 20:42:31.584576
3553633,D0011,10.7,10.9,15.2,62.3,2023-03-25 20:43:31.611302
3553650,D0011,11.8,11.8,15.2,62.3,2023-03-25 20:44:31.588246
3553667,D0011,11.1,11.2,15.3,62.0,2023-03-25 20:45:32.596641
3553684,D0011,13.4,13.8,15.3,61.5,2023-03-25 20:46:32.601982
3553701,D0011,12.0,12.4,15.3,61.0,2023-03-25 20:47:32.596858
3553718,D0011,12.1,12.5,15.2,61.3,2023-03-25 20:48:32.610326
3553735,D0011,11.8,12.0,15.1,61.4,2023-03-25 20:49:32.59841
3553752,D0011,13.1,13.3,15.0,61.7,2023-03-25 20:50:32.610483
3553769,D0011,13.3,13.5,15.0,62.1,2023-03-25 20:51:31.60844
3553786,D0011,13.2,13.5,15.1,62.1,2023-03-25 20:52:32.612057
3553803,D0011,12.3,12.7,15.1,61.8,2023-03-25 20:53:32.614973
3553820,D0011,12.4,12.6,15.1,61.1,2023-03-25 20:54:32.615944
3553837,D0011,11.1,11.1,15.2,61.2,2023-03-25 20:55:32.619379
3553854,D0011,12.2,12.5,15.3,61.2,2023-03-25 20:56:32.618422
3553871,D0011,13.4,13.7,15.4,61.3,2023-03-25 20:57:32.623939
3553888,D0011,13.3,13.6,15.3,61.7,2023-03-25 20:58:32.626124
3553905,D0011,14.0,14.2,15.4,61.6,2023-03-25 20:59:32.628446
3553922,D0011,13.0,13.0,15.3,61.7,2023-03-25 21:00:32.624715
3553939,D0011,13.3,13.3,15.4,61.3,2023-03-25 21:01:32.63272
3553956,D0011,13.2,13.2,15.4,61.5,2023-03-25 21:02:32.6338
3553973,D0011,13.6,13.7,15.4,61.5,2023-03-25 21:03:32.634845
3553990,D0011,12.6,12.7,15.4,61.0,2023-03-25 21:04:32.648289
3554007,D0011,12.6,12.8,15.3,61.1,2023-03-25 21:05:32.643682
3554024,D0011,12.7,12.9,15.3,61.3,2023-03-25 21:06:32.644954
3554041,D0011,11.6,11.9,15.3,61.4,2023-03-25 21:07:32.642759
3554058,D0011,13.0,13.1,15.2,61.4,2023-03-25 21:08:32.652776
3554075,D0011,11.4,11.5,15.2,61.4,2023-03-25 21:09:32.653408
3554092,D0011,12.1,12.3,15.3,61.2,2023-03-25 21:10:32.649569
3554109,D0011,11.3,11.5,15.4,61.7,2023-03-25 21:11:32.654129
3554126,D0011,11.9,12.0,15.3,61.9,2023-03-25 21:12:32.659417
3554143,D0011,12.8,12.9,15.2,62.2,2023-03-25 21:13:32.659935
3554160,D0011,11.0,11.0,15.2,62.1,2023-03-25 21:14:32.662879
3554177,D0011,12.2,12.3,15.2,62.4,2023-03-25 21:15:32.663569
3554194,D0011,13.4,13.7,15.2,62.1,2023-03-25 21:16:32.667774
3554211,D0011,13.8,14.1,15.2,62.3,2023-03-25 21:17:32.668891
3554228,D0011,14.4,14.4,15.2,62.0,2023-03-25 21:18:32.676537
3554245,D0011,12.7,12.8,15.2,62.1,2023-03-25 21:19:32.677053
3554262,D0011,14.6,14.7,15.2,62.2,2023-03-25 21:20:32.680238
3554279,D0011,13.6,13.7,15.2,62.4,2023-03-25 21:21:32.680274
3554296,D0011,14.3,14.3,15.2,62.3,2023-03-25 21:22:32.681893
3554313,D0011,13.9,13.9,15.1,62.3,2023-03-25 21:23:32.680538
3554330,D0011,13.3,13.4,15.1,61.7,2023-03-25 21:24:32.687172
3554347,D0011,12.7,12.7,15.2,61.5,2023-03-25 21:25:31.691669
3554364,D0011,12.6,12.6,15.2,61.8,2023-03-25 21:26:32.692044
3554381,D0011,13.5,13.5,15.3,62.1,2023-03-25 21:27:32.690363
3554398,D0011,12.9,12.9,15.2,62.7,2023-03-25 21:28:31.691736
3554415,D0011,13.0,13.0,15.2,62.4,2023-03-25 21:29:32.702448
3554432,D0011,14.1,14.3,15.2,62.3,2023-03-25 21:30:32.707735
3554449,D0011,14.2,14.3,15.3,62.4,2023-03-25 21:31:32.720314
3554466,D0011,13.7,13.7,15.2,62.1,2023-03-25 21:32:32.711827
3554483,D0011,14.4,14.4,15.3,62.6,2023-03-25 21:33:31.708036
3554500,D0011,14.3,14.3,15.2,62.7,2023-03-25 21:34:31.714609
3554517,D0011,15.0,15.0,15.2,62.7,2023-03-25 21:35:32.71738
3554534,D0011,14.9,14.9,15.2,62.5,2023-03-25 21:36:32.723859
3554551,D0011,15.0,15.1,15.2,62.3,2023-03-25 21:37:32.740544
3554568,D0011,15.0,15.2,15.1,62.4,2023-03-25 21:38:32.740388
3554585,D0011,15.0,15.1,15.1,62.4,2023-03-25 21:39:32.734259
3554602,D0011,15.0,15.0,15.1,62.0,2023-03-25 21:40:32.742459
3554619,D0011,14.8,14.8,15.1,62.1,2023-03-25 21:41:32.746002
3554636,D0011,14.8,14.9,15.2,62.2,2023-03-25 21:42:32.740135
3554653,D0011,15.6,15.9,15.2,62.8,2023-03-25 21:43:32.748016
3554670,D0011,15.5,15.8,15.0,63.4,2023-03-25 21:44:31.749634
3554687,D0011,14.8,15.0,15.0,63.4,2023-03-25 21:45:32.750123
3554704,D0011,14.8,15.0,15.0,63.7,2023-03-25 21:46:32.754811
3554721,D0011,14.9,14.9,15.0,63.6,2023-03-25 21:47:32.763938
3554738,D0011,15.1,15.1,15.1,63.7,2023-03-25 21:48:31.765453
3554755,D0011,15.2,15.2,15.1,63.3,2023-03-25 21:49:32.755774
3554772,D0011,14.8,14.8,15.1,63.2,2023-03-25 21:50:32.768991
3554789,D0011,14.0,14.0,15.0,63.5,2023-03-25 21:51:32.771294
3554806,D0011,14.6,14.6,14.9,63.7,2023-03-25 21:52:31.767313
3554823,D0011,15.9,15.9,14.9,64.1,2023-03-25 21:53:32.785955
3554840,D0011,15.4,15.4,14.9,64.1,2023-03-25 21:54:32.80142
3554857,D0011,14.9,14.9,14.8,64.1,2023-03-25 21:55:32.777514
3554874,D0011,14.8,14.8,14.7,63.9,2023-03-25 21:56:31.775984
3554891,D0011,15.8,15.8,14.7,64.1,2023-03-25 21:57:31.782717
3554908,D0011,15.1,15.1,14.9,63.7,2023-03-25 21:58:32.787799
3554925,D0011,15.0,15.0,14.9,64.3,2023-03-25 21:59:32.79921
3554942,D0011,15.3,15.3,14.8,64.5,2023-03-25 22:00:32.815094
3554959,D0011,15.1,15.1,14.8,64.5,2023-03-25 22:01:32.791046
3554976,D0011,14.6,14.6,14.9,64.5,2023-03-25 22:02:31.795428
3554993,D0011,15.1,15.2,14.9,64.3,2023-03-25 22:03:32.795395
3555010,D0011,14.9,14.9,14.9,64.3,2023-03-25 22:04:32.813095
3555027,D0011,16.0,16.0,14.9,64.0,2023-03-25 22:05:32.806101
3555044,D0011,15.2,15.2,14.9,63.9,2023-03-25 22:06:32.79643
3555061,D0011,15.0,15.0,14.8,64.5,2023-03-25 22:07:32.805498
3555078,D0011,15.2,15.2,14.8,64.2,2023-03-25 22:08:32.820653
3555095,D0011,14.8,14.9,14.8,64.0,2023-03-25 22:09:31.809351
3555112,D0011,15.7,15.7,14.7,64.7,2023-03-25 22:10:31.802214
3555129,D0011,15.2,15.2,14.7,64.4,2023-03-25 22:11:32.810247
3555146,D0011,14.5,14.5,14.6,64.5,2023-03-25 22:12:31.820303
3555163,D0011,14.6,14.6,14.7,63.9,2023-03-25 22:13:32.834209
3555180,D0011,15.0,15.0,14.8,63.8,2023-03-25 22:14:31.819759
3555197,D0011,15.2,15.3,14.9,63.7,2023-03-25 22:15:32.818846
3555214,D0011,14.7,14.7,14.9,63.9,2023-03-25 22:16:32.834162
3555231,D0011,15.5,15.6,14.8,64.1,2023-03-25 22:17:31.823167
3555248,D0011,15.1,15.2,14.9,64.2,2023-03-25 22:18:32.826158
3555265,D0011,15.6,15.6,14.9,64.0,2023-03-25 22:19:32.827285
3555282,D0011,15.6,15.7,14.8,64.1,2023-03-25 22:20:32.837561
3555299,D0011,15.1,15.1,14.8,64.2,2023-03-25 22:21:32.838151
3555316,D0011,16.4,16.7,14.8,64.7,2023-03-25 22:22:32.835943
3555333,D0011,15.4,15.5,14.8,64.3,2023-03-25 22:23:32.844184
3555350,D0011,16.0,16.1,14.7,64.8,2023-03-25 22:24:32.84498
3555367,D0011,15.0,15.1,14.6,65.5,2023-03-25 22:25:32.846967
3555384,D0011,14.7,14.7,14.5,65.6,2023-03-25 22:26:32.846725
3555401,D0011,14.6,14.6,14.5,65.0,2023-03-25 22:27:32.853776
3555418,D0011,15.8,16.0,14.4,64.7,2023-03-25 22:28:32.855492
3555435,D0011,15.6,15.8,14.6,64.3,2023-03-25 22:29:32.853696
3555452,D0011,16.1,16.2,14.6,64.9,2023-03-25 22:30:32.852842
3555469,D0011,15.2,15.4,14.6,65.0,2023-03-25 22:31:32.853129
3555486,D0011,14.1,14.2,14.6,64.8,2023-03-25 22:32:32.857164
3555503,D0011,14.0,14.0,14.6,64.9,2023-03-25 22:33:32.865194
3555520,D0011,15.5,15.6,14.6,65.3,2023-03-25 22:34:32.863467
3555537,D0011,15.9,15.9,14.6,65.4,2023-03-25 22:35:32.867601
3555554,D0011,15.1,15.1,14.6,65.0,2023-03-25 22:36:32.875229
3555571,D0011,15.3,15.3,14.7,65.0,2023-03-25 22:37:32.876702
3555588,D0011,14.8,14.8,14.7,64.7,2023-03-25 22:38:32.879171
3555605,D0011,15.6,15.7,14.7,64.8,2023-03-25 22:39:32.881276
3555622,D0011,15.4,15.4,14.7,64.8,2023-03-25 22:40:32.888304
3555639,D0011,15.3,15.4,14.6,65.0,2023-03-25 22:41:32.892603
